freq,unit,age,sex,isced11,geo,2016 ,2017 ,2018 ,2019 ,2020 ,2021 ,2022 
A,NR,Y50-54,F,ED5,LU,0 ,0 ,0 ,1 ,0 ,0 ,0 
A,NR,Y50-54,F,ED5,LV,174 ,226 ,249 ,253 ,229 ,240 ,286 
A,NR,Y50-54,F,ED5,ME,: z,: z,: z,: z,: z,: z,: 
A,NR,Y50-54,F,ED5,MK,: z,: z,: z,: z,: z,: z,: z
A,NR,Y50-54,F,ED5,MT,25 ,33 ,39 ,35 ,40 ,56 ,60 
A,NR,Y50-54,F,ED5,NL,741 ,963 ,66 ,105 ,149 ,172 ,213 
A,NR,Y50-54,F,ED5,NO,32 ,23 ,22 ,20 ,30 ,25 ,38 
A,NR,Y50-54,F,ED5,PL,11 d,11 d,13 e,12 e,10 e,24 ,54 de
A,NR,Y50-54,F,ED5,PT,10 ,16 ,20 ,28 ,32 ,29 ,47 
A,NR,Y50-54,F,ED5,RO,: z,: z,: z,: z,: z,: z,: z
A,NR,Y50-54,F,ED5,RS,: z,: z,: z,: z,: z,: z,: z
A,NR,Y50-54,F,ED5,SE,268 ,324 ,371 ,421 ,459 ,510 ,537 
A,NR,Y50-54,F,ED5,SI,19 ,19 ,18 ,21 ,30 ,43 ,30 
A,NR,Y50-54,F,ED5,SK,7 ,7 ,9 ,8 ,0 ,0 ,42 
A,NR,Y50-54,F,ED5,TR,6132 ,7572 ,10093 ,12834 ,15979 ,18570 ,5773 
A,NR,Y50-54,F,ED5,UK,10295 d,10749 d,9981 d,10822 d,: ,: ,: 
A,NR,Y50-54,F,ED5-8,AL,: ,: ,: ,: ,: ,: d,: d
A,NR,Y50-54,F,ED5-8,AT,3033 ,3107 ,3102 ,3123 ,3098 ,3178 ,3172 
A,NR,Y50-54,F,ED5-8,BA,: ,: ,161 ,162 ,170 ,216 ,196 
A,NR,Y50-54,F,ED5-8,BE,1236 ,1278 ,1117 ,1115 ,981 bd,1108 ,1084 
A,NR,Y50-54,F,ED5-8,BG,970 ,1002 ,1119 ,1206 ,1426 ,1621 ,1682 
A,NR,Y50-54,F,ED5-8,CH,2126 ,2130 ,2250 ,2370 ,2327 ,2394 ,2418 
A,NR,Y50-54,F,ED5-8,CY,330 ,426 ,480 ,489 ,562 ,669 ,588 
A,NR,Y50-54,F,ED5-8,CZ,1432 ,1371 ,1546 ,1498 ,1535 ,1769 ,1953 
A,NR,Y50-54,F,ED5-8,DE,9722 d,9990 d,10378 d,12199 ,11541 bd,12377 ,12386 
A,NR,Y50-54,F,ED5-8,DK,4177 ,4246 ,4210 ,3967 ,3931 ,3448 ,3666 
A,NR,Y50-54,F,ED5-8,EE,373 ,345 ,344 ,410 ,475 ,495 ,495 
A,NR,Y50-54,F,ED5-8,EL,7213 ,7774 ,9421 ,10707 ,11370 ,12998 ,13171 
A,NR,Y50-54,F,ED5-8,ES,13462 ,13801 ,14998 ,16177 ,17149 ,18797 ,20482 
A,NR,Y50-54,F,ED5-8,EU27_2020,87544 d,90854 d,101675 d,105815 d,108777 d,114985 d,117073 d
A,NR,Y50-54,F,ED5-8,EU28,116914 d,120947 d,130895 d,137464 d,: ,: ,: 
A,NR,Y50-54,F,ED5-8,FI,4339 ,4274 ,4209 ,4211 ,4149 ,4297 ,4491 
A,NR,Y50-54,F,ED5-8,FR,3612 d,3637 d,8416 ,8075 ,7860 ,7233 ,7457 
A,NR,Y50-54,F,ED5-8,HR,273 ,309 ,340 ,369 ,385 ,395 ,422 
A,NR,Y50-54,F,ED5-8,HU,2303 ,1936 ,2027 ,2274 ,2364 ,2569 ,2804 
A,NR,Y50-54,F,ED5-8,IE,1903 ,2570 ,2280 d,2398 ,2591 ,2685 ,2608 
A,NR,Y50-54,F,ED5-8,IS,394 ,371 ,382 ,386 ,404 ,495 ,569 
A,NR,Y50-54,F,ED5-8,IT,8005 ,8616 ,9501 ,10404 ,12100 ,12764 ,12754 
A,NR,Y50-54,F,ED5-8,LI,2 ,1 ,2 ,3 ,6 ,6 ,7 
A,NR,Y50-54,F,ED5-8,LT,366 ,369 ,406 ,455 ,518 ,611 ,708 
A,NR,Y50-54,F,ED5-8,LU,26 ,26 ,36 ,35 ,44 ,40 ,32 
A,NR,Y50-54,F,ED5-8,LV,502 ,582 ,635 ,658 ,648 ,698 ,784 
A,NR,Y50-54,F,ED5-8,ME,: d,: d,23 ,22 ,30 ,41 ,: 
A,NR,Y50-54,F,ED5-8,MK,91 ,145 ,136 ,106 ,156 ,168 ,223 
A,NR,Y50-54,F,ED5-8,MT,102 ,116 ,158 ,194 ,222 ,275 ,263 
A,NR,Y50-54,F,ED5-8,NL,7994 ,8367 ,9162 ,7568 e,7307 e,7483 e,: 
A,NR,Y50-54,F,ED5-8,NO,4554 ,4831 ,5020 ,5373 ,5565 ,5936 ,6429 
A,NR,Y50-54,F,ED5-8,PL,6596 d,6691 d,7328 e,7777 e,7204 e,7214 ,9573 de
A,NR,Y50-54,F,ED5-8,PT,2204 ,2184 ,2224 ,2266 ,2282 ,2384 ,2734 
A,NR,Y50-54,F,ED5-8,RO,: d,: d,: d,: d,: d,: d,3921 
A,NR,Y50-54,F,ED5-8,RS,349 ,443 ,493 ,516 ,497 ,546 ,666 
A,NR,Y50-54,F,ED5-8,SE,7152 ,7571 ,7935 ,7953 ,8772 ,9500 ,9433 
A,NR,Y50-54,F,ED5-8,SI,190 d,228 d,248 ,230 ,212 ,267 ,251 
A,NR,Y50-54,F,ED5-8,SK,30 ,38 ,55 ,56 ,52 ,111 ,159 
A,NR,Y50-54,F,ED5-8,TR,14836 ,17655 ,21960 ,27962 ,33767 ,39029 ,12043 
A,NR,Y50-54,F,ED5-8,UK,29370 d,30094 d,29220 d,31649 d,: ,: ,: 
A,NR,Y50-54,F,ED54,AL,: ,: ,: ,: ,: ,: z,: z
A,NR,Y50-54,F,ED54,AT,: z,: z,: z,: z,: z,: z,: z
A,NR,Y50-54,F,ED54,BA,: ,: ,: z,: z,: z,: z,: z
A,NR,Y50-54,F,ED54,BE,: z,: z,: z,: z,: z,: z,: z
A,NR,Y50-54,F,ED54,BG,: z,: z,: z,: z,: z,: z,: z
A,NR,Y50-54,F,ED54,CH,: z,: z,: z,: z,: z,: z,: z
A,NR,Y50-54,F,ED54,CY,: z,: z,: z,: z,: z,: z,: z
A,NR,Y50-54,F,ED54,CZ,: z,: z,: z,: z,: z,: z,: z
A,NR,Y50-54,F,ED54,DE,: z,: z,: z,: z,: z,: z,: z
A,NR,Y50-54,F,ED54,DK,: z,: z,: z,: z,: z,: z,: z
A,NR,Y50-54,F,ED54,EE,: z,: z,: z,: z,: z,: z,: z
A,NR,Y50-54,F,ED54,EL,: z,: z,: z,: z,: z,: z,: z
A,NR,Y50-54,F,ED54,ES,: z,: z,: z,: z,: z,: z,: z
A,NR,Y50-54,F,ED54,EU27_2020,62 d,65 d,50 d,50 d,56 d,54 d,59 d
A,NR,Y50-54,F,ED54,EU28,6500 d,5874 d,5223 d,5558 d,: ,: ,: 
A,NR,Y50-54,F,ED54,FI,: z,: z,: z,: z,: z,: z,: z
A,NR,Y50-54,F,ED54,FR,: z,: z,: z,: z,: z,: z,: z
A,NR,Y50-54,F,ED54,HR,: z,: z,: z,: z,: z,: z,: z
A,NR,Y50-54,F,ED54,HU,: z,: z,: z,: z,: z,: z,: z
A,NR,Y50-54,F,ED54,IE,: d,: d,: d,: d,: d,: d,: d
A,NR,Y50-54,F,ED54,IS,6 ,7 ,10 ,15 ,26 ,33 ,21 
A,NR,Y50-54,F,ED54,IT,: z,: z,: z,: z,: z,: z,: z
A,NR,Y50-54,F,ED54,LI,: z,: z,: z,0 ,0 ,0 ,0 
A,NR,Y50-54,F,ED54,LT,: z,: z,: z,: z,: z,: z,: z
A,NR,Y50-54,F,ED54,LU,: z,: z,: z,: z,: z,: z,: z
A,NR,Y50-54,F,ED54,LV,: z,: z,: z,: z,: z,: z,: z
A,NR,Y50-54,F,ED54,ME,: z,: z,: z,: z,: z,: z,: 
A,NR,Y50-54,F,ED54,MK,: z,: z,: z,: z,: z,: z,: z
A,NR,Y50-54,F,ED54,MT,17 ,19 ,21 ,18 ,22 ,30 ,34 
A,NR,Y50-54,F,ED54,NL,: z,: z,: z,: z,: z,: z,: z
A,NR,Y50-54,F,ED54,NO,: z,: z,: z,: z,: z,: z,: z
A,NR,Y50-54,F,ED54,PL,: z,: z,: z,: z,: z,: z,: z
A,NR,Y50-54,F,ED54,PT,: z,: z,: z,: z,: z,: z,: z
A,NR,Y50-54,F,ED54,RO,: z,: z,: z,: z,: z,: z,: z
A,NR,Y50-54,F,ED54,RS,: z,: z,: z,: z,: z,: z,: z
A,NR,Y50-54,F,ED54,SE,45 ,46 ,29 ,32 ,35 ,24 ,25 
A,NR,Y50-54,F,ED54,SI,: z,: z,: z,: z,: z,: z,: z
A,NR,Y50-54,F,ED54,SK,: z,: z,: z,: z,: z,: z,: z
A,NR,Y50-54,F,ED54,TR,: z,: z,: z,: z,: z,: z,: z
A,NR,Y50-54,F,ED54,UK,6438 ,5809 ,5173 ,5508 ,: ,: ,: 
A,NR,Y50-54,F,ED55,AL,: ,: ,: ,: ,: ,: d,: d
A,NR,Y50-54,F,ED55,AT,535 ,542 ,558 ,544 ,557 ,593 ,585 
A,NR,Y50-54,F,ED55,BA,: ,: ,: z,: z,: z,: z,0 
A,NR,Y50-54,F,ED55,BE,425 ,378 d,270 ,258 ,168 bd,216 ,199 d
A,NR,Y50-54,F,ED55,BG,: z,: z,: z,: z,: z,: z,: z
A,NR,Y50-54,F,ED55,CH,228 ,227 ,225 ,231 ,220 ,195 ,189 
A,NR,Y50-54,F,ED55,CY,6 ,4 ,12 ,14 ,11 ,19 ,18 
A,NR,Y50-54,F,ED55,CZ,1 ,3 ,2 ,1 ,2 ,3 ,3 
A,NR,Y50-54,F,ED55,DE,7 ,0 ,0 ,50 bd,70 ,118 ,100 
A,NR,Y50-54,F,ED55,DK,506 ,598 ,646 ,615 ,665 ,604 ,637 
A,NR,Y50-54,F,ED55,EE,: z,: z,: z,: z,: z,: z,: z
A,NR,Y50-54,F,ED55,EL,: z,: z,: z,: z,: z,: z,: z
A,NR,Y50-54,F,ED55,ES,1896 ,2110 ,2665 ,3050 ,3570 ,4177 ,5138 
A,NR,Y50-54,F,ED55,EU27_2020,4987 d,5635 d,5584 d,6020 d,6588 d,7324 d,8544 d
A,NR,Y50-54,F,ED55,EU28,8845 d,10575 d,10392 d,11334 d,: ,: ,: 
A,NR,Y50-54,F,ED55,FI,: z,: z,: z,: z,: z,: z,: z
A,NR,Y50-54,F,ED55,FR,356 d,388 d,620 ,571 ,563 ,451 ,467 
A,NR,Y50-54,F,ED55,HR,0 ,0 ,0 ,0 ,0 ,0 ,0 
A,NR,Y50-54,F,ED55,HU,38 ,52 ,44 ,34 ,36 ,57 ,69 
A,NR,Y50-54,F,ED55,IE,: d,: d,: d,: d,: d,: d,: d
A,NR,Y50-54,F,ED55,IS,5 ,2 ,3 ,2 ,7 ,6 ,10 
A,NR,Y50-54,F,ED55,IT,25 ,27 ,32 ,49 ,54 ,66 ,118 
A,NR,Y50-54,F,ED55,LI,: z,: z,: z,0 ,0 ,0 ,0 
A,NR,Y50-54,F,ED55,LT,: z,: z,: z,: z,: z,: z,: z
A,NR,Y50-54,F,ED55,LU,0 ,0 ,0 ,1 ,0 ,0 ,0 
A,NR,Y50-54,F,ED55,LV,174 ,226 ,249 ,253 ,229 ,240 ,286 
A,NR,Y50-54,F,ED55,ME,: z,: z,: z,: z,: z,: z,: 
A,NR,Y50-54,F,ED55,MK,: z,: z,: z,: z,: z,: z,: z
A,NR,Y50-54,F,ED55,MT,8 ,14 ,18 ,17 ,18 ,26 ,26 
A,NR,Y50-54,F,ED55,NL,741 ,963 ,66 ,105 ,149 ,172 ,213 
A,NR,Y50-54,F,ED55,NO,32 ,23 ,22 ,20 ,30 ,25 ,38 
A,NR,Y50-54,F,ED55,PL,11 d,11 d,13 e,12 e,10 e,24 ,54 de
A,NR,Y50-54,F,ED55,PT,10 ,16 ,20 ,28 ,32 ,29 ,47 
A,NR,Y50-54,F,ED55,RO,: z,: z,: z,: z,: z,: z,: z
A,NR,Y50-54,F,ED55,RS,: z,: z,: z,: z,: z,: z,: z
A,NR,Y50-54,F,ED55,SE,223 ,278 ,342 ,389 ,424 ,486 ,511 
A,NR,Y50-54,F,ED55,SI,19 ,19 ,18 ,21 ,30 ,43 ,30 
A,NR,Y50-54,F,ED55,SK,7 ,7 ,9 ,8 ,0 ,0 ,42 
A,NR,Y50-54,F,ED55,TR,6132 ,7572 ,10093 ,12834 ,15979 ,18570 ,5773 
A,NR,Y50-54,F,ED55,UK,3857 d,4940 d,4808 d,5314 d,: ,: ,: 
A,NR,Y50-54,F,ED6,AL,: ,: ,: ,: ,: ,: d,: d
A,NR,Y50-54,F,ED6,AT,767 ,811 ,835 ,803 ,752 ,733 ,698 
A,NR,Y50-54,F,ED6,BA,: ,: ,110 ,98 ,89 ,98 ,100 
A,NR,Y50-54,F,ED6,BE,483 ,541 ,474 ,455 ,438 ,489 ,499 
A,NR,Y50-54,F,ED6,BG,403 ,380 ,444 ,480 ,563 ,653 ,663 
A,NR,Y50-54,F,ED6,CH,1044 ,1032 ,1078 ,1179 ,1094 ,1153 ,1174 
A,NR,Y50-54,F,ED6,CY,74 ,89 ,97 ,87 ,105 ,125 ,109 
A,NR,Y50-54,F,ED6,CZ,840 ,793 ,788 ,718 ,795 ,885 ,988 
A,NR,Y50-54,F,ED6,DE,5747 ,5855 ,6070 ,7682 ,7922 ,8651 ,8716 
A,NR,Y50-54,F,ED6,DK,2754 ,2779 ,2769 ,2608 ,2510 ,2086 ,2245 
A,NR,Y50-54,F,ED6,EE,195 ,178 ,176 ,198 ,213 ,228 ,238 
A,NR,Y50-54,F,ED6,EL,5665 ,5701 ,6665 ,7823 ,8191 ,9513 ,9208 
A,NR,Y50-54,F,ED6,ES,8156 ,8242 ,8518 ,8694 ,8987 ,9930 ,9946 
A,NR,Y50-54,F,ED6,EU27_2020,50394 d,51386 d,55119 d,58043 d,61011 d,64594 d,68754 
A,NR,Y50-54,F,ED6,EU28,58103 d,58918 d,62598 d,66695 d,: ,: ,: 
A,NR,Y50-54,F,ED6,FI,2144 ,2142 ,2027 ,1939 ,1906 ,1987 ,2071 
A,NR,Y50-54,F,ED6,FR,1358 d,1320 d,2915 ,2667 ,2705 ,2484 ,2482 
A,NR,Y50-54,F,ED6,HR,93 ,96 ,108 ,116 ,117 ,114 ,131 
A,NR,Y50-54,F,ED6,HU,1714 ,1454 ,1414 ,1561 ,1625 ,1766 ,1921 
A,NR,Y50-54,F,ED6,IE,628 ,661 ,658 d,628 ,629 ,603 ,610 
A,NR,Y50-54,F,ED6,IS,178 ,174 ,162 ,180 ,178 ,227 ,259 
A,NR,Y50-54,F,ED6,IT,4430 ,5072 ,5562 ,6053 ,7462 ,7667 ,8220 
A,NR,Y50-54,F,ED6,LI,0 ,0 ,0 ,1 ,2 ,1 ,1 
A,NR,Y50-54,F,ED6,LT,218 ,224 ,271 ,294 ,348 ,407 ,464 
A,NR,Y50-54,F,ED6,LU,3 ,6 ,13 ,13 ,8 ,7 ,2 
A,NR,Y50-54,F,ED6,LV,149 ,153 ,177 ,196 ,213 ,210 ,242 
A,NR,Y50-54,F,ED6,ME,: d,: d,22 ,21 ,20 ,31 ,: 
A,NR,Y50-54,F,ED6,MK,71 ,125 ,125 ,106 ,130 ,144 ,149 
A,NR,Y50-54,F,ED6,MT,18 ,17 ,25 ,43 ,54 ,56 ,54 
A,NR,Y50-54,F,ED6,NL,4744 ,4594 ,4797 ,4421 ,4576 ,4699 ,5078 
A,NR,Y50-54,F,ED6,NO,3276 ,3536 ,3585 ,3862 ,3876 ,3830 ,3986 
A,NR,Y50-54,F,ED6,PL,4881 d,5044 d,5027 e,5005 e,4672 e,4496 ,5582 
A,NR,Y50-54,F,ED6,PT,848 ,806 ,767 ,798 ,823 ,912 ,1081 
A,NR,Y50-54,F,ED6,RO,: d,: d,: d,: d,: d,: d,1889 
A,NR,Y50-54,F,ED6,RS,218 ,207 ,219 ,223 ,182 ,198 ,228 
A,NR,Y50-54,F,ED6,SE,4023 ,4354 ,4452 ,4698 ,5313 ,5743 ,5500 
A,NR,Y50-54,F,ED6,SI,56 ,67 ,66 ,61 ,62 ,61 ,62 
A,NR,Y50-54,F,ED6,SK,3 ,8 ,5 ,3 ,23 ,90 ,55 
A,NR,Y50-54,F,ED6,TR,7315 ,8515 ,10343 ,13375 ,16292 ,18768 ,5708 
A,NR,Y50-54,F,ED6,UK,7709 ,7532 ,7479 ,8652 ,: ,: ,: 
A,NR,Y50-54,F,ED64,AL,: ,: ,: ,: ,: ,: d,: d
A,NR,Y50-54,F,ED64,AT,: d,: d,: d,803 ,752 ,733 ,698 
A,NR,Y50-54,F,ED64,BA,: ,: ,: z,: z,: z,: z,: z
A,NR,Y50-54,F,ED64,BE,64 ,64 ,63 ,54 ,56 ,63 ,65 
A,NR,Y50-54,F,ED64,BG,: z,: z,: z,: z,: z,: z,: z
A,NR,Y50-54,F,ED64,CH,647 ,617 ,606 ,656 ,600 ,628 ,603 
A,NR,Y50-54,F,ED64,CY,: z,: z,: z,: z,: z,: z,: z
A,NR,Y50-54,F,ED64,CZ,674 ,629 ,640 ,575 ,620 ,685 ,767 
A,NR,Y50-54,F,ED64,DE,4473 ,4881 ,5198 ,5274 ,5466 ,5898 ,5885 
A,NR,Y50-54,F,ED64,DK,159 ,147 ,153 ,154 ,155 ,132 ,112 
A,NR,Y50-54,F,ED64,EE,: d,: d,: d,: d,: z,: z,: z
A,NR,Y50-54,F,ED64,EL,5049 ,5048 ,5857 ,7024 ,7478 ,8717 ,8182 
A,NR,Y50-54,F,ED64,ES,: d,: d,: d,: d,: d,: d,: d
A,NR,Y50-54,F,ED64,FI,: d,: d,: d,: d,: d,: d,: z
A,NR,Y50-54,F,ED64,FR,550 d,518 d,1115 ,1024 ,914 ,932 ,996 
A,NR,Y50-54,F,ED64,HR,21 ,30 ,40 ,38 ,31 ,26 ,40 
A,NR,Y50-54,F,ED64,HU,: d,: d,: d,: d,: d,: d,: d
A,NR,Y50-54,F,ED64,IE,: d,: d,: d,: d,: d,: d,: d
A,NR,Y50-54,F,ED64,IS,: d,: d,: d,: d,: d,: d,: d
A,NR,Y50-54,F,ED64,IT,: d,: d,: d,: d,: z,: z,: z
A,NR,Y50-54,F,ED64,LI,0 ,0 ,0 ,1 ,2 ,1 ,1 
A,NR,Y50-54,F,ED64,LT,95 ,92 ,101 ,116 ,119 ,127 ,125 
A,NR,Y50-54,F,ED64,LU,2 ,3 ,10 ,11 ,7 ,5 ,2 
A,NR,Y50-54,F,ED64,LV,23 ,28 ,31 ,36 ,42 ,57 ,63 
A,NR,Y50-54,F,ED64,ME,: d,: d,16 ,19 ,19 ,30 ,: 
A,NR,Y50-54,F,ED64,MK,55 ,122 ,86 ,60 ,86 ,109 ,105 
A,NR,Y50-54,F,ED64,MT,: d,: d,: d,: d,: d,43 ,43 
A,NR,Y50-54,F,ED64,NL,: d,: d,: d,1548 ,1297 ,1285 ,1374 
A,NR,Y50-54,F,ED64,NO,3276 ,3536 ,3585 ,3862 ,3876 ,3830 ,3986 
A,NR,Y50-54,F,ED64,PL,: d,: d,: d,: d,3074 e,2779 ,3125 
A,NR,Y50-54,F,ED64,PT,: d,: d,: d,: d,: d,: d,: d
A,NR,Y50-54,F,ED64,RO,: d,: d,: d,: d,: d,: d,: d
A,NR,Y50-54,F,ED64,RS,111 ,102 ,110 ,119 ,102 ,96 ,109 
A,NR,Y50-54,F,ED64,SE,: z,: z,: z,: z,: z,: z,: z
A,NR,Y50-54,F,ED64,SI,10 ,19 ,9 ,15 ,16 ,18 ,13 
A,NR,Y50-54,F,ED64,SK,: d,: d,: d,: d,: d,: d,: d
A,NR,Y50-54,F,ED64,TR,: d,: d,: d,: d,: d,: z,: z
A,NR,Y50-54,F,ED64,UK,7709 ,7532 ,7479 ,8652 ,: ,: ,: 
A,NR,Y50-54,F,ED65,AL,: ,: ,: ,: ,: ,: d,: d
A,NR,Y50-54,F,ED65,AT,: d,: d,: d,: z,: z,: z,: z
A,NR,Y50-54,F,ED65,BA,: ,: ,: z,: z,: z,: z,: z
A,NR,Y50-54,F,ED65,BE,419 ,477 ,411 ,401 ,382 ,426 ,434 
A,NR,Y50-54,F,ED65,BG,27 ,28 ,40 ,39 ,41 ,55 ,65 
A,NR,Y50-54,F,ED65,CH,397 ,415 ,472 ,523 ,494 ,525 ,571 
A,NR,Y50-54,F,ED65,CY,: z,: z,: z,: z,: z,: z,: z
A,NR,Y50-54,F,ED65,CZ,166 ,164 ,148 ,143 ,175 ,200 ,221 
A,NR,Y50-54,F,ED65,DE,1274 ,974 ,872 ,2408 bd,2456 ,2753 ,2831 
A,NR,Y50-54,F,ED65,DK,2595 ,2632 ,2616 ,2454 ,2355 ,1954 ,2133 
A,NR,Y50-54,F,ED65,EE,: d,: d,: d,: d,: z,: z,: z
A,NR,Y50-54,F,ED65,EL,616 ,653 ,808 ,799 ,713 ,796 ,1026 
A,NR,Y50-54,F,ED65,ES,: d,: d,: d,: d,: d,: d,: d
A,NR,Y50-54,F,ED65,FI,: d,: d,: d,: d,: d,: d,: z
A,NR,Y50-54,F,ED65,FR,808 d,802 d,1800 ,1643 ,1791 ,1552 ,1484 
A,NR,Y50-54,F,ED65,HR,72 ,66 ,68 ,78 ,86 ,88 ,91 
A,NR,Y50-54,F,ED65,HU,: d,: d,: d,: d,: d,: d,: d
A,NR,Y50-54,F,ED65,IE,: d,: d,: d,: d,: d,: d,: d
A,NR,Y50-54,F,ED65,IS,: d,: d,: d,: d,: d,: d,: d
A,NR,Y50-54,F,ED65,IT,: d,: d,: d,: d,: z,: z,: z
A,NR,Y50-54,F,ED65,LI,: z,: z,: z,0 ,0 ,0 ,0 
A,NR,Y50-54,F,ED65,LT,123 ,132 ,170 ,178 ,229 ,280 ,339 
A,NR,Y50-54,F,ED65,LU,1 ,3 ,3 ,2 ,1 ,2 ,0 
A,NR,Y50-54,F,ED65,LV,126 ,125 ,146 ,160 ,171 ,153 ,179 
A,NR,Y50-54,F,ED65,ME,: d,: d,6 ,2 ,1 ,1 ,: 
A,NR,Y50-54,F,ED65,MK,16 ,3 ,39 ,46 ,44 ,35 ,44 
A,NR,Y50-54,F,ED65,MT,: d,: d,: d,: d,: d,13 ,11 
A,NR,Y50-54,F,ED65,NL,: d,: d,: d,2873 ,3279 ,3414 ,3704 
A,NR,Y50-54,F,ED65,NO,: z,: z,: z,: z,: z,: z,: z
A,NR,Y50-54,F,ED65,PL,: d,: d,: d,: d,1598 e,1717 ,2457 
A,NR,Y50-54,F,ED65,PT,: d,: d,: d,: d,: d,: d,: d
A,NR,Y50-54,F,ED65,RO,: d,: d,: d,: d,: d,: d,: d
A,NR,Y50-54,F,ED65,RS,107 ,105 ,109 ,104 ,80 ,102 ,119 
A,NR,Y50-54,F,ED65,SE,: z,: z,: z,: z,: z,: z,: z
A,NR,Y50-54,F,ED65,SI,46 ,48 ,57 ,46 ,46 ,43 ,49 
A,NR,Y50-54,F,ED65,SK,: d,: d,: d,: d,: d,: d,: d
A,NR,Y50-54,F,ED65,TR,: d,: d,: d,: d,: d,: z,: z
A,NR,Y50-54,F,ED65,UK,: d,: d,: d,: d,: ,: ,: 
A,NR,Y50-54,F,ED7,AL,: ,: ,: ,: ,: ,: d,: d
A,NR,Y50-54,F,ED7,AT,1308 ,1319 ,1408 ,1469 ,1488 ,1550 ,1588 
A,NR,Y50-54,F,ED7,BA,: ,: ,34 ,50 ,61 ,81 ,65 
A,NR,Y50-54,F,ED7,BE,252 ,275 ,297 ,316 ,280 ,307 ,279 
A,NR,Y50-54,F,ED7,BG,427 ,450 ,513 ,543 ,654 ,737 ,779 
A,NR,Y50-54,F,ED7,CH,657 ,672 ,757 ,768 ,819 ,860 ,871 
A,NR,Y50-54,F,ED7,CY,242 ,314 ,346 ,354 ,406 ,476 ,412 
A,NR,Y50-54,F,ED7,CZ,420 ,417 ,606 ,647 ,597 ,728 ,780 
A,NR,Y50-54,F,ED7,DE,2968 ,3135 ,3308 ,3467 ,3549 ,3608 ,3570 
A,NR,Y50-54,F,ED7,DK,814 ,764 ,708 ,667 ,675 ,679 ,713 
A,NR,Y50-54,F,ED7,EE,128 ,132 ,141 ,176 ,224 ,232 ,224 
A,NR,Y50-54,F,ED7,EL,997 ,1536 ,2110 ,2132 ,2375 ,2530 ,2976 
A,NR,Y50-54,F,ED7,ES,2216 ,1875 ,1857 ,2259 ,2362 ,2436 ,3010 
A,NR,Y50-54,F,ED7,EU27_2020,24801 d,25575 d,32368 d,32790 d,33028 d,34653 d,38907 
A,NR,Y50-54,F,ED7,EU28,33976 d,35120 d,41875 d,42822 d,: ,: ,: 
A,NR,Y50-54,F,ED7,FI,1398 ,1402 ,1447 ,1532 ,1529 ,1608 ,1687 
A,NR,Y50-54,F,ED7,FR,1659 d,1691 d,4326 ,4312 ,4071 ,3791 ,3989 
A,NR,Y50-54,F,ED7,HR,130 ,163 ,173 ,206 ,198 ,197 ,209 
A,NR,Y50-54,F,ED7,HU,498 ,382 ,510 ,631 ,619 ,647 ,709 
A,NR,Y50-54,F,ED7,IE,555 ,620 ,711 d,802 ,925 ,1075 ,1065 
A,NR,Y50-54,F,ED7,IS,181 ,168 ,171 ,160 ,164 ,197 ,249 
A,NR,Y50-54,F,ED7,IT,3449 ,3434 ,3804 ,4176 ,4446 ,4899 ,4258 
A,NR,Y50-54,F,ED7,LI,0 ,0 ,0 ,0 ,0 ,0 ,0 
A,NR,Y50-54,F,ED7,LT,120 ,114 ,112 ,131 ,141 ,169 ,210 
A,NR,Y50-54,F,ED7,LU,22 ,16 ,19 ,17 ,33 ,31 ,28 
A,NR,Y50-54,F,ED7,LV,110 ,125 ,143 ,146 ,151 ,187 ,199 
A,NR,Y50-54,F,ED7,ME,: d,: d,1 ,0 ,10 ,9 ,: 
A,NR,Y50-54,F,ED7,MK,14 ,14 ,7 ,0 ,22 ,16 ,63 
A,NR,Y50-54,F,ED7,MT,54 ,51 ,57 ,68 ,70 ,95 ,106 
A,NR,Y50-54,F,ED7,NL,2464 ,2765 ,4253 ,2995 ,2534 ,2563 ,2918 
A,NR,Y50-54,F,ED7,NO,1049 ,1069 ,1202 ,1264 ,1422 ,1843 ,2140 
A,NR,Y50-54,F,ED7,PL,1426 d,1415 d,2033 e,2498 e,2279 e,2464 ,3745 
A,NR,Y50-54,F,ED7,PT,685 ,664 ,729 ,756 ,773 ,753 ,860 
A,NR,Y50-54,F,ED7,RO,: d,: d,: d,: d,: d,: d,1574 
A,NR,Y50-54,F,ED7,RS,56 ,82 ,119 ,127 ,143 ,158 ,217 
A,NR,Y50-54,F,ED7,SE,2378 ,2424 ,2648 ,2382 ,2555 ,2780 ,2922 
A,NR,Y50-54,F,ED7,SI,71 d,75 d,72 ,66 ,71 ,91 ,92 
A,NR,Y50-54,F,ED7,SK,11 ,16 ,37 ,42 ,23 ,20 ,5 
A,NR,Y50-54,F,ED7,TR,953 ,1077 ,1002 ,1159 ,804 ,911 ,324 
A,NR,Y50-54,F,ED7,UK,9175 ,9545 ,9507 ,10032 ,: ,: ,: 
A,NR,Y50-54,F,ED74,AL,: ,: ,: ,: ,: ,: d,: d
A,NR,Y50-54,F,ED74,AT,: d,: d,: d,1469 ,1488 ,1550 ,1588 
A,NR,Y50-54,F,ED74,BA,: ,: ,: z,: z,: z,: z,: z
A,NR,Y50-54,F,ED74,BE,252 ,275 ,297 ,316 ,280 ,307 ,279 
A,NR,Y50-54,F,ED74,BG,: z,: z,: z,: z,: z,: z,: z
