freq,unit,sector,cofog99,na_item,geo,2018 ,2019 ,2020 ,2021 ,2022 
A,PC_GDP,S1311,GF0602,TE,LV,0.0 ,0.0 ,0.0 ,0.1 ,0.2 
A,PC_GDP,S1311,GF0602,TE,MT,0.3 ,0.3 ,0.3 ,0.3 ,0.3 
A,PC_GDP,S1311,GF0602,TE,NL,0.0 ,0.0 ,0.0 ,0.0 ,0.0 
A,PC_GDP,S1311,GF0602,TE,NO,0.0 ,0.0 ,0.0 ,0.0 ,0.0 
A,PC_GDP,S1311,GF0602,TE,PL,0.0 ,0.0 ,0.0 ,0.0 ,0.0 
A,PC_GDP,S1311,GF0602,TE,PT,0.0 ,0.0 ,0.0 ,0.0 ,0.0 p
A,PC_GDP,S1311,GF0602,TE,RO,0.1 ,0.1 ,0.1 ,0.1 ,0.1 
A,PC_GDP,S1311,GF0602,TE,SE,0.1 ,0.1 ,0.1 ,0.1 ,0.1 
A,PC_GDP,S1311,GF0602,TE,SI,0.0 ,0.0 ,0.0 ,0.0 ,0.0 
A,PC_GDP,S1311,GF0602,TE,SK,0.0 ,0.0 ,0.0 ,0.0 ,0.0 
A,PC_GDP,S1311,GF07,TE,AT,1.5 ,1.5 ,1.9 ,2.7 ,2.4 
A,PC_GDP,S1311,GF07,TE,BE,0.1 ,0.1 ,0.4 ,0.4 ,0.3 p
A,PC_GDP,S1311,GF07,TE,BG,1.9 ,1.9 ,2.5 ,2.5 ,2.3 
A,PC_GDP,S1311,GF07,TE,CH,0.0 ,0.0 ,0.1 ,0.5 ,0.2 
A,PC_GDP,S1311,GF07,TE,CY,2.6 ,3.4 ,4.8 ,5.5 ,5.3 
A,PC_GDP,S1311,GF07,TE,CZ,3.1 ,3.1 ,4.1 ,4.5 ,4.1 
A,PC_GDP,S1311,GF07,TE,DE,0.2 ,0.2 ,0.8 p,1.1 p,1.3 p
A,PC_GDP,S1311,GF07,TE,DK,4.7 ,0.4 ,0.6 ,1.1 ,0.6 
A,PC_GDP,S1311,GF07,TE,EA19,1.4 ,1.5 ,1.9 ,2.0 ,1.9 
A,PC_GDP,S1311,GF07,TE,EA20,1.4 ,1.5 ,1.9 ,2.0 ,1.9 
A,PC_GDP,S1311,GF07,TE,EE,2.7 ,2.8 ,3.2 ,3.7 ,3.1 
A,PC_GDP,S1311,GF07,TE,EL,2.9 ,2.9 ,3.5 ,3.7 ,3.2 
A,PC_GDP,S1311,GF07,TE,ES,0.2 ,0.2 ,0.3 ,0.3 ,0.3 p
A,PC_GDP,S1311,GF07,TE,EU27_2020,1.5 ,1.5 ,2.0 ,2.1 ,2.0 
A,PC_GDP,S1311,GF07,TE,FI,2.7 ,2.7 ,3.7 ,3.7 ,2.6 
A,PC_GDP,S1311,GF07,TE,FR,0.4 ,0.4 ,0.6 ,0.6 p,0.6 p
A,PC_GDP,S1311,GF07,TE,HR,2.3 ,2.5 ,3.1 ,3.1 ,2.9 
A,PC_GDP,S1311,GF07,TE,HU,4.2 ,3.9 ,6.1 ,6.1 ,5.2 
A,PC_GDP,S1311,GF07,TE,IE,4.8 ,4.8 ,5.5 ,5.2 ,4.9 
A,PC_GDP,S1311,GF07,TE,IS,8.0 ,8.2 ,8.7 ,9.0 ,8.6 
A,PC_GDP,S1311,GF07,TE,IT,4.5 ,4.9 ,5.6 ,5.0 ,4.6 
A,PC_GDP,S1311,GF07,TE,LT,1.9 ,1.9 ,2.3 ,2.5 ,2.1 
A,PC_GDP,S1311,GF07,TE,LU,0.7 ,0.7 ,1.0 ,0.9 ,0.8 
A,PC_GDP,S1311,GF07,TE,LV,3.8 ,4.1 ,4.4 ,5.9 ,4.4 
A,PC_GDP,S1311,GF07,TE,MT,5.1 ,5.1 ,7.0 ,6.5 ,5.5 
A,PC_GDP,S1311,GF07,TE,NL,1.4 ,1.4 ,1.9 ,2.3 ,1.7 
A,PC_GDP,S1311,GF07,TE,NO,6.1 ,6.4 ,7.0 ,6.3 ,5.0 
A,PC_GDP,S1311,GF07,TE,PL,1.3 ,1.3 ,1.5 ,2.7 ,2.2 
A,PC_GDP,S1311,GF07,TE,PT,6.1 ,6.1 ,7.0 ,7.1 ,6.7 p
A,PC_GDP,S1311,GF07,TE,RO,1.6 ,1.7 ,2.1 ,2.1 ,1.8 
A,PC_GDP,S1311,GF07,TE,SE,1.4 ,1.4 ,1.9 ,2.3 ,1.7 
A,PC_GDP,S1311,GF07,TE,SI,3.8 ,3.8 ,5.0 ,5.5 ,4.7 
A,PC_GDP,S1311,GF07,TE,SK,2.1 ,2.1 ,2.4 ,3.1 ,2.9 
A,PC_GDP,S1311,GF0701,TE,BE,0.0 ,0.0 ,0.0 ,0.0 ,0.0 p
A,PC_GDP,S1311,GF0701,TE,BG,0.0 ,: z,: z,: z,: z
A,PC_GDP,S1311,GF0701,TE,CH,0.0 ,0.0 ,0.0 ,0.0 ,0.0 
A,PC_GDP,S1311,GF0701,TE,CY,0.6 ,0.7 ,0.6 ,0.7 ,0.9 
A,PC_GDP,S1311,GF0701,TE,CZ,0.0 n,0.0 ,0.0 ,0.0 n,0.0 
A,PC_GDP,S1311,GF0701,TE,DK,0.0 ,0.0 ,0.0 ,0.0 ,0.0 
A,PC_GDP,S1311,GF0701,TE,EE,0.1 ,0.0 ,0.1 ,0.1 ,0.1 
A,PC_GDP,S1311,GF0701,TE,EL,0.0 ,0.0 ,0.0 ,0.0 ,0.0 
A,PC_GDP,S1311,GF0701,TE,ES,0.0 ,0.0 ,0.1 ,0.1 ,0.0 p
A,PC_GDP,S1311,GF0701,TE,FI,0.0 ,0.0 ,0.0 ,0.0 ,0.0 
A,PC_GDP,S1311,GF0701,TE,FR,0.0 ,0.0 ,0.0 ,0.0 p,0.0 p
A,PC_GDP,S1311,GF0701,TE,HR,0.0 ,0.0 ,0.0 ,0.0 ,0.0 
A,PC_GDP,S1311,GF0701,TE,HU,0.0 ,0.0 ,0.0 ,0.0 ,0.0 
A,PC_GDP,S1311,GF0701,TE,IE,0.7 ,0.7 ,0.7 ,0.6 ,0.6 
A,PC_GDP,S1311,GF0701,TE,IS,0.8 ,0.9 ,0.6 ,0.6 ,0.6 
A,PC_GDP,S1311,GF0701,TE,IT,0.0 ,0.0 ,0.0 ,0.0 ,0.0 
A,PC_GDP,S1311,GF0701,TE,LT,: z,: z,: z,: z,: z
A,PC_GDP,S1311,GF0701,TE,LU,0.0 ,0.0 ,0.0 ,0.0 ,0.0 
A,PC_GDP,S1311,GF0701,TE,LV,0.6 ,0.6 ,0.6 ,0.6 ,0.6 
A,PC_GDP,S1311,GF0701,TE,MT,0.6 ,0.6 ,0.6 ,0.6 ,0.6 
A,PC_GDP,S1311,GF0701,TE,NL,0.0 ,0.0 ,0.0 ,0.0 ,0.0 
A,PC_GDP,S1311,GF0701,TE,NO,0.5 ,0.5 ,0.5 ,0.5 ,0.4 
A,PC_GDP,S1311,GF0701,TE,PL,0.0 ,0.0 ,0.0 ,0.0 ,0.0 
A,PC_GDP,S1311,GF0701,TE,PT,0.5 ,0.5 ,0.6 ,0.6 ,0.6 p
A,PC_GDP,S1311,GF0701,TE,RO,0.0 ,0.0 ,0.1 ,0.0 ,0.0 
A,PC_GDP,S1311,GF0701,TE,SE,0.6 ,0.6 ,0.6 ,0.6 ,0.6 
A,PC_GDP,S1311,GF0701,TE,SI,0.0 ,0.0 ,0.0 ,0.0 ,0.0 
A,PC_GDP,S1311,GF0701,TE,SK,0.1 ,0.0 ,0.0 ,0.0 ,0.0 
A,PC_GDP,S1311,GF0702,TE,BE,0.0 ,0.0 ,0.0 ,0.0 ,0.0 p
A,PC_GDP,S1311,GF0702,TE,BG,0.1 ,0.1 ,0.2 ,0.2 ,0.2 
A,PC_GDP,S1311,GF0702,TE,CH,0.0 ,0.0 ,0.0 ,0.0 ,0.0 
A,PC_GDP,S1311,GF0702,TE,CY,0.1 ,0.5 ,1.1 ,1.4 ,0.9 
A,PC_GDP,S1311,GF0702,TE,CZ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 
A,PC_GDP,S1311,GF0702,TE,DK,0.0 ,0.0 ,0.0 ,0.0 ,0.0 
A,PC_GDP,S1311,GF0702,TE,EE,0.0 ,0.1 ,0.1 ,0.1 ,0.1 
A,PC_GDP,S1311,GF0702,TE,EL,0.0 ,0.0 ,0.0 ,0.0 ,0.0 
A,PC_GDP,S1311,GF0702,TE,ES,0.1 ,0.1 ,0.1 ,0.1 ,0.1 p
A,PC_GDP,S1311,GF0702,TE,FI,0.0 ,0.0 ,0.1 ,0.0 ,0.0 
A,PC_GDP,S1311,GF0702,TE,FR,0.0 ,0.0 ,0.0 ,0.0 ,0.0 
A,PC_GDP,S1311,GF0702,TE,HR,0.0 ,0.0 ,0.0 ,0.0 ,0.0 
A,PC_GDP,S1311,GF0702,TE,HU,0.6 ,0.6 ,0.7 ,0.6 ,0.5 
A,PC_GDP,S1311,GF0702,TE,IE,1.8 ,1.8 ,1.9 ,1.8 ,1.7 
A,PC_GDP,S1311,GF0702,TE,IS,1.7 ,1.7 ,1.9 ,1.9 ,1.8 
A,PC_GDP,S1311,GF0702,TE,IT,0.0 ,0.0 ,0.1 ,0.1 ,0.0 
A,PC_GDP,S1311,GF0702,TE,LT,0.6 ,0.7 ,0.7 ,0.7 ,0.6 
A,PC_GDP,S1311,GF0702,TE,LU,0.3 ,0.3 ,0.3 ,0.3 ,0.3 
A,PC_GDP,S1311,GF0702,TE,LV,0.9 ,1.1 ,1.1 ,2.1 ,1.3 
A,PC_GDP,S1311,GF0702,TE,MT,0.9 ,0.9 ,1.0 ,1.1 ,1.0 
A,PC_GDP,S1311,GF0702,TE,NL,0.5 ,0.5 ,0.5 ,0.5 ,0.4 
A,PC_GDP,S1311,GF0702,TE,NO,1.5 ,1.5 ,1.7 ,1.5 ,1.2 
A,PC_GDP,S1311,GF0702,TE,PL,0.3 ,0.3 ,0.3 ,0.6 ,0.5 
A,PC_GDP,S1311,GF0702,TE,PT,1.9 ,1.8 ,1.8 ,1.9 ,1.8 p
A,PC_GDP,S1311,GF0702,TE,RO,0.0 ,0.0 ,0.0 ,0.0 ,0.0 
A,PC_GDP,S1311,GF0702,TE,SE,0.3 ,0.3 ,0.3 ,0.4 ,0.3 
A,PC_GDP,S1311,GF0702,TE,SI,0.6 ,0.7 ,0.9 ,1.0 ,0.8 
A,PC_GDP,S1311,GF0702,TE,SK,0.0 ,0.0 ,0.0 ,0.0 ,0.0 
A,PC_GDP,S1311,GF0703,TE,BE,0.0 ,0.0 ,0.3 ,0.1 ,0.1 p
A,PC_GDP,S1311,GF0703,TE,BG,1.5 ,1.5 ,1.8 ,1.8 ,1.7 
A,PC_GDP,S1311,GF0703,TE,CH,0.0 ,0.0 ,0.0 ,0.0 ,0.0 
A,PC_GDP,S1311,GF0703,TE,CY,1.9 ,2.0 ,2.9 ,3.2 ,3.3 
A,PC_GDP,S1311,GF0703,TE,CZ,1.7 ,1.7 ,2.1 ,2.2 ,2.0 
A,PC_GDP,S1311,GF0703,TE,DK,0.2 ,0.2 ,0.1 ,0.1 ,0.2 
A,PC_GDP,S1311,GF0703,TE,EE,2.0 ,2.0 ,2.3 ,2.4 ,2.2 
A,PC_GDP,S1311,GF0703,TE,EL,2.7 ,2.7 ,3.2 ,3.1 ,2.8 
A,PC_GDP,S1311,GF0703,TE,ES,0.1 ,0.1 ,0.1 ,0.1 ,0.1 p
A,PC_GDP,S1311,GF0703,TE,FI,0.0 ,0.0 ,0.0 ,0.0 ,0.0 
A,PC_GDP,S1311,GF0703,TE,FR,0.0 ,0.0 ,0.0 ,0.0 p,0.0 p
A,PC_GDP,S1311,GF0703,TE,HR,2.1 ,2.3 ,2.8 ,2.7 ,2.5 
A,PC_GDP,S1311,GF0703,TE,HU,2.1 ,2.0 ,3.5 ,2.2 ,1.8 
A,PC_GDP,S1311,GF0703,TE,IE,1.8 ,1.8 ,2.1 ,2.1 ,1.9 
A,PC_GDP,S1311,GF0703,TE,IS,5.3 ,5.3 ,5.9 ,6.0 ,5.9 
A,PC_GDP,S1311,GF0703,TE,IT,0.0 ,0.0 ,0.1 ,0.1 ,0.0 
A,PC_GDP,S1311,GF0703,TE,LT,0.9 ,0.9 ,1.0 ,1.0 ,0.9 
A,PC_GDP,S1311,GF0703,TE,LU,0.1 ,0.1 ,0.2 ,0.2 ,0.0 
A,PC_GDP,S1311,GF0703,TE,LV,2.0 ,2.3 ,2.3 ,2.5 ,2.3 
A,PC_GDP,S1311,GF0703,TE,MT,3.3 ,3.4 ,4.1 ,3.6 ,3.2 
A,PC_GDP,S1311,GF0703,TE,NL,0.0 ,0.0 ,0.2 ,0.1 ,0.0 
A,PC_GDP,S1311,GF0703,TE,NO,3.2 ,3.4 ,3.8 ,3.3 ,2.7 
A,PC_GDP,S1311,GF0703,TE,PL,0.6 ,0.7 ,0.8 ,1.4 ,1.1 
A,PC_GDP,S1311,GF0703,TE,PT,3.2 ,3.3 ,4.0 ,3.9 ,3.7 p
A,PC_GDP,S1311,GF0703,TE,RO,0.8 ,0.9 ,0.9 ,0.9 ,0.8 
A,PC_GDP,S1311,GF0703,TE,SE,0.1 ,0.1 ,0.1 ,0.1 ,0.1 
A,PC_GDP,S1311,GF0703,TE,SI,2.7 ,2.8 ,3.6 ,3.7 ,3.3 
A,PC_GDP,S1311,GF0703,TE,SK,1.8 ,1.8 ,1.9 ,2.2 ,1.8 
A,PC_GDP,S1311,GF0704,TE,BE,0.1 ,0.1 ,0.1 ,0.2 ,0.1 p
A,PC_GDP,S1311,GF0704,TE,BG,0.0 ,0.0 ,0.1 ,0.1 ,0.1 
A,PC_GDP,S1311,GF0704,TE,CH,0.0 ,0.0 ,0.1 ,0.5 ,0.1 
A,PC_GDP,S1311,GF0704,TE,CY,0.0 ,0.0 ,0.1 ,0.2 ,0.3 
A,PC_GDP,S1311,GF0704,TE,CZ,1.3 ,1.3 ,1.8 ,2.1 ,2.0 
A,PC_GDP,S1311,GF0704,TE,DK,0.0 ,0.0 ,0.3 ,0.7 ,0.2 
A,PC_GDP,S1311,GF0704,TE,EE,0.0 ,0.0 ,0.2 ,0.2 ,0.1 
A,PC_GDP,S1311,GF0704,TE,EL,0.0 ,0.0 ,0.1 ,0.4 ,0.2 
A,PC_GDP,S1311,GF0704,TE,ES,0.0 ,0.0 ,0.0 ,0.0 ,0.1 p
A,PC_GDP,S1311,GF0704,TE,FI,0.0 ,0.0 ,0.3 ,0.7 ,0.4 
A,PC_GDP,S1311,GF0704,TE,FR,0.1 ,0.1 ,0.3 ,0.2 p,0.3 p
A,PC_GDP,S1311,GF0704,TE,HR,0.1 ,0.1 ,0.1 ,0.3 ,0.3 
A,PC_GDP,S1311,GF0704,TE,HU,0.1 ,0.1 ,0.2 ,0.7 ,1.0 
A,PC_GDP,S1311,GF0704,TE,IE,0.1 ,0.1 ,0.4 ,0.4 ,0.4 
A,PC_GDP,S1311,GF0704,TE,IS,0.0 ,0.0 ,0.0 ,0.0 ,0.0 
A,PC_GDP,S1311,GF0704,TE,IT,0.1 ,0.1 ,0.2 ,0.3 ,0.2 
A,PC_GDP,S1311,GF0704,TE,LT,0.0 ,0.0 ,0.1 ,0.1 ,0.1 
A,PC_GDP,S1311,GF0704,TE,LU,0.0 ,0.1 ,0.2 ,0.2 ,0.1 
A,PC_GDP,S1311,GF0704,TE,LV,0.0 ,0.1 ,0.3 ,0.5 ,0.1 
A,PC_GDP,S1311,GF0704,TE,MT,0.2 ,0.1 ,1.0 ,0.9 ,0.4 
A,PC_GDP,S1311,GF0704,TE,NL,0.0 ,0.0 ,0.3 ,0.8 ,0.4 
A,PC_GDP,S1311,GF0704,TE,NO,0.1 ,0.1 ,0.2 ,0.2 ,0.2 
A,PC_GDP,S1311,GF0704,TE,PL,0.1 ,0.1 ,0.1 ,0.2 ,0.1 
A,PC_GDP,S1311,GF0704,TE,PT,0.0 ,0.0 ,0.1 ,0.2 ,0.2 p
A,PC_GDP,S1311,GF0704,TE,RO,0.0 ,0.0 ,0.1 ,0.2 ,0.1 
A,PC_GDP,S1311,GF0704,TE,SE,0.0 ,0.0 ,0.1 ,0.1 ,0.1 
A,PC_GDP,S1311,GF0704,TE,SI,0.2 ,0.2 ,0.3 ,0.5 ,0.4 
A,PC_GDP,S1311,GF0704,TE,SK,0.0 ,0.0 ,0.1 ,0.6 ,0.1 
A,PC_GDP,S1311,GF08,TE,AT,0.5 ,0.5 ,0.6 ,0.6 ,0.6 
A,PC_GDP,S1311,GF08,TE,BE,0.1 ,0.1 ,0.1 ,0.1 ,0.1 p
A,PC_GDP,S1311,GF08,TE,BG,0.8 ,0.7 ,0.8 ,0.9 ,0.8 
A,PC_GDP,S1311,GF08,TE,CH,0.3 ,0.3 ,0.3 ,0.3 ,0.3 
A,PC_GDP,S1311,GF08,TE,CY,0.6 ,0.7 ,0.6 ,0.6 ,0.6 
A,PC_GDP,S1311,GF08,TE,CZ,0.6 ,0.6 ,0.6 ,0.6 ,0.5 
A,PC_GDP,S1311,GF08,TE,DE,0.1 ,0.1 ,0.1 p,0.1 p,0.1 p
A,PC_GDP,S1311,GF08,TE,DK,0.9 ,0.9 ,1.0 ,0.9 ,0.8 
A,PC_GDP,S1311,GF08,TE,EA19,0.3 ,0.3 ,0.3 ,0.4 ,0.3 
A,PC_GDP,S1311,GF08,TE,EA20,0.3 ,0.3 ,0.4 ,0.4 ,0.3 
A,PC_GDP,S1311,GF08,TE,EE,1.1 ,1.1 ,1.2 ,1.2 ,1.1 
A,PC_GDP,S1311,GF08,TE,EL,0.5 ,0.4 ,0.5 ,0.5 ,0.5 
A,PC_GDP,S1311,GF08,TE,ES,0.2 ,0.2 ,0.2 ,0.2 ,0.2 p
A,PC_GDP,S1311,GF08,TE,EU27_2020,0.4 ,0.4 ,0.4 ,0.4 ,0.4 
A,PC_GDP,S1311,GF08,TE,FI,0.7 ,0.6 ,0.7 ,0.7 ,0.7 
A,PC_GDP,S1311,GF08,TE,FR,0.4 ,0.4 ,0.4 ,0.5 p,0.4 p
A,PC_GDP,S1311,GF08,TE,HR,0.8 ,0.8 ,0.9 ,0.8 ,0.8 
A,PC_GDP,S1311,GF08,TE,HU,2.6 ,2.4 ,3.4 ,2.6 ,2.3 
A,PC_GDP,S1311,GF08,TE,IE,0.4 ,0.4 ,0.4 ,0.3 ,0.3 
A,PC_GDP,S1311,GF08,TE,IS,1.1 ,1.1 ,1.2 ,1.0 ,1.0 
A,PC_GDP,S1311,GF08,TE,IT,0.6 ,0.6 ,0.6 ,0.7 ,0.6 
A,PC_GDP,S1311,GF08,TE,LT,0.6 ,0.6 ,0.7 ,0.6 ,0.6 
A,PC_GDP,S1311,GF08,TE,LU,0.6 ,0.6 ,0.7 ,0.5 ,0.6 
A,PC_GDP,S1311,GF08,TE,LV,0.7 ,0.6 ,0.8 ,0.8 ,0.7 
A,PC_GDP,S1311,GF08,TE,MT,1.2 ,1.0 ,1.2 ,1.3 ,1.4 
A,PC_GDP,S1311,GF08,TE,NL,0.4 ,0.4 ,0.4 ,0.4 ,0.4 
A,PC_GDP,S1311,GF08,TE,NO,0.9 ,0.9 ,1.0 ,0.9 ,0.7 
A,PC_GDP,S1311,GF08,TE,PL,0.3 ,0.4 ,0.5 ,0.4 ,0.4 
A,PC_GDP,S1311,GF08,TE,PT,0.4 ,0.4 ,0.4 ,0.4 ,0.4 p
A,PC_GDP,S1311,GF08,TE,RO,0.4 ,0.3 ,0.3 ,0.3 ,0.3 
A,PC_GDP,S1311,GF08,TE,SE,0.5 ,0.5 ,0.6 ,0.6 ,0.5 
A,PC_GDP,S1311,GF08,TE,SI,0.8 ,0.8 ,0.8 ,0.9 ,0.8 
A,PC_GDP,S1311,GF08,TE,SK,0.6 ,0.7 ,0.7 ,0.9 ,0.6 
A,PC_GDP,S1311,GF0801,TE,BE,0.0 ,0.0 ,0.0 ,0.0 ,0.0 p
A,PC_GDP,S1311,GF0801,TE,BG,0.5 ,0.4 ,0.4 ,0.5 ,0.5 
A,PC_GDP,S1311,GF0801,TE,CH,0.0 ,0.0 ,0.0 ,0.1 ,0.0 
A,PC_GDP,S1311,GF0801,TE,CY,0.1 ,0.2 ,0.2 ,0.2 ,0.2 
A,PC_GDP,S1311,GF0801,TE,CZ,0.1 ,0.1 ,0.2 ,0.1 ,0.1 
A,PC_GDP,S1311,GF0801,TE,DK,0.0 ,0.1 ,0.1 ,0.0 ,0.0 
A,PC_GDP,S1311,GF0801,TE,EE,0.1 ,0.2 ,0.2 ,0.2 ,0.2 
A,PC_GDP,S1311,GF0801,TE,EL,0.1 ,0.0 ,0.0 ,0.0 ,0.0 
A,PC_GDP,S1311,GF0801,TE,ES,0.0 ,0.0 ,0.0 ,0.0 ,0.0 p
A,PC_GDP,S1311,GF0801,TE,FI,0.1 ,0.1 ,0.1 ,0.1 ,0.1 
A,PC_GDP,S1311,GF0801,TE,FR,0.0 ,0.0 ,0.0 ,0.0 p,0.0 p
A,PC_GDP,S1311,GF0801,TE,HR,0.1 ,0.0 ,0.1 ,0.1 ,0.1 
A,PC_GDP,S1311,GF0801,TE,HU,0.8 ,0.8 ,1.0 ,0.7 ,0.7 
A,PC_GDP,S1311,GF0801,TE,IE,0.1 ,0.1 ,0.1 ,0.1 ,0.1 
A,PC_GDP,S1311,GF0801,TE,IS,0.0 ,0.0 ,0.1 ,0.0 ,0.1 
A,PC_GDP,S1311,GF0801,TE,IT,0.2 ,0.2 ,0.2 ,0.2 ,0.2 
A,PC_GDP,S1311,GF0801,TE,LT,0.0 ,0.0 ,0.1 ,0.1 ,0.1 
A,PC_GDP,S1311,GF0801,TE,LU,0.1 ,0.1 ,0.2 ,0.1 ,0.1 
A,PC_GDP,S1311,GF0801,TE,LV,0.1 ,0.1 ,0.1 ,0.1 ,0.0 
A,PC_GDP,S1311,GF0801,TE,MT,0.2 ,0.2 ,0.2 ,0.4 ,0.3 
A,PC_GDP,S1311,GF0801,TE,NL,0.0 ,0.0 ,0.1 ,0.1 ,0.0 
A,PC_GDP,S1311,GF0801,TE,NO,0.1 ,0.1 ,0.1 ,0.1 ,0.1 
A,PC_GDP,S1311,GF0801,TE,PL,0.0 ,0.1 ,0.1 ,0.1 ,0.1 
A,PC_GDP,S1311,GF0801,TE,PT,0.0 ,0.0 ,0.0 ,0.0 ,0.0 p
A,PC_GDP,S1311,GF0801,TE,RO,0.1 ,0.1 ,0.1 ,0.1 ,0.1 
A,PC_GDP,S1311,GF0801,TE,SE,0.1 ,0.1 ,0.2 ,0.2 ,0.1 
A,PC_GDP,S1311,GF0801,TE,SI,0.0 ,0.0 ,0.0 ,0.1 ,0.1 
A,PC_GDP,S1311,GF0801,TE,SK,0.1 ,0.1 ,0.1 ,0.2 ,0.1 
A,PC_GDP,S1311,GF0802,TE,BE,0.0 ,0.0 ,0.0 ,0.0 ,0.0 p
A,PC_GDP,S1311,GF0802,TE,BG,0.2 ,0.2 ,0.2 ,0.2 ,0.2 
A,PC_GDP,S1311,GF0802,TE,CH,0.0 ,0.0 ,0.1 ,0.1 ,0.0 
A,PC_GDP,S1311,GF0802,TE,CY,0.1 ,0.1 ,0.2 ,0.1 ,0.1 
A,PC_GDP,S1311,GF0802,TE,CZ,0.2 ,0.2 ,0.2 ,0.2 ,0.2 
A,PC_GDP,S1311,GF0802,TE,DK,0.2 ,0.2 ,0.3 ,0.3 ,0.2 
A,PC_GDP,S1311,GF0802,TE,EE,0.6 ,0.6 ,0.5 ,0.5 ,0.5 
A,PC_GDP,S1311,GF0802,TE,EL,0.1 ,0.1 ,0.1 ,0.1 ,0.1 
A,PC_GDP,S1311,GF0802,TE,ES,0.1 ,0.1 ,0.1 ,0.1 ,0.1 p
A,PC_GDP,S1311,GF0802,TE,FI,0.2 ,0.2 ,0.3 ,0.3 ,0.3 
A,PC_GDP,S1311,GF0802,TE,FR,0.2 ,0.2 ,0.2 ,0.3 p,0.2 p
A,PC_GDP,S1311,GF0802,TE,HR,0.2 ,0.2 ,0.2 ,0.2 ,0.2 
A,PC_GDP,S1311,GF0802,TE,HU,1.0 ,0.9 ,1.1 ,0.8 ,0.8 
A,PC_GDP,S1311,GF0802,TE,IE,0.1 ,0.1 ,0.1 ,0.1 ,0.1 
A,PC_GDP,S1311,GF0802,TE,IS,0.5 ,0.5 ,0.5 ,0.5 ,0.5 
A,PC_GDP,S1311,GF0802,TE,IT,0.1 ,0.1 ,0.2 ,0.2 ,0.2 
A,PC_GDP,S1311,GF0802,TE,LT,0.4 ,0.4 ,0.5 ,0.4 ,0.4 
A,PC_GDP,S1311,GF0802,TE,LU,0.4 ,0.4 ,0.4 ,0.3 ,0.3 
A,PC_GDP,S1311,GF0802,TE,LV,0.4 ,0.4 ,0.5 ,0.5 ,0.5 
A,PC_GDP,S1311,GF0802,TE,MT,0.8 ,0.6 ,0.9 ,0.7 ,0.8 
A,PC_GDP,S1311,GF0802,TE,NL,0.2 ,0.2 ,0.2 ,0.2 ,0.2 
A,PC_GDP,S1311,GF0802,TE,NO,0.4 ,0.4 ,0.5 ,0.4 ,0.3 
A,PC_GDP,S1311,GF0802,TE,PL,0.2 ,0.2 ,0.2 ,0.2 ,0.1 
A,PC_GDP,S1311,GF0802,TE,PT,0.1 ,0.1 ,0.1 ,0.1 ,0.1 p
A,PC_GDP,S1311,GF0802,TE,RO,0.1 ,0.1 ,0.1 ,0.1 ,0.1 
A,PC_GDP,S1311,GF0802,TE,SE,0.2 ,0.2 ,0.3 ,0.3 ,0.2 
A,PC_GDP,S1311,GF0802,TE,SI,0.4 ,0.3 ,0.4 ,0.4 ,0.4 
A,PC_GDP,S1311,GF0802,TE,SK,0.3 ,0.3 ,0.3 ,0.4 ,0.2 
A,PC_GDP,S1311,GF0803,TE,BE,0.0 ,0.0 ,0.0 ,0.0 ,0.0 p
A,PC_GDP,S1311,GF0803,TE,BG,0.1 ,0.1 ,0.1 ,0.1 ,0.1 
A,PC_GDP,S1311,GF0803,TE,CH,0.2 ,0.2 ,0.2 ,0.2 ,0.2 
A,PC_GDP,S1311,GF0803,TE,CY,0.2 ,0.2 ,0.2 ,0.2 ,0.2 
A,PC_GDP,S1311,GF0803,TE,CZ,0.2 ,0.2 ,0.2 ,0.1 ,0.1 
A,PC_GDP,S1311,GF0803,TE,DK,0.2 ,0.2 ,0.2 ,0.2 ,0.2 
A,PC_GDP,S1311,GF0803,TE,EE,0.2 ,0.2 ,0.2 ,0.2 ,0.2 
A,PC_GDP,S1311,GF0803,TE,EL,0.1 ,0.1 ,0.1 ,0.1 ,0.1 
A,PC_GDP,S1311,GF0803,TE,ES,0.1 ,0.1 ,0.1 ,0.1 ,0.1 p
A,PC_GDP,S1311,GF0803,TE,FI,0.3 ,0.3 ,0.3 ,0.2 ,0.2 
A,PC_GDP,S1311,GF0803,TE,FR,0.1 ,0.1 ,0.1 ,0.1 p,0.2 p
A,PC_GDP,S1311,GF0803,TE,HR,0.3 ,0.3 ,0.3 ,0.3 ,0.3 
A,PC_GDP,S1311,GF0803,TE,HU,0.3 ,0.3 ,0.3 ,0.3 ,0.3 
A,PC_GDP,S1311,GF0803,TE,IE,0.2 ,0.2 ,0.2 ,0.2 ,0.1 
A,PC_GDP,S1311,GF0803,TE,IS,0.2 ,0.2 ,0.2 ,0.2 ,0.2 
A,PC_GDP,S1311,GF0803,TE,IT,0.2 ,0.2 ,0.2 ,0.2 ,0.2 
A,PC_GDP,S1311,GF0803,TE,LT,0.1 ,0.1 ,0.1 ,0.1 ,0.1 
A,PC_GDP,S1311,GF0803,TE,LU,0.1 ,0.1 ,0.1 ,0.1 ,0.1 
A,PC_GDP,S1311,GF0803,TE,LV,0.2 ,0.1 ,0.2 ,0.2 ,0.1 
