,Unnamed: 0,coicop,country,year,month,value
19260,5316405,Fuels and lubricants for personal transport equipment,Montenegro,2022,1,22.6
19261,5316406,Fuels and lubricants for personal transport equipment,North Macedonia,2022,1,23.3
19262,5316407,Fuels and lubricants for personal transport equipment,Malta,2022,1,0.0
19263,5316408,Fuels and lubricants for personal transport equipment,Netherlands,2022,1,24.9
19264,5316409,Fuels and lubricants for personal transport equipment,Norway,2022,1,16.4
19265,5316410,Fuels and lubricants for personal transport equipment,Poland,2022,1,23.9
19266,5316411,Fuels and lubricants for personal transport equipment,Portugal,2022,1,17.4
19267,5316412,Fuels and lubricants for personal transport equipment,Romania,2022,1,27.9
19268,5316413,Fuels and lubricants for personal transport equipment,Serbia,2022,1,21.2
19269,5316414,Fuels and lubricants for personal transport equipment,Sweden,2022,1,32.4
19270,5316415,Fuels and lubricants for personal transport equipment,Slovenia,2022,1,29.5
19271,5316416,Fuels and lubricants for personal transport equipment,Slovakia,2022,1,23.2
19272,5317359,Communications,Albania,2022,1,3.1
19273,5317360,Communications,Austria,2022,1,1.7
19274,5317361,Communications,Belgium,2022,1,0.1
19275,5317362,Communications,Bulgaria,2022,1,-5.4
19276,5317363,Communications,Switzerland,2022,1,-0.5
19277,5317364,Communications,Cyprus,2022,1,2.7
19278,5317366,Communications,Germany,2022,1,0.0
19279,5317367,Communications,Denmark,2022,1,-0.2
19280,5317371,Communications,Estonia,2022,1,-4.6
19281,5317373,Communications,Greece,2022,1,-3.2
19282,5317374,Communications,Spain,2022,1,-0.6
19283,5317378,Communications,Finland,2022,1,5.3
19284,5317379,Communications,France,2022,1,1.0
19285,5317380,Communications,Croatia,2022,1,1.6
19286,5317381,Communications,Hungary,2022,1,-2.2
19287,5317382,Communications,Ireland,2022,1,2.4
19288,5317383,Communications,Iceland,2022,1,-1.0
19289,5317384,Communications,Italy,2022,1,-4.0
19290,5317385,Communications,Lithuania,2022,1,4.6
19291,5317386,Communications,Luxembourg,2022,1,-2.0
19292,5317387,Communications,Latvia,2022,1,1.4
19293,5317388,Communications,Montenegro,2022,1,-0.2
19294,5317389,Communications,North Macedonia,2022,1,-0.6
19295,5317390,Communications,Malta,2022,1,-1.4
19296,5317391,Communications,Netherlands,2022,1,-0.6
19297,5317392,Communications,Norway,2022,1,0.3
19298,5317393,Communications,Poland,2022,1,4.0
19299,5317394,Communications,Portugal,2022,1,2.6
19300,5317395,Communications,Romania,2022,1,1.9
19301,5317396,Communications,Serbia,2022,1,1.2
19302,5317397,Communications,Sweden,2022,1,-1.5
19303,5317398,Communications,Slovenia,2022,1,-4.4
19304,5317399,Communications,Slovakia,2022,1,-0.4
19305,5320693,Education,Albania,2022,1,0.1
19306,5320694,Education,Austria,2022,1,2.0
19307,5320695,Education,Belgium,2022,1,1.0
19308,5320696,Education,Bulgaria,2022,1,4.7
19309,5320697,Education,Switzerland,2022,1,0.7
19310,5320698,Education,Cyprus,2022,1,0.6
19311,5320700,Education,Germany,2022,1,1.8
19312,5320701,Education,Denmark,2022,1,2.1
19313,5320705,Education,Estonia,2022,1,2.9
19314,5320707,Education,Greece,2022,1,0.9
19315,5320708,Education,Spain,2022,1,1.2
19316,5320712,Education,Finland,2022,1,0.7
19317,5320713,Education,France,2022,1,2.4
19318,5320714,Education,Croatia,2022,1,0.5
19319,5320715,Education,Hungary,2022,1,4.6
19320,5320716,Education,Ireland,2022,1,0.3
19321,5320717,Education,Iceland,2022,1,2.9
19322,5320718,Education,Italy,2022,1,-0.4
19323,5320719,Education,Lithuania,2022,1,7.0
19324,5320720,Education,Luxembourg,2022,1,0.9
19325,5320721,Education,Latvia,2022,1,-2.3
19326,5320722,Education,Montenegro,2022,1,-0.1
19327,5320723,Education,North Macedonia,2022,1,-0.4
19328,5320724,Education,Malta,2022,1,3.1
19329,5320725,Education,Netherlands,2022,1,-45.2
19330,5320726,Education,Norway,2022,1,2.0
19331,5320727,Education,Poland,2022,1,4.7
19332,5320728,Education,Portugal,2022,1,1.1
19333,5320729,Education,Romania,2022,1,5.1
19334,5320730,Education,Serbia,2022,1,1.0
19335,5320731,Education,Sweden,2022,1,1.7
19336,5320732,Education,Slovenia,2022,1,0.5
19337,5320733,Education,Slovakia,2022,1,4.9
19338,5320964,Restaurants and hotels,Albania,2022,1,2.7
19339,5320965,Restaurants and hotels,Austria,2022,1,6.6
19340,5320966,Restaurants and hotels,Belgium,2022,1,3.7
19341,5320967,Restaurants and hotels,Bulgaria,2022,1,8.0
19342,5320968,Restaurants and hotels,Switzerland,2022,1,2.8
19343,5320969,Restaurants and hotels,Cyprus,2022,1,3.4
19344,5320971,Restaurants and hotels,Germany,2022,1,4.5
19345,5320972,Restaurants and hotels,Denmark,2022,1,4.0
19346,5320976,Restaurants and hotels,Estonia,2022,1,6.6
19347,5320978,Restaurants and hotels,Greece,2022,1,3.0
19348,5320979,Restaurants and hotels,Spain,2022,1,3.3
19349,5320983,Restaurants and hotels,Finland,2022,1,3.2
19350,5320984,Restaurants and hotels,France,2022,1,2.6
19351,5320985,Restaurants and hotels,Croatia,2022,1,4.7
19352,5320986,Restaurants and hotels,Hungary,2022,1,9.6
19353,5320987,Restaurants and hotels,Ireland,2022,1,2.3
19354,5320988,Restaurants and hotels,Iceland,2022,1,5.9
19355,5320989,Restaurants and hotels,Italy,2022,1,4.4
19356,5320990,Restaurants and hotels,Lithuania,2022,1,10.1
19357,5320991,Restaurants and hotels,Luxembourg,2022,1,3.7
19358,5320992,Restaurants and hotels,Latvia,2022,1,5.8
19359,5320993,Restaurants and hotels,Montenegro,2022,1,4.5
19360,5320994,Restaurants and hotels,North Macedonia,2022,1,6.1
19361,5320995,Restaurants and hotels,Malta,2022,1,4.6
19362,5320996,Restaurants and hotels,Netherlands,2022,1,6.7
19363,5320997,Restaurants and hotels,Norway,2022,1,5.5
19364,5320998,Restaurants and hotels,Poland,2022,1,10.6
19365,5320999,Restaurants and hotels,Portugal,2022,1,4.2
19366,5321000,Restaurants and hotels,Romania,2022,1,5.5
19367,5321001,Restaurants and hotels,Serbia,2022,1,6.0
19368,5321002,Restaurants and hotels,Sweden,2022,1,4.4
19369,5321003,Restaurants and hotels,Slovenia,2022,1,6.8
19370,5321004,Restaurants and hotels,Slovakia,2022,1,14.3
19371,5321221,Accommodation services,Albania,2022,1,3.1
19372,5321222,Accommodation services,Austria,2022,1,10.7
19373,5321223,Accommodation services,Belgium,2022,1,1.1
19374,5321224,Accommodation services,Bulgaria,2022,1,5.4
19375,5321225,Accommodation services,Switzerland,2022,1,7.7
19376,5321226,Accommodation services,Cyprus,2022,1,3.7
19377,5321228,Accommodation services,Germany,2022,1,4.2
19378,5321229,Accommodation services,Denmark,2022,1,11.6
19379,5321233,Accommodation services,Estonia,2022,1,11.1
19380,5321235,Accommodation services,Greece,2022,1,13.2
19381,5321236,Accommodation services,Spain,2022,1,11.8
19382,5321240,Accommodation services,Finland,2022,1,10.3
19383,5321241,Accommodation services,France,2022,1,4.8
19384,5321242,Accommodation services,Croatia,2022,1,5.0
19385,5321243,Accommodation services,Hungary,2022,1,5.8
19386,5321244,Accommodation services,Ireland,2022,1,12.7
19387,5321245,Accommodation services,Iceland,2022,1,7.1
19388,5321246,Accommodation services,Italy,2022,1,11.5
19389,5321247,Accommodation services,Lithuania,2022,1,10.1
19390,5321248,Accommodation services,Luxembourg,2022,1,5.3
19391,5321249,Accommodation services,Latvia,2022,1,10.2
19392,5321250,Accommodation services,Montenegro,2022,1,9.4
19393,5321251,Accommodation services,North Macedonia,2022,1,6.6
19394,5321252,Accommodation services,Malta,2022,1,2.8
19395,5321253,Accommodation services,Netherlands,2022,1,9.4
19396,5321254,Accommodation services,Norway,2022,1,14.4
19397,5321255,Accommodation services,Poland,2022,1,12.5
19398,5321256,Accommodation services,Portugal,2022,1,6.8
19399,5321257,Accommodation services,Romania,2022,1,3.5
19400,5321258,Accommodation services,Serbia,2022,1,3.6
19401,5321259,Accommodation services,Sweden,2022,1,12.6
19402,5321260,Accommodation services,Slovenia,2022,1,5.6
19403,5321261,Accommodation services,Slovakia,2022,1,3.8
19404,5324888,All-items HICP,Albania,2022,2,4.0
19405,5324889,All-items HICP,Austria,2022,2,5.5
19406,5324890,All-items HICP,Belgium,2022,2,9.5
19407,5324891,All-items HICP,Bulgaria,2022,2,8.4
19408,5324892,All-items HICP,Switzerland,2022,2,1.9
19409,5324893,All-items HICP,Cyprus,2022,2,5.8
19410,5324895,All-items HICP,Germany,2022,2,5.5
19411,5324896,All-items HICP,Denmark,2022,2,5.3
19412,5324900,All-items HICP,Estonia,2022,2,11.6
19413,5324902,All-items HICP,Greece,2022,2,6.3
19414,5324903,All-items HICP,Spain,2022,2,7.6
19415,5324907,All-items HICP,Finland,2022,2,4.4
19416,5324908,All-items HICP,France,2022,2,4.2
19417,5324909,All-items HICP,Croatia,2022,2,6.3
19418,5324910,All-items HICP,Hungary,2022,2,8.4
19419,5324911,All-items HICP,Ireland,2022,2,5.7
19420,5324912,All-items HICP,Iceland,2022,2,4.4
19421,5324913,All-items HICP,Italy,2022,2,6.2
19422,5324914,All-items HICP,Lithuania,2022,2,14.0
19423,5324915,All-items HICP,Luxembourg,2022,2,7.8
19424,5324916,All-items HICP,Latvia,2022,2,8.8
19425,5324917,All-items HICP,Montenegro,2022,2,6.4
19426,5324918,All-items HICP,North Macedonia,2022,2,7.7
19427,5324919,All-items HICP,Malta,2022,2,4.2
19428,5324920,All-items HICP,Netherlands,2022,2,7.3
19429,5324921,All-items HICP,Norway,2022,2,3.5
19430,5324922,All-items HICP,Poland,2022,2,8.1
19431,5324923,All-items HICP,Portugal,2022,2,4.4
19432,5324924,All-items HICP,Romania,2022,2,7.9
19433,5324925,All-items HICP,Serbia,2022,2,8.8
19434,5324926,All-items HICP,Sweden,2022,2,4.4
19435,5324927,All-items HICP,Slovenia,2022,2,7.0
19436,5324928,All-items HICP,Slovakia,2022,2,8.3
19437,5324933,Food and non-alcoholic beverages,Albania,2022,2,7.6
19438,5324934,Food and non-alcoholic beverages,Austria,2022,2,4.3
19439,5324935,Food and non-alcoholic beverages,Belgium,2022,2,4.1
19440,5324936,Food and non-alcoholic beverages,Bulgaria,2022,2,13.1
19441,5324937,Food and non-alcoholic beverages,Switzerland,2022,2,-1.1
19442,5324938,Food and non-alcoholic beverages,Cyprus,2022,2,8.8
19443,5324940,Food and non-alcoholic beverages,Germany,2022,2,5.0
19444,5324941,Food and non-alcoholic beverages,Denmark,2022,2,5.5
19445,5324945,Food and non-alcoholic beverages,Estonia,2022,2,12.1
19446,5324947,Food and non-alcoholic beverages,Greece,2022,2,7.2
19447,5324948,Food and non-alcoholic beverages,Spain,2022,2,5.6
19448,5324952,Food and non-alcoholic beverages,Finland,2022,2,4.5
19449,5324953,Food and non-alcoholic beverages,France,2022,2,2.3
19450,5324954,Food and non-alcoholic beverages,Croatia,2022,2,10.1
19451,5324955,Food and non-alcoholic beverages,Hungary,2022,2,11.4
19452,5324956,Food and non-alcoholic beverages,Ireland,2022,2,3.1
19453,5324957,Food and non-alcoholic beverages,Iceland,2022,2,4.6
19454,5324958,Food and non-alcoholic beverages,Italy,2022,2,5.0
19455,5324959,Food and non-alcoholic beverages,Lithuania,2022,2,15.4
19456,5324960,Food and non-alcoholic beverages,Luxembourg,2022,2,3.4
19457,5324961,Food and non-alcoholic beverages,Latvia,2022,2,11.8
19458,5324962,Food and non-alcoholic beverages,Montenegro,2022,2,12.8
19459,5324963,Food and non-alcoholic beverages,North Macedonia,2022,2,9.6
19460,5324964,Food and non-alcoholic beverages,Malta,2022,2,8.4
19461,5324965,Food and non-alcoholic beverages,Netherlands,2022,2,5.0
19462,5324966,Food and non-alcoholic beverages,Norway,2022,2,0.8
19463,5324967,Food and non-alcoholic beverages,Poland,2022,2,7.2
19464,5324968,Food and non-alcoholic beverages,Portugal,2022,2,4.7
19465,5324969,Food and non-alcoholic beverages,Romania,2022,2,9.3
19466,5324970,Food and non-alcoholic beverages,Serbia,2022,2,15.5
19467,5324971,Food and non-alcoholic beverages,Sweden,2022,2,4.3
19468,5324972,Food and non-alcoholic beverages,Slovenia,2022,2,6.3
19469,5324973,Food and non-alcoholic beverages,Slovakia,2022,2,9.6
19470,5327975,"Alcoholic beverages, tobacco and narcotics",Albania,2022,2,1.0
19471,5327976,"Alcoholic beverages, tobacco and narcotics",Austria,2022,2,2.6
19472,5327977,"Alcoholic beverages, tobacco and narcotics",Belgium,2022,2,4.6
19473,5327978,"Alcoholic beverages, tobacco and narcotics",Bulgaria,2022,2,1.9
19474,5327979,"Alcoholic beverages, tobacco and narcotics",Switzerland,2022,2,1.5
19475,5327980,"Alcoholic beverages, tobacco and narcotics",Cyprus,2022,2,1.3
19476,5327982,"Alcoholic beverages, tobacco and narcotics",Germany,2022,2,3.5
19477,5327983,"Alcoholic beverages, tobacco and narcotics",Denmark,2022,2,1.6
19478,5327987,"Alcoholic beverages, tobacco and narcotics",Estonia,2022,2,3.7
19479,5327989,"Alcoholic beverages, tobacco and narcotics",Greece,2022,2,-0.2
19480,5327990,"Alcoholic beverages, tobacco and narcotics",Spain,2022,2,2.3
19481,5327994,"Alcoholic beverages, tobacco and narcotics",Finland,2022,2,2.3
19482,5327995,"Alcoholic beverages, tobacco and narcotics",France,2022,2,0.1
19483,5327996,"Alcoholic beverages, tobacco and narcotics",Croatia,2022,2,5.9
19484,5327997,"Alcoholic beverages, tobacco and narcotics",Hungary,2022,2,7.8
19485,5327998,"Alcoholic beverages, tobacco and narcotics",Ireland,2022,2,7.8
19486,5327999,"Alcoholic beverages, tobacco and narcotics",Iceland,2022,2,3.1
19487,5328000,"Alcoholic beverages, tobacco and narcotics",Italy,2022,2,0.3
19488,5328001,"Alcoholic beverages, tobacco and narcotics",Lithuania,2022,2,8.1
19489,5328002,"Alcoholic beverages, tobacco and narcotics",Luxembourg,2022,2,1.9
19490,5328003,"Alcoholic beverages, tobacco and narcotics",Latvia,2022,2,4.6
19491,5328004,"Alcoholic beverages, tobacco and narcotics",Montenegro,2022,2,3.5
19492,5328005,"Alcoholic beverages, tobacco and narcotics",North Macedonia,2022,2,5.9
19493,5328006,"Alcoholic beverages, tobacco and narcotics",Malta,2022,2,0.7
19494,5328007,"Alcoholic beverages, tobacco and narcotics",Netherlands,2022,2,2.6
19495,5328008,"Alcoholic beverages, tobacco and narcotics",Norway,2022,2,2.5
19496,5328009,"Alcoholic beverages, tobacco and narcotics",Poland,2022,2,4.3
19497,5328010,"Alcoholic beverages, tobacco and narcotics",Portugal,2022,2,1.3
19498,5328011,"Alcoholic beverages, tobacco and narcotics",Romania,2022,2,6.6
19499,5328012,"Alcoholic beverages, tobacco and narcotics",Serbia,2022,2,6.9
19500,5328013,"Alcoholic beverages, tobacco and narcotics",Sweden,2022,2,0.9
19501,5328014,"Alcoholic beverages, tobacco and narcotics",Slovenia,2022,2,2.9
19502,5328015,"Alcoholic beverages, tobacco and narcotics",Slovakia,2022,2,8.6
19503,5328020,Alcoholic beverages,Albania,2022,2,0.2
19504,5328021,Alcoholic beverages,Austria,2022,2,4.2
19505,5328022,Alcoholic beverages,Belgium,2022,2,1.6
19506,5328023,Alcoholic beverages,Bulgaria,2022,2,5.9
19507,5328024,Alcoholic beverages,Switzerland,2022,2,1.4
19508,5328025,Alcoholic beverages,Cyprus,2022,2,1.9
19509,5328027,Alcoholic beverages,Germany,2022,2,0.6
19510,5328028,Alcoholic beverages,Denmark,2022,2,2.9
19511,5328032,Alcoholic beverages,Estonia,2022,2,3.6
19512,5328034,Alcoholic beverages,Greece,2022,2,-0.9
19513,5328035,Alcoholic beverages,Spain,2022,2,2.2
19514,5328039,Alcoholic beverages,Finland,2022,2,0.4
19515,5328040,Alcoholic beverages,France,2022,2,0.3
19516,5328041,Alcoholic beverages,Croatia,2022,2,4.1
19517,5328042,Alcoholic beverages,Hungary,2022,2,5.1
19518,5328043,Alcoholic beverages,Ireland,2022,2,7.7
19519,5328044,Alcoholic beverages,Iceland,2022,2,2.8
19520,5328045,Alcoholic beverages,Italy,2022,2,-0.1
19521,5328046,Alcoholic beverages,Lithuania,2022,2,9.1
19522,5328047,Alcoholic beverages,Luxembourg,2022,2,1.9
19523,5328048,Alcoholic beverages,Latvia,2022,2,4.7
19524,5328049,Alcoholic beverages,Montenegro,2022,2,4.9
19525,5328050,Alcoholic beverages,North Macedonia,2022,2,3.3
19526,5328051,Alcoholic beverages,Malta,2022,2,1.8
19527,5328052,Alcoholic beverages,Netherlands,2022,2,4.3
19528,5328053,Alcoholic beverages,Norway,2022,2,1.4
19529,5328054,Alcoholic beverages,Poland,2022,2,5.8
19530,5328055,Alcoholic beverages,Portugal,2022,2,0.7
19531,5328056,Alcoholic beverages,Romania,2022,2,4.7
19532,5328057,Alcoholic beverages,Serbia,2022,2,8.1
19533,5328058,Alcoholic beverages,Sweden,2022,2,0.4
19534,5328059,Alcoholic beverages,Slovenia,2022,2,3.3
19535,5328060,Alcoholic beverages,Slovakia,2022,2,2.7
19536,5332638,Health,Albania,2022,2,-0.4
19537,5332639,Health,Austria,2022,2,2.6
19538,5332640,Health,Belgium,2022,2,1.2
19539,5332641,Health,Bulgaria,2022,2,1.4
19540,5332642,Health,Switzerland,2022,2,-0.5
19541,5332643,Health,Cyprus,2022,2,1.0
19542,5332645,Health,Germany,2022,2,0.7
19543,5332646,Health,Denmark,2022,2,1.1
19544,5332650,Health,Estonia,2022,2,4.8
19545,5332652,Health,Greece,2022,2,0.0
19546,5332653,Health,Spain,2022,2,1.0
19547,5332657,Health,Finland,2022,2,-0.6
19548,5332658,Health,France,2022,2,0.7
19549,5332659,Health,Croatia,2022,2,0.5
19550,5332660,Health,Hungary,2022,2,5.5
19551,5332661,Health,Ireland,2022,2,0.5
19552,5332662,Health,Iceland,2022,2,2.1
19553,5332663,Health,Italy,2022,2,0.6
19554,5332664,Health,Lithuania,2022,2,5.1
19555,5332665,Health,Luxembourg,2022,2,2.5
19556,5332666,Health,Latvia,2022,2,4.3
19557,5332667,Health,Montenegro,2022,2,1.7
19558,5332668,Health,North Macedonia,2022,2,3.8
19559,5332669,Health,Malta,2022,2,1.5
19560,5332670,Health,Netherlands,2022,2,2.0
19561,5332671,Health,Norway,2022,2,2.2
19562,5332672,Health,Poland,2022,2,4.4
19563,5332673,Health,Portugal,2022,2,0.9
19564,5332674,Health,Romania,2022,2,3.3
19565,5332675,Health,Serbia,2022,2,4.1
19566,5332676,Health,Sweden,2022,2,-0.8
19567,5332677,Health,Slovenia,2022,2,5.5
19568,5332678,Health,Slovakia,2022,2,2.2
19569,5332683,"Medical products, appliances and equipment",Albania,2022,2,0.0
19570,5332684,"Medical products, appliances and equipment",Austria,2022,2,2.0
19571,5332685,"Medical products, appliances and equipment",Belgium,2022,2,-0.3
19572,5332686,"Medical products, appliances and equipment",Bulgaria,2022,2,1.3
19573,5332687,"Medical products, appliances and equipment",Switzerland,2022,2,-2.1
19574,5332688,"Medical products, appliances and equipment",Cyprus,2022,2,1.7
19575,5332690,"Medical products, appliances and equipment",Germany,2022,2,0.7
19576,5332691,"Medical products, appliances and equipment",Denmark,2022,2,0.7
19577,5332695,"Medical products, appliances and equipment",Estonia,2022,2,4.0
19578,5332697,"Medical products, appliances and equipment",Greece,2022,2,-0.9
19579,5332698,"Medical products, appliances and equipment",Spain,2022,2,0.3
19580,5332702,"Medical products, appliances and equipment",Finland,2022,2,-1.4
19581,5332703,"Medical products, appliances and equipment",France,2022,2,0.2
19582,5332704,"Medical products, appliances and equipment",Croatia,2022,2,-0.8
19583,5332705,"Medical products, appliances and equipment",Hungary,2022,2,2.9
19584,5332706,"Medical products, appliances and equipment",Ireland,2022,2,-0.2
19585,5332707,"Medical products, appliances and equipment",Iceland,2022,2,-0.4
19586,5332708,"Medical products, appliances and equipment",Italy,2022,2,-0.2
19587,5332709,"Medical products, appliances and equipment",Lithuania,2022,2,2.5
19588,5332710,"Medical products, appliances and equipment",Luxembourg,2022,2,0.8
19589,5332711,"Medical products, appliances and equipment",Latvia,2022,2,1.9
19590,5332712,"Medical products, appliances and equipment",Montenegro,2022,2,2.0
19591,5332713,"Medical products, appliances and equipment",North Macedonia,2022,2,4.3
19592,5332714,"Medical products, appliances and equipment",Malta,2022,2,0.7
19593,5332715,"Medical products, appliances and equipment",Netherlands,2022,2,1.2
19594,5332716,"Medical products, appliances and equipment",Norway,2022,2,1.9
19595,5332717,"Medical products, appliances and equipment",Poland,2022,2,1.0
19596,5332718,"Medical products, appliances and equipment",Portugal,2022,2,0.7
19597,5332719,"Medical products, appliances and equipment",Romania,2022,2,1.7
19598,5332720,"Medical products, appliances and equipment",Serbia,2022,2,3.2
19599,5332721,"Medical products, appliances and equipment",Sweden,2022,2,-4.4
19600,5332722,"Medical products, appliances and equipment",Slovenia,2022,2,3.8
19601,5332723,"Medical products, appliances and equipment",Slovakia,2022,2,1.6
19602,5333514,Transport,Albania,2022,2,6.2
19603,5333515,Transport,Austria,2022,2,10.1
19604,5333516,Transport,Belgium,2022,2,10.2
19605,5333517,Transport,Bulgaria,2022,2,16.0
19606,5333518,Transport,Switzerland,2022,2,6.5
19607,5333519,Transport,Cyprus,2022,2,11.2
19608,5333521,Transport,Germany,2022,2,11.3
19609,5333522,Transport,Denmark,2022,2,7.7
19610,5333526,Transport,Estonia,2022,2,17.2
19611,5333528,Transport,Greece,2022,2,8.8
19612,5333529,Transport,Spain,2022,2,12.5
19613,5333533,Transport,Finland,2022,2,9.8
19614,5333534,Transport,France,2022,2,8.1
19615,5333535,Transport,Croatia,2022,2,9.1
19616,5333536,Transport,Hungary,2022,2,14.1
19617,5333537,Transport,Ireland,2022,2,15.7
19618,5333538,Transport,Iceland,2022,2,7.8
19619,5333539,Transport,Italy,2022,2,9.0
19620,5333540,Transport,Lithuania,2022,2,17.1
19621,5333541,Transport,Luxembourg,2022,2,17.1
19622,5333542,Transport,Latvia,2022,2,14.0
19623,5333543,Transport,Montenegro,2022,2,10.2
19624,5333544,Transport,North Macedonia,2022,2,16.3
19625,5333545,Transport,Malta,2022,2,3.6
19626,5333546,Transport,Netherlands,2022,2,12.4
19627,5333547,Transport,Norway,2022,2,4.5
19628,5333548,Transport,Poland,2022,2,9.7
19629,5333549,Transport,Portugal,2022,2,8.4
19630,5333550,Transport,Romania,2022,2,15.1
19631,5333551,Transport,Serbia,2022,2,12.9
19632,5333552,Transport,Sweden,2022,2,8.7
19633,5333553,Transport,Slovenia,2022,2,14.0
19634,5333554,Transport,Slovakia,2022,2,10.9
19635,5334066,Fuels and lubricants for personal transport equipment,Albania,2022,2,22.3
19636,5334067,Fuels and lubricants for personal transport equipment,Austria,2022,2,29.1
19637,5334068,Fuels and lubricants for personal transport equipment,Belgium,2022,2,26.1
19638,5334069,Fuels and lubricants for personal transport equipment,Bulgaria,2022,2,33.7
19639,5334070,Fuels and lubricants for personal transport equipment,Switzerland,2022,2,19.6
19640,5334071,Fuels and lubricants for personal transport equipment,Cyprus,2022,2,26.8
19641,5334073,Fuels and lubricants for personal transport equipment,Germany,2022,2,25.6
19642,5334074,Fuels and lubricants for personal transport equipment,Denmark,2022,2,25.7
19643,5334078,Fuels and lubricants for personal transport equipment,Estonia,2022,2,26.7
19644,5334080,Fuels and lubricants for personal transport equipment,Greece,2022,2,23.2
19645,5334081,Fuels and lubricants for personal transport equipment,Spain,2022,2,26.8
19646,5334085,Fuels and lubricants for personal transport equipment,Finland,2022,2,26.0
19647,5334086,Fuels and lubricants for personal transport equipment,France,2022,2,23.9
19648,5334087,Fuels and lubricants for personal transport equipment,Croatia,2022,2,20.3
19649,5334088,Fuels and lubricants for personal transport equipment,Hungary,2022,2,18.7
19650,5334089,Fuels and lubricants for personal transport equipment,Ireland,2022,2,31.3
19651,5334090,Fuels and lubricants for personal transport equipment,Iceland,2022,2,19.6
19652,5334091,Fuels and lubricants for personal transport equipment,Italy,2022,2,23.0
19653,5334092,Fuels and lubricants for personal transport equipment,Lithuania,2022,2,29.8
19654,5334093,Fuels and lubricants for personal transport equipment,Luxembourg,2022,2,32.8
19655,5334094,Fuels and lubricants for personal transport equipment,Latvia,2022,2,26.5
19656,5334095,Fuels and lubricants for personal transport equipment,Montenegro,2022,2,26.1
19657,5334096,Fuels and lubricants for personal transport equipment,North Macedonia,2022,2,30.9
19658,5334097,Fuels and lubricants for personal transport equipment,Malta,2022,2,0.0
19659,5334098,Fuels and lubricants for personal transport equipment,Netherlands,2022,2,24.0
19660,5334099,Fuels and lubricants for personal transport equipment,Norway,2022,2,21.2
19661,5334100,Fuels and lubricants for personal transport equipment,Poland,2022,2,11.3
19662,5334101,Fuels and lubricants for personal transport equipment,Portugal,2022,2,22.0
19663,5334102,Fuels and lubricants for personal transport equipment,Romania,2022,2,31.1
19664,5334103,Fuels and lubricants for personal transport equipment,Serbia,2022,2,20.8
19665,5334104,Fuels and lubricants for personal transport equipment,Sweden,2022,2,34.7
19666,5334105,Fuels and lubricants for personal transport equipment,Slovenia,2022,2,26.6
19667,5334106,Fuels and lubricants for personal transport equipment,Slovakia,2022,2,22.0
19668,5335049,Communications,Albania,2022,2,3.2
19669,5335050,Communications,Austria,2022,2,1.7
19670,5335051,Communications,Belgium,2022,2,0.1
19671,5335052,Communications,Bulgaria,2022,2,-4.3
19672,5335053,Communications,Switzerland,2022,2,0.0
19673,5335054,Communications,Cyprus,2022,2,2.4
19674,5335056,Communications,Germany,2022,2,0.1
19675,5335057,Communications,Denmark,2022,2,0.5
19676,5335061,Communications,Estonia,2022,2,-4.6
19677,5335063,Communications,Greece,2022,2,-3.1
19678,5335064,Communications,Spain,2022,2,-0.7
19679,5335068,Communications,Finland,2022,2,6.2
19680,5335069,Communications,France,2022,2,1.7
19681,5335070,Communications,Croatia,2022,2,1.7
19682,5335071,Communications,Hungary,2022,2,-2.5
19683,5335072,Communications,Ireland,2022,2,1.5
19684,5335073,Communications,Iceland,2022,2,-4.7
19685,5335074,Communications,Italy,2022,2,-3.5
19686,5335075,Communications,Lithuania,2022,2,3.6
19687,5335076,Communications,Luxembourg,2022,2,-1.0
19688,5335077,Communications,Latvia,2022,2,1.4
19689,5335078,Communications,Montenegro,2022,2,-0.3
19690,5335079,Communications,North Macedonia,2022,2,-0.6
19691,5335080,Communications,Malta,2022,2,-1.6
19692,5335081,Communications,Netherlands,2022,2,-5.6
19693,5335082,Communications,Norway,2022,2,1.2
19694,5335083,Communications,Poland,2022,2,5.3
19695,5335084,Communications,Portugal,2022,2,1.4
19696,5335085,Communications,Romania,2022,2,1.6
19697,5335086,Communications,Serbia,2022,2,1.4
19698,5335087,Communications,Sweden,2022,2,-1.1
19699,5335088,Communications,Slovenia,2022,2,-3.9
19700,5335089,Communications,Slovakia,2022,2,-0.3
19701,5338383,Education,Albania,2022,2,0.3
19702,5338384,Education,Austria,2022,2,2.1
19703,5338385,Education,Belgium,2022,2,1.0
19704,5338386,Education,Bulgaria,2022,2,5.1
19705,5338387,Education,Switzerland,2022,2,0.7
19706,5338388,Education,Cyprus,2022,2,0.6
19707,5338390,Education,Germany,2022,2,1.6
19708,5338391,Education,Denmark,2022,2,2.2
19709,5338395,Education,Estonia,2022,2,3.1
19710,5338397,Education,Greece,2022,2,0.9
19711,5338398,Education,Spain,2022,2,1.2
19712,5338402,Education,Finland,2022,2,0.7
19713,5338403,Education,France,2022,2,2.4
19714,5338404,Education,Croatia,2022,2,0.5
19715,5338405,Education,Hungary,2022,2,5.7
19716,5338406,Education,Ireland,2022,2,-0.8
19717,5338407,Education,Iceland,2022,2,3.0
19718,5338408,Education,Italy,2022,2,-0.5
19719,5338409,Education,Lithuania,2022,2,7.3
19720,5338410,Education,Luxembourg,2022,2,0.9
19721,5338411,Education,Latvia,2022,2,-0.7
19722,5338412,Education,Montenegro,2022,2,-0.1
