ISO3,year,month,day,vaccines,country
MDA,2023,4,10,1108391.0,Moldova
MDA,2023,4,11,1108391.0,Moldova
MDA,2023,4,12,1108391.0,Moldova
MDA,2023,4,13,1108391.0,Moldova
MDA,2023,4,14,1108391.0,Moldova
MDA,2023,4,15,1108391.0,Moldova
MDA,2023,4,16,1108391.0,Moldova
MDA,2023,4,17,1108391.0,Moldova
MDA,2023,4,18,1108391.0,Moldova
MDA,2023,4,19,1108391.0,Moldova
MDA,2023,4,20,1108391.0,Moldova
MDA,2023,4,21,1108391.0,Moldova
MDA,2023,4,22,1108391.0,Moldova
MDA,2023,4,23,1108391.0,Moldova
MDA,2023,4,24,1108391.0,Moldova
MDA,2023,4,25,1108391.0,Moldova
MDA,2023,4,26,1108391.0,Moldova
MDA,2023,4,27,1108391.0,Moldova
MDA,2023,4,28,1108391.0,Moldova
MDA,2023,4,29,1108391.0,Moldova
MDA,2023,4,30,1108391.0,Moldova
MDA,2023,5,1,1108391.0,Moldova
MDA,2023,5,2,1108391.0,Moldova
MDA,2023,5,3,1108391.0,Moldova
MDA,2023,5,4,1108391.0,Moldova
MDA,2023,5,5,1108391.0,Moldova
MDA,2023,5,6,1108391.0,Moldova
MDA,2023,5,7,1108391.0,Moldova
MDA,2023,5,8,1108391.0,Moldova
MDA,2023,5,9,1108391.0,Moldova
MDA,2023,5,10,1108391.0,Moldova
MDA,2023,5,11,1108391.0,Moldova
MDA,2023,5,12,1108391.0,Moldova
MDA,2023,5,13,1108391.0,Moldova
MDA,2023,5,14,1108735.0,Moldova
MDA,2023,5,15,1108735.0,Moldova
MDA,2023,5,16,1108735.0,Moldova
MDA,2023,5,17,1108735.0,Moldova
MDA,2023,5,18,1108735.0,Moldova
MDA,2023,5,19,1108735.0,Moldova
MDA,2023,5,20,1108735.0,Moldova
MDA,2023,5,21,1108735.0,Moldova
MDA,2023,5,22,1108735.0,Moldova
MDA,2023,5,23,1108735.0,Moldova
MDA,2023,5,24,1108735.0,Moldova
MDA,2023,5,25,1108735.0,Moldova
MDA,2023,5,26,1108735.0,Moldova
MDA,2023,5,27,1108735.0,Moldova
MDA,2023,5,28,1108735.0,Moldova
MDA,2023,5,29,1108735.0,Moldova
MDA,2023,5,30,1108735.0,Moldova
MDA,2023,5,31,1108735.0,Moldova
MDA,2023,6,1,1108735.0,Moldova
MDA,2023,6,2,1108735.0,Moldova
MDA,2023,6,3,1108735.0,Moldova
MDA,2023,6,4,1108735.0,Moldova
MDA,2023,6,5,1108735.0,Moldova
MDA,2023,6,6,1108735.0,Moldova
MDA,2023,6,7,1108735.0,Moldova
MDA,2023,6,8,1108735.0,Moldova
MDA,2023,6,9,1108735.0,Moldova
MDA,2023,6,10,1108735.0,Moldova
MDA,2023,6,11,1108879.0,Moldova
MDA,2023,6,12,1108879.0,Moldova
MDA,2023,6,13,1108879.0,Moldova
MDA,2023,6,14,1108879.0,Moldova
MDA,2023,6,15,1108879.0,Moldova
MDA,2023,6,16,1108879.0,Moldova
MDA,2023,6,17,1108879.0,Moldova
MDA,2023,6,18,1108879.0,Moldova
MDA,2023,6,19,1108879.0,Moldova
MDA,2023,6,20,1108879.0,Moldova
MDA,2023,6,21,1108879.0,Moldova
MDA,2023,6,22,1108879.0,Moldova
MDA,2023,6,23,1108879.0,Moldova
MDA,2023,6,24,1108879.0,Moldova
MDA,2023,6,25,1108879.0,Moldova
MDA,2023,6,26,1108879.0,Moldova
MDA,2023,6,27,1108879.0,Moldova
MDA,2023,6,28,1108879.0,Moldova
MDA,2023,6,29,1108879.0,Moldova
MDA,2023,6,30,1108879.0,Moldova
MDA,2023,7,1,1108879.0,Moldova
MDA,2023,7,2,1108879.0,Moldova
MDA,2023,7,3,1108879.0,Moldova
MDA,2023,7,4,1108879.0,Moldova
MDA,2023,7,5,1108879.0,Moldova
MDA,2023,7,6,1108879.0,Moldova
MDA,2023,7,7,1108879.0,Moldova
MDA,2023,7,8,1108879.0,Moldova
MDA,2023,7,9,1108879.0,Moldova
MDA,2023,7,10,1108879.0,Moldova
MDA,2023,7,11,1108879.0,Moldova
MDA,2023,7,12,1108879.0,Moldova
MDA,2023,7,13,1108879.0,Moldova
MDA,2023,7,14,1108879.0,Moldova
MDA,2023,7,15,1108879.0,Moldova
MDA,2023,7,16,1108879.0,Moldova
MDA,2023,7,17,1108879.0,Moldova
MDA,2023,7,18,1108879.0,Moldova
MDA,2023,7,19,1108879.0,Moldova
MDA,2023,7,20,1108879.0,Moldova
MDA,2023,7,21,1108879.0,Moldova
MDA,2023,7,22,1108879.0,Moldova
MDA,2023,7,23,1108879.0,Moldova
MDA,2023,7,24,1108879.0,Moldova
MDA,2023,7,25,1108879.0,Moldova
MDA,2023,7,26,1108879.0,Moldova
MDA,2023,7,27,1108879.0,Moldova
MDA,2023,7,28,1108879.0,Moldova
MDA,2023,7,29,1108879.0,Moldova
MDA,2023,7,30,1108879.0,Moldova
MDA,2023,7,31,1108879.0,Moldova
MDA,2023,8,1,1108879.0,Moldova
MDA,2023,8,2,1108879.0,Moldova
MDA,2023,8,3,1108879.0,Moldova
MDA,2023,8,4,1108879.0,Moldova
MDA,2023,8,5,1108879.0,Moldova
MDA,2023,8,6,1108879.0,Moldova
MDA,2023,8,7,1108879.0,Moldova
MDA,2023,8,8,1108879.0,Moldova
MDA,2023,8,9,1108879.0,Moldova
MDA,2023,8,10,1108879.0,Moldova
MDA,2023,8,11,1108879.0,Moldova
MDA,2023,8,12,1108879.0,Moldova
MDA,2023,8,13,1108879.0,Moldova
MDA,2023,8,14,1108879.0,Moldova
MDA,2023,8,15,1108879.0,Moldova
MDA,2023,8,16,1108879.0,Moldova
MDA,2023,8,17,1108879.0,Moldova
MDA,2023,8,18,1108879.0,Moldova
MDA,2023,8,19,1108879.0,Moldova
MDA,2023,8,20,1108879.0,Moldova
MDA,2023,8,21,1108879.0,Moldova
MDA,2023,8,22,1108879.0,Moldova
MDA,2023,8,23,1108879.0,Moldova
MDA,2023,8,24,1108879.0,Moldova
MDA,2023,8,25,1108879.0,Moldova
MDA,2023,8,26,1108879.0,Moldova
MDA,2023,8,27,1109177.0,Moldova
MDA,2023,8,28,1109177.0,Moldova
MDA,2023,8,29,1109177.0,Moldova
MDA,2023,8,30,1109177.0,Moldova
MDA,2023,8,31,1109177.0,Moldova
MDA,2023,9,1,1109177.0,Moldova
MDA,2023,9,2,1109177.0,Moldova
MDA,2023,9,3,1109177.0,Moldova
MDA,2023,9,4,1109177.0,Moldova
MDA,2023,9,5,1109177.0,Moldova
MDA,2023,9,6,1109177.0,Moldova
MDA,2023,9,7,1109177.0,Moldova
MDA,2023,9,8,1109177.0,Moldova
MDA,2023,9,9,1109177.0,Moldova
MDA,2023,9,10,1109177.0,Moldova
MDA,2023,9,11,1109177.0,Moldova
MDA,2023,9,12,1109177.0,Moldova
MDA,2023,9,13,1109177.0,Moldova
MDA,2023,9,14,1109177.0,Moldova
MDA,2023,9,15,1109177.0,Moldova
MDA,2023,9,16,1109177.0,Moldova
MDA,2023,9,17,1109177.0,Moldova
MDA,2023,9,18,1109177.0,Moldova
MDA,2023,9,19,1109177.0,Moldova
MDA,2023,9,20,1109177.0,Moldova
MDA,2023,9,21,1109177.0,Moldova
MDA,2023,9,22,1109177.0,Moldova
MDA,2023,9,23,1109177.0,Moldova
MDA,2023,9,24,1109177.0,Moldova
MDA,2023,9,25,1109177.0,Moldova
MDA,2023,9,26,1109177.0,Moldova
MDA,2023,9,27,1109177.0,Moldova
MDA,2023,9,28,1109177.0,Moldova
MDA,2023,9,29,1109177.0,Moldova
MDA,2023,9,30,1109177.0,Moldova
MDA,2023,10,1,1109270.0,Moldova
MDA,2023,10,2,1109270.0,Moldova
MDA,2023,10,3,1109270.0,Moldova
MDA,2023,10,4,1109270.0,Moldova
MDA,2023,10,5,1109270.0,Moldova
MDA,2023,10,6,1109270.0,Moldova
MDA,2023,10,7,1109270.0,Moldova
MDA,2023,10,8,1109270.0,Moldova
MDA,2023,10,9,1109270.0,Moldova
MDA,2023,10,10,1109270.0,Moldova
MDA,2023,10,11,1109270.0,Moldova
MDA,2023,10,12,1109270.0,Moldova
MDA,2023,10,13,1109270.0,Moldova
MDA,2023,10,14,1109270.0,Moldova
MDA,2023,10,15,1109270.0,Moldova
MDA,2023,10,16,1109270.0,Moldova
MDA,2023,10,17,1109270.0,Moldova
MDA,2023,10,18,1109270.0,Moldova
MDA,2023,10,19,1109270.0,Moldova
MDA,2023,10,20,1109270.0,Moldova
MDA,2023,10,21,1109270.0,Moldova
MDA,2023,10,22,1109270.0,Moldova
MDA,2023,10,23,1109270.0,Moldova
MDA,2023,10,24,1109270.0,Moldova
MDA,2023,10,25,1109270.0,Moldova
MDA,2023,10,26,1109270.0,Moldova
MDA,2023,10,27,1109270.0,Moldova
MDA,2023,10,28,1109270.0,Moldova
MDA,2023,10,29,1109270.0,Moldova
MDA,2023,10,30,1109270.0,Moldova
MDA,2023,10,31,1109270.0,Moldova
MDA,2023,11,1,1109270.0,Moldova
MDA,2023,11,2,1109270.0,Moldova
MDA,2023,11,3,1109270.0,Moldova
MDA,2023,11,4,1109270.0,Moldova
MDA,2023,11,5,1109270.0,Moldova
MDA,2023,11,6,1109270.0,Moldova
MDA,2023,11,7,1109270.0,Moldova
MDA,2023,11,8,1109270.0,Moldova
MDA,2023,11,9,1109270.0,Moldova
MDA,2023,11,10,1109270.0,Moldova
MDA,2023,11,11,1109270.0,Moldova
MDA,2023,11,12,1109270.0,Moldova
MDA,2023,11,13,1109270.0,Moldova
MDA,2023,11,14,1109270.0,Moldova
MDA,2023,11,15,1109270.0,Moldova
MDA,2023,11,16,1109270.0,Moldova
MDA,2023,11,17,1109270.0,Moldova
MDA,2023,11,18,1109270.0,Moldova
MDA,2023,11,19,1109270.0,Moldova
MDA,2023,11,20,1109270.0,Moldova
MDA,2023,11,21,1109270.0,Moldova
MDA,2023,11,22,1109270.0,Moldova
MDA,2023,11,23,1109270.0,Moldova
MDA,2023,11,24,1109270.0,Moldova
MDA,2023,11,25,1109270.0,Moldova
MDA,2023,11,26,1109270.0,Moldova
MDA,2023,11,27,1109270.0,Moldova
MDA,2023,11,28,1109270.0,Moldova
MDA,2023,11,29,1109270.0,Moldova
MDA,2023,11,30,1109270.0,Moldova
MDA,2023,12,1,1109270.0,Moldova
MDA,2023,12,2,1109270.0,Moldova
MDA,2023,12,3,1109270.0,Moldova
MDA,2023,12,4,1109270.0,Moldova
MDA,2023,12,5,1109270.0,Moldova
MDA,2023,12,6,1109270.0,Moldova
MDA,2023,12,7,1109270.0,Moldova
MDA,2023,12,8,1109270.0,Moldova
MDA,2023,12,9,1109270.0,Moldova
MDA,2023,12,10,1109270.0,Moldova
MDA,2023,12,11,1109270.0,Moldova
MDA,2023,12,12,1109270.0,Moldova
MDA,2023,12,13,1109270.0,Moldova
MDA,2023,12,14,1109270.0,Moldova
MDA,2023,12,15,1109270.0,Moldova
MDA,2023,12,16,1109270.0,Moldova
MDA,2023,12,17,1109270.0,Moldova
MDA,2023,12,18,1109270.0,Moldova
MDA,2023,12,19,1109270.0,Moldova
MDA,2023,12,20,1109270.0,Moldova
MDA,2023,12,21,1109270.0,Moldova
MDA,2023,12,22,1109270.0,Moldova
MDA,2023,12,23,1109524.0,Moldova
MDA,2023,12,24,1109524.0,Moldova
MDA,2023,12,25,1109524.0,Moldova
MDA,2023,12,26,1109524.0,Moldova
MDA,2023,12,27,1109524.0,Moldova
MDA,2023,12,28,1109524.0,Moldova
MDA,2023,12,29,1109524.0,Moldova
MDA,2023,12,30,1109524.0,Moldova
MDA,2023,12,31,1109524.0,Moldova
MDA,2024,1,1,1109524.0,Moldova
MDA,2024,1,2,1109524.0,Moldova
MDA,2024,1,3,1109524.0,Moldova
MDA,2024,1,4,1109524.0,Moldova
MDA,2024,1,5,1109524.0,Moldova
MDA,2024,1,6,1109524.0,Moldova
MDA,2024,1,7,1109524.0,Moldova
MDA,2024,1,8,1109524.0,Moldova
MDA,2024,1,9,1109524.0,Moldova
MDA,2024,1,10,1109524.0,Moldova
MDA,2024,1,11,1109524.0,Moldova
MDA,2024,1,12,1109524.0,Moldova
MDA,2024,1,13,1109524.0,Moldova
MDA,2024,1,14,1109524.0,Moldova
MDA,2024,1,15,1109524.0,Moldova
MDA,2024,1,16,1109524.0,Moldova
MDA,2024,1,17,1109524.0,Moldova
MDA,2024,1,18,1109524.0,Moldova
MDA,2024,1,19,1109524.0,Moldova
MDA,2024,1,20,1109524.0,Moldova
MDA,2024,1,21,1109524.0,Moldova
MDA,2024,1,22,1109524.0,Moldova
MDA,2024,1,23,1109524.0,Moldova
MDA,2024,1,24,1109524.0,Moldova
MDA,2024,1,25,1109524.0,Moldova
MDA,2024,1,26,1109524.0,Moldova
MDA,2024,1,27,1109524.0,Moldova
MDA,2024,1,28,1109524.0,Moldova
MDA,2024,1,29,1109524.0,Moldova
MDA,2024,1,30,1109524.0,Moldova
MDA,2024,1,31,1109524.0,Moldova
MDA,2024,2,1,1109524.0,Moldova
MDA,2024,2,2,1109524.0,Moldova
MDA,2024,2,3,1109524.0,Moldova
MDA,2024,2,4,1109524.0,Moldova
MDA,2024,2,5,1109524.0,Moldova
MDA,2024,2,6,1109524.0,Moldova
MDA,2024,2,7,1109524.0,Moldova
MDA,2024,2,8,1109524.0,Moldova
MDA,2024,2,9,1109524.0,Moldova
MDA,2024,2,10,1109524.0,Moldova
MDA,2024,2,11,1109524.0,Moldova
MDA,2024,2,12,1109524.0,Moldova
MDA,2024,2,13,1109524.0,Moldova
MDA,2024,2,14,1109524.0,Moldova
MDA,2024,2,15,1109524.0,Moldova
MDA,2024,2,16,1109524.0,Moldova
MDA,2024,2,17,1109524.0,Moldova
MDA,2024,2,18,1109524.0,Moldova
MDA,2024,2,19,1109524.0,Moldova
MDA,2024,2,20,1109524.0,Moldova
MDA,2024,2,21,1109524.0,Moldova
MDA,2024,2,22,1109524.0,Moldova
MDA,2024,2,23,1109524.0,Moldova
MDA,2024,2,24,1109524.0,Moldova
MDA,2024,2,25,1109524.0,Moldova
MDA,2024,2,26,1109524.0,Moldova
MDA,2024,2,27,1109524.0,Moldova
MDA,2024,2,28,1109524.0,Moldova
MDA,2024,2,29,1109524.0,Moldova
MDA,2024,3,1,1109524.0,Moldova
MDA,2024,3,2,1109524.0,Moldova
MDA,2024,3,3,1109524.0,Moldova
MDA,2024,3,4,1109524.0,Moldova
MDA,2024,3,5,1109524.0,Moldova
MDA,2024,3,6,1109524.0,Moldova
MDA,2024,3,7,1109524.0,Moldova
MDA,2024,3,8,1109524.0,Moldova
MDA,2024,3,9,1109524.0,Moldova
MDA,2024,3,10,1109524.0,Moldova
MDA,2024,3,11,1109524.0,Moldova
MDA,2024,3,12,1109524.0,Moldova
MDA,2024,3,13,1109524.0,Moldova
MDA,2024,3,14,1109524.0,Moldova
MDA,2024,3,15,1109524.0,Moldova
MDA,2024,3,16,1109524.0,Moldova
MDA,2024,3,17,1109524.0,Moldova
MDA,2024,3,18,1109524.0,Moldova
MDA,2024,3,19,1109524.0,Moldova
MDA,2024,3,20,1109524.0,Moldova
MDA,2024,3,21,1109524.0,Moldova
MDA,2024,3,22,1109524.0,Moldova
MDA,2024,3,23,1109524.0,Moldova
MDA,2024,3,24,1109524.0,Moldova
MDA,2024,3,25,1109524.0,Moldova
MDA,2024,3,26,1109524.0,Moldova
MDA,2024,3,27,1109524.0,Moldova
MDA,2024,3,28,1109524.0,Moldova
MDA,2024,3,29,1109524.0,Moldova
MDA,2024,3,30,1109524.0,Moldova
MDA,2024,3,31,1109524.0,Moldova
MDA,2024,4,1,1109524.0,Moldova
MDA,2024,4,2,1109524.0,Moldova
MDA,2024,4,3,1109524.0,Moldova
MDA,2024,4,4,1109524.0,Moldova
MDA,2024,4,5,1109524.0,Moldova
MDA,2024,4,6,1109524.0,Moldova
MDA,2024,4,7,1109524.0,Moldova
MDA,2024,4,8,1109524.0,Moldova
MDA,2024,4,9,1109524.0,Moldova
MDA,2024,4,10,1109524.0,Moldova
MDA,2024,4,11,1109524.0,Moldova
MDA,2024,4,12,1109524.0,Moldova
MDA,2024,4,13,1109524.0,Moldova
MDA,2024,4,14,1109524.0,Moldova
MDA,2024,4,15,1109524.0,Moldova
MDA,2024,4,16,1109524.0,Moldova
MDA,2024,4,17,1109524.0,Moldova
MDA,2024,4,18,1109524.0,Moldova
MDA,2024,4,19,1109524.0,Moldova
MDA,2024,4,20,1109524.0,Moldova
MDA,2024,4,21,1109524.0,Moldova
MDA,2024,4,22,1109524.0,Moldova
MDA,2024,4,23,1109524.0,Moldova
MDA,2024,4,24,1109524.0,Moldova
MDA,2024,4,25,1109524.0,Moldova
MDA,2024,4,26,1109524.0,Moldova
MDA,2024,4,27,1109524.0,Moldova
MDA,2024,4,28,1109524.0,Moldova
MDA,2024,4,29,1109524.0,Moldova
MDA,2024,4,30,1109524.0,Moldova
MDA,2024,5,1,1109524.0,Moldova
MDA,2024,5,2,1109524.0,Moldova
MDA,2024,5,3,1109524.0,Moldova
MDA,2024,5,4,1109524.0,Moldova
MDA,2024,5,5,1109524.0,Moldova
MDA,2024,5,6,1109524.0,Moldova
MDA,2024,5,7,1109524.0,Moldova
MDA,2024,5,8,1109524.0,Moldova
MDA,2024,5,9,1109524.0,Moldova
MDA,2024,5,10,1109524.0,Moldova
MDA,2024,5,11,1109524.0,Moldova
MDA,2024,5,12,1109524.0,Moldova
MDA,2024,5,13,1109524.0,Moldova
MDA,2024,5,14,1109524.0,Moldova
MDA,2024,5,15,1109524.0,Moldova
MDA,2024,5,16,1109524.0,Moldova
MDA,2024,5,17,1109524.0,Moldova
MDA,2024,5,18,1109524.0,Moldova
MDA,2024,5,19,1109524.0,Moldova
MDA,2024,5,20,1109524.0,Moldova
MDA,2024,5,21,1109524.0,Moldova
MDA,2024,5,22,1109524.0,Moldova
MDA,2024,5,23,1109524.0,Moldova
MDA,2024,5,24,1109524.0,Moldova
MDA,2024,5,25,1109524.0,Moldova
MDA,2024,5,26,1109524.0,Moldova
MDA,2024,5,27,1109524.0,Moldova
MDA,2024,5,28,1109524.0,Moldova
MDA,2024,5,29,1109524.0,Moldova
MDA,2024,5,30,1109524.0,Moldova
MDA,2024,5,31,1109524.0,Moldova
MDA,2024,6,1,1109524.0,Moldova
MDA,2024,6,2,1109524.0,Moldova
MDA,2024,6,3,1109524.0,Moldova
MDA,2024,6,4,1109524.0,Moldova
MDA,2024,6,5,1109524.0,Moldova
MDA,2024,6,6,1109524.0,Moldova
MDA,2024,6,7,1109524.0,Moldova
MDA,2024,6,8,1109524.0,Moldova
MDA,2024,6,9,1109524.0,Moldova
MDA,2024,6,10,1109524.0,Moldova
MDA,2024,6,11,1109524.0,Moldova
MDA,2024,6,12,1109524.0,Moldova
MDA,2024,6,13,1109524.0,Moldova
MDA,2024,6,14,1109524.0,Moldova
MDA,2024,6,15,1109524.0,Moldova
MDA,2024,6,16,1109524.0,Moldova
MDA,2024,6,17,1109524.0,Moldova
MDA,2024,6,18,1109524.0,Moldova
MDA,2024,6,19,1109524.0,Moldova
MDA,2024,6,20,1109524.0,Moldova
MDA,2024,6,21,1109524.0,Moldova
MDA,2024,6,22,1109524.0,Moldova
MDA,2024,6,23,1109524.0,Moldova
MDA,2024,6,24,1109524.0,Moldova
MDA,2024,6,25,1109524.0,Moldova
MDA,2024,6,26,1109524.0,Moldova
MDA,2024,6,27,1109524.0,Moldova
MDA,2024,6,28,1109524.0,Moldova
MDA,2024,6,29,1109524.0,Moldova
MDA,2024,6,30,1109524.0,Moldova
MDA,2024,7,1,1109524.0,Moldova
MDA,2024,7,2,1109524.0,Moldova
MDA,2024,7,3,1109524.0,Moldova
MDA,2024,7,4,1109524.0,Moldova
MDA,2024,7,5,1109524.0,Moldova
MDA,2024,7,6,1109524.0,Moldova
MDA,2024,7,7,1109524.0,Moldova
MDA,2024,7,8,1109524.0,Moldova
MDA,2024,7,9,1109524.0,Moldova
MDA,2024,7,10,1109524.0,Moldova
MDA,2024,7,11,1109524.0,Moldova
MDA,2024,7,12,1109524.0,Moldova
MDA,2024,7,13,1109524.0,Moldova
MDA,2024,7,14,1109524.0,Moldova
MDA,2024,7,15,1109524.0,Moldova
MDA,2024,7,16,1109524.0,Moldova
MDA,2024,7,17,1109524.0,Moldova
MDA,2024,7,18,1109524.0,Moldova
MDA,2024,7,19,1109524.0,Moldova
MDA,2024,7,20,1109524.0,Moldova
MDA,2024,7,21,1109524.0,Moldova
MDA,2024,7,22,1109524.0,Moldova
MDA,2024,7,23,1109524.0,Moldova
MDA,2024,7,24,1109524.0,Moldova
MDA,2024,7,25,1109524.0,Moldova
MDA,2024,7,26,1109524.0,Moldova
MDA,2024,7,27,1109524.0,Moldova
MDA,2024,7,28,1109524.0,Moldova
MDA,2024,7,29,1109524.0,Moldova
MDA,2024,7,30,1109524.0,Moldova
MDA,2024,7,31,1109524.0,Moldova
MDA,2024,8,1,1109524.0,Moldova
MDA,2024,8,2,1109524.0,Moldova
MDA,2024,8,3,1109524.0,Moldova
MDA,2024,8,4,1109524.0,Moldova
MDA,2024,8,5,1109524.0,Moldova
MDA,2024,8,6,1109524.0,Moldova
MDA,2024,8,7,1109524.0,Moldova
MDA,2024,8,8,1109524.0,Moldova
MDA,2024,8,9,1109524.0,Moldova
MDA,2024,8,10,1109524.0,Moldova
MDA,2024,8,11,1109524.0,Moldova
MDA,2024,8,12,1109524.0,Moldova
MDA,2024,8,13,1109524.0,Moldova
MDA,2024,8,14,1109524.0,Moldova
MDA,2024,8,15,1109524.0,Moldova
MDA,2024,8,16,1109524.0,Moldova
MDA,2024,8,17,1109524.0,Moldova
MDA,2024,8,18,1109524.0,Moldova
MDA,2024,8,19,1109524.0,Moldova
MDA,2024,8,20,1109524.0,Moldova
MDA,2024,8,21,1109524.0,Moldova
MDA,2024,8,22,1109524.0,Moldova
MDA,2024,8,23,1109524.0,Moldova
MDA,2024,8,24,1109524.0,Moldova
MDA,2024,8,25,1109524.0,Moldova
MDA,2024,8,26,1109524.0,Moldova
MDA,2024,8,27,1109524.0,Moldova
MDA,2024,8,28,1109524.0,Moldova
MDA,2024,8,29,1109524.0,Moldova
MDA,2024,8,30,1109524.0,Moldova
MDA,2024,8,31,1109524.0,Moldova
MDA,2024,9,1,1109524.0,Moldova
MDA,2024,9,2,1109524.0,Moldova
MDA,2024,9,3,1109524.0,Moldova
MDA,2024,9,4,1109524.0,Moldova
MDA,2024,9,5,1109524.0,Moldova
MDA,2024,9,6,1109524.0,Moldova
MDA,2024,9,7,1109524.0,Moldova
MDA,2024,9,8,1109524.0,Moldova
MDA,2024,9,9,1109524.0,Moldova
MDA,2024,9,10,1109524.0,Moldova
MDA,2024,9,11,1109524.0,Moldova
MDA,2024,9,12,1109524.0,Moldova
MDA,2024,9,13,1109524.0,Moldova
MDA,2024,9,14,1109524.0,Moldova
MDA,2024,9,15,1109524.0,Moldova
MDA,2024,9,16,1109524.0,Moldova
MDA,2024,9,17,1109524.0,Moldova
MDA,2024,9,18,1109524.0,Moldova
MDA,2024,9,19,1109524.0,Moldova
MDA,2024,9,20,1109524.0,Moldova
MDA,2024,9,21,1109524.0,Moldova
MDA,2024,9,22,1109524.0,Moldova
MDA,2024,9,23,1109524.0,Moldova
MDA,2024,9,24,1109524.0,Moldova
MDA,2024,9,25,1109524.0,Moldova
MDA,2024,9,26,1109524.0,Moldova
MDA,2024,9,27,1109524.0,Moldova
MDA,2024,9,28,1109524.0,Moldova
MDA,2024,9,29,1109524.0,Moldova
MDA,2024,9,30,1109524.0,Moldova
MDA,2024,10,1,1109524.0,Moldova
MDA,2024,10,2,1109524.0,Moldova
MDA,2024,10,3,1109524.0,Moldova
MDA,2024,10,4,1109524.0,Moldova
MDA,2024,10,5,1109524.0,Moldova
MDA,2024,10,6,1109524.0,Moldova
MDA,2024,10,7,1109524.0,Moldova
MDA,2024,10,8,1109524.0,Moldova
MDA,2024,10,9,1109524.0,Moldova
MDA,2024,10,10,1109524.0,Moldova
MDA,2024,10,11,1109524.0,Moldova
MDA,2024,10,12,1109524.0,Moldova
MDA,2024,10,13,1109524.0,Moldova
MDA,2024,10,14,1109524.0,Moldova
MDA,2024,10,15,1109524.0,Moldova
MDA,2024,10,16,1109524.0,Moldova
MDA,2024,10,17,1109524.0,Moldova
MDA,2024,10,18,1109524.0,Moldova
MDA,2024,10,19,1109524.0,Moldova
MDA,2024,10,20,1109524.0,Moldova
MDA,2024,10,21,1109524.0,Moldova
MDA,2024,10,22,1109524.0,Moldova
MDA,2024,10,23,1109524.0,Moldova
MDA,2024,10,24,1109524.0,Moldova
MDA,2024,10,25,1109524.0,Moldova
MDA,2024,10,26,1109524.0,Moldova
MDA,2024,10,27,1109524.0,Moldova
MDA,2024,10,28,1109524.0,Moldova
MDA,2024,10,29,1109524.0,Moldova
MDA,2024,10,30,1109524.0,Moldova
MDA,2024,10,31,1109524.0,Moldova
MDA,2024,11,1,1109524.0,Moldova
MDA,2024,11,2,1109524.0,Moldova
MDA,2024,11,3,1109524.0,Moldova
MDA,2024,11,4,1109524.0,Moldova
MDA,2024,11,5,1109524.0,Moldova
MDA,2024,11,6,1109524.0,Moldova
MDA,2024,11,7,1109524.0,Moldova
MDA,2024,11,8,1109524.0,Moldova
MDA,2024,11,9,1109524.0,Moldova
MDA,2024,11,10,1109524.0,Moldova
MDA,2024,11,11,1109524.0,Moldova
MDA,2024,11,12,1109524.0,Moldova
MDA,2024,11,13,1109524.0,Moldova
MDA,2024,11,14,1109524.0,Moldova
MDA,2024,11,15,1109524.0,Moldova
MDA,2024,11,16,1109524.0,Moldova
MDA,2024,11,17,1109524.0,Moldova
MDA,2024,11,18,1109524.0,Moldova
MDA,2024,11,19,1109524.0,Moldova
MDA,2024,11,20,1109524.0,Moldova
MDA,2024,11,21,1109524.0,Moldova
MDA,2024,11,22,1109524.0,Moldova
MDA,2024,11,23,1109524.0,Moldova
MDA,2024,11,24,1109524.0,Moldova
MDA,2024,11,25,1109524.0,Moldova
MDA,2024,11,26,1109524.0,Moldova
MDA,2024,11,27,1109524.0,Moldova
MDA,2024,11,28,1109524.0,Moldova
MDA,2024,11,29,1109524.0,Moldova
MDA,2024,11,30,1109524.0,Moldova
MDA,2024,12,1,1109524.0,Moldova
MDA,2024,12,2,1109524.0,Moldova
MDA,2024,12,3,1109524.0,Moldova
MDA,2024,12,4,1109524.0,Moldova
MDA,2024,12,5,1109524.0,Moldova
MDA,2024,12,6,1109524.0,Moldova
MDA,2024,12,7,1109524.0,Moldova
MDA,2024,12,8,1109524.0,Moldova
MDA,2024,12,9,1109524.0,Moldova
MDA,2024,12,10,1109524.0,Moldova
MDA,2024,12,11,1109524.0,Moldova
MDA,2024,12,12,1109524.0,Moldova
MDA,2024,12,13,1109524.0,Moldova
MDA,2024,12,14,1109524.0,Moldova
MDA,2024,12,15,1109524.0,Moldova
MDA,2024,12,16,1109524.0,Moldova
MDA,2024,12,17,1109524.0,Moldova
MDA,2024,12,18,1109524.0,Moldova
MDA,2024,12,19,1109524.0,Moldova
MDA,2024,12,20,1109524.0,Moldova
MDA,2024,12,21,1109524.0,Moldova
MDA,2024,12,22,1109524.0,Moldova
MDA,2024,12,23,1109524.0,Moldova
MDA,2024,12,24,1109524.0,Moldova
MDA,2024,12,25,1109524.0,Moldova
MDA,2024,12,26,1109524.0,Moldova
MDA,2024,12,27,1109524.0,Moldova
MDA,2024,12,28,1109524.0,Moldova
MDA,2024,12,29,1109524.0,Moldova
MDA,2024,12,30,1109524.0,Moldova
MDA,2024,12,31,1109524.0,Moldova
MDA,2025,1,1,1109524.0,Moldova
MDA,2025,1,2,1109524.0,Moldova
MDA,2025,1,3,1109524.0,Moldova
