ISO2,ISO3,country,year,month,day,cases
JE,JEY,Jersey,2020,8,24,344
JE,JEY,Jersey,2020,8,25,347
JE,JEY,Jersey,2020,8,26,349
JE,JEY,Jersey,2020,8,27,351
JE,JEY,Jersey,2020,8,28,352
JE,JEY,Jersey,2020,8,29,354
JE,JEY,Jersey,2020,8,30,354
JE,JEY,Jersey,2020,8,31,354
JE,JEY,Jersey,2020,9,1,356
JE,JEY,Jersey,2020,9,2,357
JE,JEY,Jersey,2020,9,3,360
JE,JEY,Jersey,2020,9,4,360
JE,JEY,Jersey,2020,9,5,360
JE,JEY,Jersey,2020,9,6,360
JE,JEY,Jersey,2020,9,7,361
JE,JEY,Jersey,2020,9,8,361
JE,JEY,Jersey,2020,9,9,364
JE,JEY,Jersey,2020,9,10,365
JE,JEY,Jersey,2020,9,11,366
JE,JEY,Jersey,2020,9,12,367
JE,JEY,Jersey,2020,9,13,369
JE,JEY,Jersey,2020,9,14,370
JE,JEY,Jersey,2020,9,15,372
JE,JEY,Jersey,2020,9,16,375
JE,JEY,Jersey,2020,9,17,377
JE,JEY,Jersey,2020,9,18,377
JE,JEY,Jersey,2020,9,19,379
JE,JEY,Jersey,2020,9,20,381
JE,JEY,Jersey,2020,9,21,381
JE,JEY,Jersey,2020,9,22,383
JE,JEY,Jersey,2020,9,23,385
JE,JEY,Jersey,2020,9,24,385
JE,JEY,Jersey,2020,9,25,385
JE,JEY,Jersey,2020,9,26,390
JE,JEY,Jersey,2020,9,27,391
JE,JEY,Jersey,2020,9,28,392
JE,JEY,Jersey,2020,9,29,395
JE,JEY,Jersey,2020,9,30,399
JE,JEY,Jersey,2020,10,1,405
JE,JEY,Jersey,2020,10,2,405
JE,JEY,Jersey,2020,10,3,409
JE,JEY,Jersey,2020,10,4,411
JE,JEY,Jersey,2020,10,5,415
JE,JEY,Jersey,2020,10,6,421
JE,JEY,Jersey,2020,10,7,426
JE,JEY,Jersey,2020,10,8,429
JE,JEY,Jersey,2020,10,9,431
JE,JEY,Jersey,2020,10,10,440
JE,JEY,Jersey,2020,10,11,450
JE,JEY,Jersey,2020,10,12,453
JE,JEY,Jersey,2020,10,13,468
JE,JEY,Jersey,2020,10,14,473
JE,JEY,Jersey,2020,10,15,474
JE,JEY,Jersey,2020,10,16,476
JE,JEY,Jersey,2020,10,17,476
JE,JEY,Jersey,2020,10,18,486
JE,JEY,Jersey,2020,10,19,493
JE,JEY,Jersey,2020,10,20,498
JE,JEY,Jersey,2020,10,21,504
JE,JEY,Jersey,2020,10,22,509
JE,JEY,Jersey,2020,10,23,515
JE,JEY,Jersey,2020,10,24,522
JE,JEY,Jersey,2020,10,25,528
JE,JEY,Jersey,2020,10,26,533
JE,JEY,Jersey,2020,10,27,544
JE,JEY,Jersey,2020,10,28,548
JE,JEY,Jersey,2020,10,29,553
JE,JEY,Jersey,2020,10,30,555
JE,JEY,Jersey,2020,10,31,561
JE,JEY,Jersey,2020,11,1,568
JE,JEY,Jersey,2020,11,2,572
JE,JEY,Jersey,2020,11,3,581
JE,JEY,Jersey,2020,11,4,594
JE,JEY,Jersey,2020,11,5,606
JE,JEY,Jersey,2020,11,6,621
JE,JEY,Jersey,2020,11,7,636
JE,JEY,Jersey,2020,11,8,644
JE,JEY,Jersey,2020,11,9,647
JE,JEY,Jersey,2020,11,10,659
JE,JEY,Jersey,2020,11,11,676
JE,JEY,Jersey,2020,11,12,690
JE,JEY,Jersey,2020,11,13,707
JE,JEY,Jersey,2020,11,14,720
JE,JEY,Jersey,2020,11,15,734
JE,JEY,Jersey,2020,11,16,745
JE,JEY,Jersey,2020,11,17,754
JE,JEY,Jersey,2020,11,18,761
JE,JEY,Jersey,2020,11,19,772
JE,JEY,Jersey,2020,11,20,786
JE,JEY,Jersey,2020,11,21,799
JE,JEY,Jersey,2020,11,22,807
JE,JEY,Jersey,2020,11,23,814
JE,JEY,Jersey,2020,11,24,823
JE,JEY,Jersey,2020,11,25,828
JE,JEY,Jersey,2020,11,26,861
JE,JEY,Jersey,2020,11,27,886
JE,JEY,Jersey,2020,11,28,916
JE,JEY,Jersey,2020,11,29,944
JE,JEY,Jersey,2020,11,30,974
JE,JEY,Jersey,2020,12,1,1001
JE,JEY,Jersey,2020,12,2,1036
JE,JEY,Jersey,2020,12,3,1102
JE,JEY,Jersey,2020,12,4,1162
JE,JEY,Jersey,2020,12,5,1230
JE,JEY,Jersey,2020,12,6,1253
JE,JEY,Jersey,2020,12,7,1355
JE,JEY,Jersey,2020,12,8,1382
JE,JEY,Jersey,2020,12,9,1451
JE,JEY,Jersey,2020,12,10,1508
JE,JEY,Jersey,2020,12,11,1550
JE,JEY,Jersey,2020,12,12,1627
JE,JEY,Jersey,2020,12,13,1686
JE,JEY,Jersey,2020,12,14,1774
JE,JEY,Jersey,2020,12,15,1835
JE,JEY,Jersey,2020,12,16,1895
JE,JEY,Jersey,2020,12,17,2003
JE,JEY,Jersey,2020,12,18,2103
JE,JEY,Jersey,2020,12,19,2227
JE,JEY,Jersey,2020,12,20,2264
JE,JEY,Jersey,2020,12,21,2380
JE,JEY,Jersey,2020,12,22,2433
JE,JEY,Jersey,2020,12,23,2489
JE,JEY,Jersey,2020,12,24,2555
JE,JEY,Jersey,2020,12,25,2604
JE,JEY,Jersey,2020,12,26,2627
JE,JEY,Jersey,2020,12,27,2643
JE,JEY,Jersey,2020,12,28,2670
JE,JEY,Jersey,2020,12,29,2689
JE,JEY,Jersey,2020,12,30,2700
JE,JEY,Jersey,2020,12,31,2727
JE,JEY,Jersey,2021,1,1,2750
JE,JEY,Jersey,2021,1,2,2771
JE,JEY,Jersey,2021,1,3,2787
JE,JEY,Jersey,2021,1,4,2815
JE,JEY,Jersey,2021,1,5,2842
JE,JEY,Jersey,2021,1,6,2868
JE,JEY,Jersey,2021,1,7,2885
JE,JEY,Jersey,2021,1,8,2899
JE,JEY,Jersey,2021,1,9,2908
JE,JEY,Jersey,2021,1,10,2952
JE,JEY,Jersey,2021,1,11,2970
JE,JEY,Jersey,2021,1,12,2984
JE,JEY,Jersey,2021,1,13,2993
JE,JEY,Jersey,2021,1,14,3010
JE,JEY,Jersey,2021,1,15,3021
JE,JEY,Jersey,2021,1,16,3032
JE,JEY,Jersey,2021,1,17,3039
JE,JEY,Jersey,2021,1,18,3044
JE,JEY,Jersey,2021,1,19,3053
JE,JEY,Jersey,2021,1,20,3065
JE,JEY,Jersey,2021,1,21,3078
JE,JEY,Jersey,2021,1,22,3084
JE,JEY,Jersey,2021,1,23,3101
JE,JEY,Jersey,2021,1,24,3104
JE,JEY,Jersey,2021,1,25,3110
JE,JEY,Jersey,2021,1,26,3113
JE,JEY,Jersey,2021,1,27,3118
JE,JEY,Jersey,2021,1,28,3123
JE,JEY,Jersey,2021,1,29,3128
JE,JEY,Jersey,2021,1,30,3130
JE,JEY,Jersey,2021,1,31,3138
JE,JEY,Jersey,2021,2,1,3138
JE,JEY,Jersey,2021,2,2,3145
JE,JEY,Jersey,2021,2,3,3147
JE,JEY,Jersey,2021,2,4,3157
JE,JEY,Jersey,2021,2,5,3157
JE,JEY,Jersey,2021,2,6,3159
JE,JEY,Jersey,2021,2,7,3161
JE,JEY,Jersey,2021,2,8,3162
JE,JEY,Jersey,2021,2,9,3168
JE,JEY,Jersey,2021,2,10,3174
JE,JEY,Jersey,2021,2,11,3176
JE,JEY,Jersey,2021,2,12,3178
JE,JEY,Jersey,2021,2,13,3184
JE,JEY,Jersey,2021,2,14,3186
JE,JEY,Jersey,2021,2,15,3189
JE,JEY,Jersey,2021,2,16,3190
JE,JEY,Jersey,2021,2,17,3192
JE,JEY,Jersey,2021,2,18,3194
JE,JEY,Jersey,2021,2,19,3197
JE,JEY,Jersey,2021,2,20,3199
JE,JEY,Jersey,2021,2,21,3199
JE,JEY,Jersey,2021,2,22,3199
JE,JEY,Jersey,2021,2,23,3199
JE,JEY,Jersey,2021,2,24,3199
JE,JEY,Jersey,2021,2,25,3199
JE,JEY,Jersey,2021,2,26,3200
JE,JEY,Jersey,2021,2,27,3201
JE,JEY,Jersey,2021,2,28,3203
JE,JEY,Jersey,2021,3,1,3203
JE,JEY,Jersey,2021,3,2,3204
JE,JEY,Jersey,2021,3,3,3204
JE,JEY,Jersey,2021,3,4,3206
JE,JEY,Jersey,2021,3,5,3206
JE,JEY,Jersey,2021,3,6,3207
JE,JEY,Jersey,2021,3,7,3207
JE,JEY,Jersey,2021,3,8,3207
JE,JEY,Jersey,2021,3,9,3208
JE,JEY,Jersey,2021,3,10,3208
JE,JEY,Jersey,2021,3,11,3208
JE,JEY,Jersey,2021,3,12,3208
JE,JEY,Jersey,2021,3,13,3208
JE,JEY,Jersey,2021,3,14,3209
JE,JEY,Jersey,2021,3,15,3209
JE,JEY,Jersey,2021,3,16,3209
JE,JEY,Jersey,2021,3,17,3210
JE,JEY,Jersey,2021,3,18,3210
JE,JEY,Jersey,2021,3,19,3210
JE,JEY,Jersey,2021,3,20,3210
JE,JEY,Jersey,2021,3,21,3210
JE,JEY,Jersey,2021,3,22,3210
JE,JEY,Jersey,2021,3,23,3211
JE,JEY,Jersey,2021,3,24,3211
JE,JEY,Jersey,2021,3,25,3211
JE,JEY,Jersey,2021,3,26,3211
JE,JEY,Jersey,2021,3,27,3211
JE,JEY,Jersey,2021,3,28,3212
JE,JEY,Jersey,2021,3,29,3213
JE,JEY,Jersey,2021,3,30,3213
JE,JEY,Jersey,2021,3,31,3214
JE,JEY,Jersey,2021,4,1,3215
JE,JEY,Jersey,2021,4,2,3215
JE,JEY,Jersey,2021,4,3,3215
JE,JEY,Jersey,2021,4,4,3215
JE,JEY,Jersey,2021,4,5,3216
JE,JEY,Jersey,2021,4,6,3216
JE,JEY,Jersey,2021,4,7,3216
JE,JEY,Jersey,2021,4,8,3216
JE,JEY,Jersey,2021,4,9,3216
JE,JEY,Jersey,2021,4,10,3216
JE,JEY,Jersey,2021,4,11,3216
JE,JEY,Jersey,2021,4,12,3217
JE,JEY,Jersey,2021,4,13,3218
JE,JEY,Jersey,2021,4,14,3218
JE,JEY,Jersey,2021,4,15,3218
JE,JEY,Jersey,2021,4,16,3218
JE,JEY,Jersey,2021,4,17,3218
JE,JEY,Jersey,2021,4,18,3218
JE,JEY,Jersey,2021,4,19,3219
JE,JEY,Jersey,2021,4,20,3219
JE,JEY,Jersey,2021,4,21,3219
JE,JEY,Jersey,2021,4,22,3219
JE,JEY,Jersey,2021,4,23,3219
JE,JEY,Jersey,2021,4,24,3219
JE,JEY,Jersey,2021,4,25,3219
JE,JEY,Jersey,2021,4,26,3220
JE,JEY,Jersey,2021,4,27,3220
JE,JEY,Jersey,2021,4,28,3220
JE,JEY,Jersey,2021,4,29,3220
JE,JEY,Jersey,2021,4,30,3220
JE,JEY,Jersey,2021,5,1,3220
JE,JEY,Jersey,2021,5,2,3220
JE,JEY,Jersey,2021,5,3,3220
JE,JEY,Jersey,2021,5,4,3220
JE,JEY,Jersey,2021,5,5,3220
JE,JEY,Jersey,2021,5,6,3220
JE,JEY,Jersey,2021,5,7,3220
JE,JEY,Jersey,2021,5,8,3221
JE,JEY,Jersey,2021,5,9,3221
JE,JEY,Jersey,2021,5,10,3221
JE,JEY,Jersey,2021,5,11,3222
JE,JEY,Jersey,2021,5,12,3222
JE,JEY,Jersey,2021,5,13,3222
JE,JEY,Jersey,2021,5,14,3222
JE,JEY,Jersey,2021,5,15,3223
JE,JEY,Jersey,2021,5,16,3223
JE,JEY,Jersey,2021,5,17,3223
JE,JEY,Jersey,2021,5,18,3223
JE,JEY,Jersey,2021,5,19,3223
JE,JEY,Jersey,2021,5,20,3224
JE,JEY,Jersey,2021,5,21,3224
JE,JEY,Jersey,2021,5,22,3226
JE,JEY,Jersey,2021,5,23,3228
JE,JEY,Jersey,2021,5,24,3229
JE,JEY,Jersey,2021,5,25,3229
JE,JEY,Jersey,2021,5,26,3229
JE,JEY,Jersey,2021,5,27,3229
JE,JEY,Jersey,2021,5,28,3229
JE,JEY,Jersey,2021,5,29,3229
JE,JEY,Jersey,2021,5,30,3229
JE,JEY,Jersey,2021,5,31,3229
JE,JEY,Jersey,2021,6,1,3229
JE,JEY,Jersey,2021,6,2,3229
JE,JEY,Jersey,2021,6,3,3229
JE,JEY,Jersey,2021,6,4,3229
JE,JEY,Jersey,2021,6,5,3230
JE,JEY,Jersey,2021,6,6,3233
JE,JEY,Jersey,2021,6,7,3239
JE,JEY,Jersey,2021,6,8,3243
JE,JEY,Jersey,2021,6,9,3247
JE,JEY,Jersey,2021,6,10,3255
JE,JEY,Jersey,2021,6,11,3261
JE,JEY,Jersey,2021,6,12,3263
JE,JEY,Jersey,2021,6,13,3272
JE,JEY,Jersey,2021,6,14,3273
JE,JEY,Jersey,2021,6,15,3281
JE,JEY,Jersey,2021,6,16,3282
JE,JEY,Jersey,2021,6,17,3286
JE,JEY,Jersey,2021,6,18,3288
JE,JEY,Jersey,2021,6,19,3289
JE,JEY,Jersey,2021,6,20,3295
JE,JEY,Jersey,2021,6,21,3298
JE,JEY,Jersey,2021,6,22,3308
JE,JEY,Jersey,2021,6,23,3327
JE,JEY,Jersey,2021,6,24,3352
JE,JEY,Jersey,2021,6,25,3378
JE,JEY,Jersey,2021,6,26,3403
JE,JEY,Jersey,2021,6,27,3426
JE,JEY,Jersey,2021,6,28,3442
JE,JEY,Jersey,2021,6,29,3481
JE,JEY,Jersey,2021,6,30,3533
JE,JEY,Jersey,2021,7,1,3601
JE,JEY,Jersey,2021,7,2,3669
JE,JEY,Jersey,2021,7,3,3746
JE,JEY,Jersey,2021,7,4,3792
JE,JEY,Jersey,2021,7,5,3878
JE,JEY,Jersey,2021,7,6,3951
JE,JEY,Jersey,2021,7,7,4060
JE,JEY,Jersey,2021,7,8,4199
JE,JEY,Jersey,2021,7,9,4372
JE,JEY,Jersey,2021,7,10,4531
JE,JEY,Jersey,2021,7,11,4666
JE,JEY,Jersey,2021,7,12,4793
JE,JEY,Jersey,2021,7,13,5023
JE,JEY,Jersey,2021,7,14,5227
JE,JEY,Jersey,2021,7,15,5507
JE,JEY,Jersey,2021,7,16,5715
JE,JEY,Jersey,2021,7,17,6135
JE,JEY,Jersey,2021,7,18,6316
JE,JEY,Jersey,2021,7,19,6554
JE,JEY,Jersey,2021,7,20,6856
JE,JEY,Jersey,2021,7,21,7088
JE,JEY,Jersey,2021,7,22,7317
JE,JEY,Jersey,2021,7,23,7495
JE,JEY,Jersey,2021,7,24,7637
JE,JEY,Jersey,2021,7,25,7750
JE,JEY,Jersey,2021,7,26,7848
JE,JEY,Jersey,2021,7,27,7971
JE,JEY,Jersey,2021,7,28,8082
JE,JEY,Jersey,2021,7,29,8167
JE,JEY,Jersey,2021,7,30,8244
JE,JEY,Jersey,2021,7,31,8297
JE,JEY,Jersey,2021,8,1,8370
JE,JEY,Jersey,2021,8,2,8415
JE,JEY,Jersey,2021,8,3,8469
JE,JEY,Jersey,2021,8,4,8530
JE,JEY,Jersey,2021,8,5,8560
JE,JEY,Jersey,2021,8,6,8590
JE,JEY,Jersey,2021,8,7,8617
JE,JEY,Jersey,2021,8,8,8650
JE,JEY,Jersey,2021,8,9,8662
JE,JEY,Jersey,2021,8,10,8693
JE,JEY,Jersey,2021,8,11,8730
JE,JEY,Jersey,2021,8,12,8757
JE,JEY,Jersey,2021,8,13,8806
JE,JEY,Jersey,2021,8,14,8842
JE,JEY,Jersey,2021,8,15,8875
JE,JEY,Jersey,2021,8,16,8903
JE,JEY,Jersey,2021,8,17,8941
JE,JEY,Jersey,2021,8,18,8978
JE,JEY,Jersey,2021,8,19,9005
JE,JEY,Jersey,2021,8,20,9039
JE,JEY,Jersey,2021,8,21,9062
JE,JEY,Jersey,2021,8,22,9098
JE,JEY,Jersey,2021,8,23,9136
JE,JEY,Jersey,2021,8,24,9159
JE,JEY,Jersey,2021,8,25,9195
JE,JEY,Jersey,2021,8,26,9210
JE,JEY,Jersey,2021,8,27,9234
JE,JEY,Jersey,2021,8,28,9247
JE,JEY,Jersey,2021,8,29,9264
JE,JEY,Jersey,2021,8,30,9276
JE,JEY,Jersey,2021,8,31,9301
JE,JEY,Jersey,2021,9,1,9336
JE,JEY,Jersey,2021,9,2,9366
JE,JEY,Jersey,2021,9,3,9397
JE,JEY,Jersey,2021,9,4,9426
JE,JEY,Jersey,2021,9,5,9451
JE,JEY,Jersey,2021,9,6,9485
JE,JEY,Jersey,2021,9,7,9524
JE,JEY,Jersey,2021,9,8,9551
JE,JEY,Jersey,2021,9,9,9581
JE,JEY,Jersey,2021,9,10,9602
JE,JEY,Jersey,2021,9,11,9628
JE,JEY,Jersey,2021,9,12,9652
JE,JEY,Jersey,2021,9,13,9671
JE,JEY,Jersey,2021,9,14,9697
JE,JEY,Jersey,2021,9,15,9714
JE,JEY,Jersey,2021,9,16,9729
JE,JEY,Jersey,2021,9,17,9756
JE,JEY,Jersey,2021,9,18,9767
JE,JEY,Jersey,2021,9,19,9789
JE,JEY,Jersey,2021,9,20,9804
JE,JEY,Jersey,2021,9,21,9828
JE,JEY,Jersey,2021,9,22,9852
JE,JEY,Jersey,2021,9,23,9873
JE,JEY,Jersey,2021,9,24,9899
JE,JEY,Jersey,2021,9,25,9918
JE,JEY,Jersey,2021,9,26,9932
JE,JEY,Jersey,2021,9,27,9955
JE,JEY,Jersey,2021,9,28,9977
JE,JEY,Jersey,2021,9,29,9995
JE,JEY,Jersey,2021,9,30,10024
JE,JEY,Jersey,2021,10,1,10038
JE,JEY,Jersey,2021,10,2,10039
JE,JEY,Jersey,2021,10,3,10049
JE,JEY,Jersey,2021,10,4,10062
JE,JEY,Jersey,2021,10,5,10093
JE,JEY,Jersey,2021,10,6,10116
JE,JEY,Jersey,2021,10,7,10134
JE,JEY,Jersey,2021,10,8,10164
JE,JEY,Jersey,2021,10,9,10186
JE,JEY,Jersey,2021,10,10,10213
JE,JEY,Jersey,2021,10,11,10236
JE,JEY,Jersey,2021,10,12,10265
JE,JEY,Jersey,2021,10,13,10300
JE,JEY,Jersey,2021,10,14,10327
JE,JEY,Jersey,2021,10,15,10362
JE,JEY,Jersey,2021,10,16,10397
JE,JEY,Jersey,2021,10,17,10425
JE,JEY,Jersey,2021,10,18,10454
JE,JEY,Jersey,2021,10,19,10495
JE,JEY,Jersey,2021,10,20,10523
JE,JEY,Jersey,2021,10,21,10564
JE,JEY,Jersey,2021,10,22,10602
JE,JEY,Jersey,2021,10,23,10635
JE,JEY,Jersey,2021,10,24,10676
JE,JEY,Jersey,2021,10,25,10740
JE,JEY,Jersey,2021,10,26,10782
JE,JEY,Jersey,2021,10,27,10831
JE,JEY,Jersey,2021,10,28,10884
JE,JEY,Jersey,2021,10,29,10946
JE,JEY,Jersey,2021,10,30,11015
JE,JEY,Jersey,2021,10,31,11069
JE,JEY,Jersey,2021,11,1,11146
JE,JEY,Jersey,2021,11,2,11203
JE,JEY,Jersey,2021,11,3,11243
JE,JEY,Jersey,2021,11,4,11312
JE,JEY,Jersey,2021,11,5,11369
JE,JEY,Jersey,2021,11,6,11436
JE,JEY,Jersey,2021,11,7,11492
JE,JEY,Jersey,2021,11,8,11548
JE,JEY,Jersey,2021,11,9,11648
JE,JEY,Jersey,2021,11,10,11733
JE,JEY,Jersey,2021,11,11,11813
JE,JEY,Jersey,2021,11,12,11956
JE,JEY,Jersey,2021,11,13,12091
JE,JEY,Jersey,2021,11,14,12173
JE,JEY,Jersey,2021,11,15,12260
JE,JEY,Jersey,2021,11,16,12378
JE,JEY,Jersey,2021,11,17,12486
JE,JEY,Jersey,2021,11,18,12555
JE,JEY,Jersey,2021,11,19,12680
JE,JEY,Jersey,2021,11,20,12821
JE,JEY,Jersey,2021,11,21,12941
JE,JEY,Jersey,2021,11,22,13028
JE,JEY,Jersey,2021,11,23,13219
JE,JEY,Jersey,2021,11,24,13365
JE,JEY,Jersey,2021,11,25,13507
JE,JEY,Jersey,2021,11,26,13642
JE,JEY,Jersey,2021,11,27,13734
JE,JEY,Jersey,2021,11,28,13842
JE,JEY,Jersey,2021,11,29,13936
JE,JEY,Jersey,2021,11,30,14090
JE,JEY,Jersey,2021,12,1,14225
JE,JEY,Jersey,2021,12,2,14355
JE,JEY,Jersey,2021,12,3,14504
JE,JEY,Jersey,2021,12,4,14635
JE,JEY,Jersey,2021,12,5,14745
JE,JEY,Jersey,2021,12,6,14829
JE,JEY,Jersey,2021,12,7,14961
JE,JEY,Jersey,2021,12,8,15077
JE,JEY,Jersey,2021,12,9,15211
JE,JEY,Jersey,2021,12,10,15329
JE,JEY,Jersey,2021,12,11,15427
JE,JEY,Jersey,2021,12,12,15521
JE,JEY,Jersey,2021,12,13,15603
JE,JEY,Jersey,2021,12,14,15719
JE,JEY,Jersey,2021,12,15,15837
JE,JEY,Jersey,2021,12,16,15986
JE,JEY,Jersey,2021,12,17,16104
JE,JEY,Jersey,2021,12,18,16214
JE,JEY,Jersey,2021,12,19,16330
JE,JEY,Jersey,2021,12,20,16474
JE,JEY,Jersey,2021,12,21,16619
JE,JEY,Jersey,2021,12,22,16786
JE,JEY,Jersey,2021,12,23,16994
JE,JEY,Jersey,2021,12,24,17210
JE,JEY,Jersey,2021,12,25,17400
JE,JEY,Jersey,2021,12,26,17472
JE,JEY,Jersey,2021,12,27,17593
JE,JEY,Jersey,2021,12,28,18055
JE,JEY,Jersey,2021,12,29,18577
JE,JEY,Jersey,2021,12,30,18990
JE,JEY,Jersey,2021,12,31,19416
JE,JEY,Jersey,2022,1,1,19739
JE,JEY,Jersey,2022,1,2,20242
JE,JEY,Jersey,2022,1,3,20665
JE,JEY,Jersey,2022,1,4,21042
JE,JEY,Jersey,2022,1,5,21546
JE,JEY,Jersey,2022,1,6,22198
JE,JEY,Jersey,2022,1,7,22861
JE,JEY,Jersey,2022,1,8,23326
JE,JEY,Jersey,2022,1,9,23777
JE,JEY,Jersey,2022,1,10,24205
JE,JEY,Jersey,2022,1,11,24654
JE,JEY,Jersey,2022,1,12,24981
JE,JEY,Jersey,2022,1,13,25315
JE,JEY,Jersey,2022,1,14,25606
JE,JEY,Jersey,2022,1,15,25896
JE,JEY,Jersey,2022,1,16,26152
JE,JEY,Jersey,2022,1,17,26394
JE,JEY,Jersey,2022,1,18,26719
JE,JEY,Jersey,2022,1,19,27033
JE,JEY,Jersey,2022,1,20,27332
JE,JEY,Jersey,2022,1,21,27610
JE,JEY,Jersey,2022,1,22,27887
JE,JEY,Jersey,2022,1,23,28097
JE,JEY,Jersey,2022,1,24,28384
JE,JEY,Jersey,2022,1,25,28784
JE,JEY,Jersey,2022,1,26,29175
JE,JEY,Jersey,2022,1,27,29530
JE,JEY,Jersey,2022,1,28,29875
JE,JEY,Jersey,2022,1,29,30223
JE,JEY,Jersey,2022,1,30,30478
JE,JEY,Jersey,2022,1,31,30777
JE,JEY,Jersey,2022,2,1,31190
JE,JEY,Jersey,2022,2,2,31546
JE,JEY,Jersey,2022,2,3,31871
JE,JEY,Jersey,2022,2,4,32136
JE,JEY,Jersey,2022,2,5,32352
JE,JEY,Jersey,2022,2,6,32600
JE,JEY,Jersey,2022,2,7,32840
JE,JEY,Jersey,2022,2,8,33161
JE,JEY,Jersey,2022,2,9,33432
JE,JEY,Jersey,2022,2,10,33716
JE,JEY,Jersey,2022,2,11,33961
JE,JEY,Jersey,2022,2,12,34193
JE,JEY,Jersey,2022,2,13,34358
JE,JEY,Jersey,2022,2,14,34548
JE,JEY,Jersey,2022,2,15,34814
JE,JEY,Jersey,2022,2,16,35069
JE,JEY,Jersey,2022,2,17,35297
JE,JEY,Jersey,2022,2,18,35509
JE,JEY,Jersey,2022,2,19,35673
JE,JEY,Jersey,2022,2,20,35813
JE,JEY,Jersey,2022,2,21,35981
JE,JEY,Jersey,2022,2,22,36236
JE,JEY,Jersey,2022,2,23,36448
JE,JEY,Jersey,2022,2,24,36702
JE,JEY,Jersey,2022,2,25,36895
JE,JEY,Jersey,2022,2,26,37108
JE,JEY,Jersey,2022,2,27,37272
JE,JEY,Jersey,2022,2,28,37506
JE,JEY,Jersey,2022,3,1,37850
JE,JEY,Jersey,2022,3,2,38161
JE,JEY,Jersey,2022,3,3,38480
JE,JEY,Jersey,2022,3,4,38798
JE,JEY,Jersey,2022,3,5,39045
JE,JEY,Jersey,2022,3,6,39260
JE,JEY,Jersey,2022,3,7,39490
JE,JEY,Jersey,2022,3,8,39804
JE,JEY,Jersey,2022,3,9,40113
JE,JEY,Jersey,2022,3,10,40464
JE,JEY,Jersey,2022,3,11,40808
JE,JEY,Jersey,2022,3,12,41121
JE,JEY,Jersey,2022,3,13,41382
JE,JEY,Jersey,2022,3,14,41637
JE,JEY,Jersey,2022,3,15,42020
JE,JEY,Jersey,2022,3,16,42362
JE,JEY,Jersey,2022,3,17,42707
JE,JEY,Jersey,2022,3,18,42998
JE,JEY,Jersey,2022,3,19,43281
JE,JEY,Jersey,2022,3,20,43542
JE,JEY,Jersey,2022,3,21,43800
JE,JEY,Jersey,2022,3,22,44201
JE,JEY,Jersey,2022,3,23,44518
JE,JEY,Jersey,2022,3,24,44863
JE,JEY,Jersey,2022,3,25,45179
JE,JEY,Jersey,2022,3,26,45398
JE,JEY,Jersey,2022,3,27,45611
JE,JEY,Jersey,2022,3,28,45827
JE,JEY,Jersey,2022,3,29,46134
JE,JEY,Jersey,2022,3,30,46403
JE,JEY,Jersey,2022,3,31,46600
JE,JEY,Jersey,2022,4,1,46778
JE,JEY,Jersey,2022,4,2,46908
JE,JEY,Jersey,2022,4,3,47025
JE,JEY,Jersey,2022,4,4,47157
JE,JEY,Jersey,2022,4,5,47375
JE,JEY,Jersey,2022,4,6,47560
JE,JEY,Jersey,2022,4,7,47750
JE,JEY,Jersey,2022,4,8,47890
JE,JEY,Jersey,2022,4,9,48027
JE,JEY,Jersey,2022,4,10,48128
JE,JEY,Jersey,2022,4,11,48237
JE,JEY,Jersey,2022,4,12,48409
JE,JEY,Jersey,2022,4,13,48531
JE,JEY,Jersey,2022,4,14,48644
JE,JEY,Jersey,2022,4,15,48770
JE,JEY,Jersey,2022,4,16,48850
JE,JEY,Jersey,2022,4,17,48922
JE,JEY,Jersey,2022,4,18,48992
JE,JEY,Jersey,2022,4,19,49103
JE,JEY,Jersey,2022,4,20,49229
JE,JEY,Jersey,2022,4,21,49324
JE,JEY,Jersey,2022,4,22,49409
JE,JEY,Jersey,2022,4,23,49474
JE,JEY,Jersey,2022,4,24,49522
JE,JEY,Jersey,2022,4,25,49576
JE,JEY,Jersey,2022,4,26,49657
JE,JEY,Jersey,2022,4,27,49718
JE,JEY,Jersey,2022,4,28,49780
JE,JEY,Jersey,2022,4,29,49811
JE,JEY,Jersey,2022,4,30,49851
JE,JEY,Jersey,2022,5,1,49886
JE,JEY,Jersey,2022,5,2,49905
JE,JEY,Jersey,2022,5,3,49939
JE,JEY,Jersey,2022,5,4,49983
JE,JEY,Jersey,2022,5,5,50034
JE,JEY,Jersey,2022,5,6,50057
JE,JEY,Jersey,2022,5,7,50075
JE,JEY,Jersey,2022,5,8,50099
JE,JEY,Jersey,2022,5,9,50121
JE,JEY,Jersey,2022,5,10,50146
JE,JEY,Jersey,2022,5,11,50192
JE,JEY,Jersey,2022,5,12,50234
JE,JEY,Jersey,2022,5,13,50267
JE,JEY,Jersey,2022,5,14,50296
JE,JEY,Jersey,2022,5,15,50310
JE,JEY,Jersey,2022,5,16,50333
JE,JEY,Jersey,2022,5,17,50374
JE,JEY,Jersey,2022,5,18,50406
JE,JEY,Jersey,2022,5,19,50442
JE,JEY,Jersey,2022,5,20,50475
JE,JEY,Jersey,2022,5,21,50497
JE,JEY,Jersey,2022,5,22,50510
JE,JEY,Jersey,2022,5,23,50535
JE,JEY,Jersey,2022,5,24,50566
