ISO2,ISO3,country,year,month,day,deaths
IS,ISL,Iceland,2022,5,14,111
IS,ISL,Iceland,2022,5,15,111
IS,ISL,Iceland,2022,5,16,111
IS,ISL,Iceland,2022,5,17,111
IS,ISL,Iceland,2022,5,18,111
IS,ISL,Iceland,2022,5,19,111
IS,ISL,Iceland,2022,5,20,111
IS,ISL,Iceland,2022,5,21,111
IS,ISL,Iceland,2022,5,22,111
IS,ISL,Iceland,2022,5,23,111
IS,ISL,Iceland,2022,5,24,111
IS,ISL,Iceland,2022,5,25,111
IS,ISL,Iceland,2022,5,26,111
IS,ISL,Iceland,2022,5,27,111
IS,ISL,Iceland,2022,5,28,111
IS,ISL,Iceland,2022,5,29,111
IS,ISL,Iceland,2022,5,30,111
IS,ISL,Iceland,2022,5,31,111
IS,ISL,Iceland,2022,6,1,111
IS,ISL,Iceland,2022,6,2,111
IS,ISL,Iceland,2022,6,3,111
IS,ISL,Iceland,2022,6,4,111
IS,ISL,Iceland,2022,6,5,111
IS,ISL,Iceland,2022,6,6,111
IS,ISL,Iceland,2022,6,7,111
IS,ISL,Iceland,2022,6,8,111
IS,ISL,Iceland,2022,6,9,111
IS,ISL,Iceland,2022,6,10,111
IS,ISL,Iceland,2022,6,11,111
IS,ISL,Iceland,2022,6,12,111
IS,ISL,Iceland,2022,6,13,111
IS,ISL,Iceland,2022,6,14,111
IS,ISL,Iceland,2022,6,15,111
IS,ISL,Iceland,2022,6,16,111
IS,ISL,Iceland,2022,6,17,111
IS,ISL,Iceland,2022,6,18,111
IS,ISL,Iceland,2022,6,19,113
IS,ISL,Iceland,2022,6,20,113
IS,ISL,Iceland,2022,6,21,113
IS,ISL,Iceland,2022,6,22,113
IS,ISL,Iceland,2022,6,23,113
IS,ISL,Iceland,2022,6,24,113
IS,ISL,Iceland,2022,6,25,113
IS,ISL,Iceland,2022,6,26,115
IS,ISL,Iceland,2022,6,27,115
IS,ISL,Iceland,2022,6,28,115
IS,ISL,Iceland,2022,6,29,115
IS,ISL,Iceland,2022,6,30,115
IS,ISL,Iceland,2022,7,1,115
IS,ISL,Iceland,2022,7,2,115
IS,ISL,Iceland,2022,7,3,117
IS,ISL,Iceland,2022,7,4,117
IS,ISL,Iceland,2022,7,5,117
IS,ISL,Iceland,2022,7,6,117
IS,ISL,Iceland,2022,7,7,117
IS,ISL,Iceland,2022,7,8,117
IS,ISL,Iceland,2022,7,9,117
IS,ISL,Iceland,2022,7,10,117
IS,ISL,Iceland,2022,7,11,117
IS,ISL,Iceland,2022,7,12,117
IS,ISL,Iceland,2022,7,13,117
IS,ISL,Iceland,2022,7,14,117
IS,ISL,Iceland,2022,7,15,117
IS,ISL,Iceland,2022,7,16,117
IS,ISL,Iceland,2022,7,17,117
IS,ISL,Iceland,2022,7,18,117
IS,ISL,Iceland,2022,7,19,117
IS,ISL,Iceland,2022,7,20,117
IS,ISL,Iceland,2022,7,21,117
IS,ISL,Iceland,2022,7,22,117
IS,ISL,Iceland,2022,7,23,117
IS,ISL,Iceland,2022,7,24,117
IS,ISL,Iceland,2022,7,25,117
IS,ISL,Iceland,2022,7,26,117
IS,ISL,Iceland,2022,7,27,117
IS,ISL,Iceland,2022,7,28,117
IS,ISL,Iceland,2022,7,29,117
IS,ISL,Iceland,2022,7,30,117
IS,ISL,Iceland,2022,7,31,117
IS,ISL,Iceland,2022,8,1,117
IS,ISL,Iceland,2022,8,2,117
IS,ISL,Iceland,2022,8,3,117
IS,ISL,Iceland,2022,8,4,117
IS,ISL,Iceland,2022,8,5,117
IS,ISL,Iceland,2022,8,6,117
IS,ISL,Iceland,2022,8,7,117
IS,ISL,Iceland,2022,8,8,117
IS,ISL,Iceland,2022,8,9,117
IS,ISL,Iceland,2022,8,10,117
IS,ISL,Iceland,2022,8,11,117
IS,ISL,Iceland,2022,8,12,117
IS,ISL,Iceland,2022,8,13,117
IS,ISL,Iceland,2022,8,14,117
IS,ISL,Iceland,2022,8,15,117
IS,ISL,Iceland,2022,8,16,117
IS,ISL,Iceland,2022,8,17,117
IS,ISL,Iceland,2022,8,18,117
IS,ISL,Iceland,2022,8,19,117
IS,ISL,Iceland,2022,8,20,117
IS,ISL,Iceland,2022,8,21,117
IS,ISL,Iceland,2022,8,22,117
IS,ISL,Iceland,2022,8,23,117
IS,ISL,Iceland,2022,8,24,117
IS,ISL,Iceland,2022,8,25,117
IS,ISL,Iceland,2022,8,26,117
IS,ISL,Iceland,2022,8,27,117
IS,ISL,Iceland,2022,8,28,117
IS,ISL,Iceland,2022,8,29,117
IS,ISL,Iceland,2022,8,30,117
IS,ISL,Iceland,2022,8,31,117
IS,ISL,Iceland,2022,9,1,117
IS,ISL,Iceland,2022,9,2,117
IS,ISL,Iceland,2022,9,3,117
IS,ISL,Iceland,2022,9,4,117
IS,ISL,Iceland,2022,9,5,117
IS,ISL,Iceland,2022,9,6,117
IS,ISL,Iceland,2022,9,7,117
IS,ISL,Iceland,2022,9,8,117
IS,ISL,Iceland,2022,9,9,117
IS,ISL,Iceland,2022,9,10,117
IS,ISL,Iceland,2022,9,11,117
IS,ISL,Iceland,2022,9,12,117
IS,ISL,Iceland,2022,9,13,117
IS,ISL,Iceland,2022,9,14,117
IS,ISL,Iceland,2022,9,15,117
IS,ISL,Iceland,2022,9,16,117
IS,ISL,Iceland,2022,9,17,117
IS,ISL,Iceland,2022,9,18,117
IS,ISL,Iceland,2022,9,19,117
IS,ISL,Iceland,2022,9,20,117
IS,ISL,Iceland,2022,9,21,117
IS,ISL,Iceland,2022,9,22,117
IS,ISL,Iceland,2022,9,23,117
IS,ISL,Iceland,2022,9,24,117
IS,ISL,Iceland,2022,9,25,117
IS,ISL,Iceland,2022,9,26,117
IS,ISL,Iceland,2022,9,27,117
IS,ISL,Iceland,2022,9,28,117
IS,ISL,Iceland,2022,9,29,117
IS,ISL,Iceland,2022,9,30,117
IS,ISL,Iceland,2022,10,1,117
IS,ISL,Iceland,2022,10,2,117
IS,ISL,Iceland,2022,10,3,117
IS,ISL,Iceland,2022,10,4,117
IS,ISL,Iceland,2022,10,5,117
IS,ISL,Iceland,2022,10,6,117
IS,ISL,Iceland,2022,10,7,117
IS,ISL,Iceland,2022,10,8,117
IS,ISL,Iceland,2022,10,9,117
IS,ISL,Iceland,2022,10,10,117
IS,ISL,Iceland,2022,10,11,117
IS,ISL,Iceland,2022,10,12,117
IS,ISL,Iceland,2022,10,13,117
IS,ISL,Iceland,2022,10,14,117
IS,ISL,Iceland,2022,10,15,117
IS,ISL,Iceland,2022,10,16,117
IS,ISL,Iceland,2022,10,17,117
IS,ISL,Iceland,2022,10,18,117
IS,ISL,Iceland,2022,10,19,117
IS,ISL,Iceland,2022,10,20,117
IS,ISL,Iceland,2022,10,21,117
IS,ISL,Iceland,2022,10,22,117
IS,ISL,Iceland,2022,10,23,117
IS,ISL,Iceland,2022,10,24,117
IS,ISL,Iceland,2022,10,25,117
IS,ISL,Iceland,2022,10,26,117
IS,ISL,Iceland,2022,10,27,117
IS,ISL,Iceland,2022,10,28,117
IS,ISL,Iceland,2022,10,29,117
IS,ISL,Iceland,2022,10,30,117
IS,ISL,Iceland,2022,10,31,117
IS,ISL,Iceland,2022,11,1,117
IS,ISL,Iceland,2022,11,2,117
IS,ISL,Iceland,2022,11,3,117
IS,ISL,Iceland,2022,11,4,117
IS,ISL,Iceland,2022,11,5,117
IS,ISL,Iceland,2022,11,6,117
IS,ISL,Iceland,2022,11,7,117
IS,ISL,Iceland,2022,11,8,117
IS,ISL,Iceland,2022,11,9,117
IS,ISL,Iceland,2022,11,10,117
IS,ISL,Iceland,2022,11,11,117
IS,ISL,Iceland,2022,11,12,117
IS,ISL,Iceland,2022,11,13,186
IS,ISL,Iceland,2022,11,14,186
IS,ISL,Iceland,2022,11,15,186
IS,ISL,Iceland,2022,11,16,186
IS,ISL,Iceland,2022,11,17,186
IS,ISL,Iceland,2022,11,18,186
IS,ISL,Iceland,2022,11,19,186
IS,ISL,Iceland,2022,11,20,186
IS,ISL,Iceland,2022,11,21,186
IS,ISL,Iceland,2022,11,22,186
IS,ISL,Iceland,2022,11,23,186
IS,ISL,Iceland,2022,11,24,186
IS,ISL,Iceland,2022,11,25,186
IS,ISL,Iceland,2022,11,26,186
IS,ISL,Iceland,2022,11,27,186
IS,ISL,Iceland,2022,11,28,186
IS,ISL,Iceland,2022,11,29,186
IS,ISL,Iceland,2022,11,30,186
IS,ISL,Iceland,2022,12,1,186
IS,ISL,Iceland,2022,12,2,186
IS,ISL,Iceland,2022,12,3,186
IS,ISL,Iceland,2022,12,4,186
IS,ISL,Iceland,2022,12,5,186
IS,ISL,Iceland,2022,12,6,186
IS,ISL,Iceland,2022,12,7,186
IS,ISL,Iceland,2022,12,8,186
IS,ISL,Iceland,2022,12,9,186
IS,ISL,Iceland,2022,12,10,186
IS,ISL,Iceland,2022,12,11,186
IS,ISL,Iceland,2022,12,12,186
IS,ISL,Iceland,2022,12,13,186
IS,ISL,Iceland,2022,12,14,186
IS,ISL,Iceland,2022,12,15,186
IS,ISL,Iceland,2022,12,16,186
IS,ISL,Iceland,2022,12,17,186
IS,ISL,Iceland,2022,12,18,186
IS,ISL,Iceland,2022,12,19,186
IS,ISL,Iceland,2022,12,20,186
IS,ISL,Iceland,2022,12,21,186
IS,ISL,Iceland,2022,12,22,186
IS,ISL,Iceland,2022,12,23,186
IS,ISL,Iceland,2022,12,24,186
IS,ISL,Iceland,2022,12,25,186
IS,ISL,Iceland,2022,12,26,186
IS,ISL,Iceland,2022,12,27,186
IS,ISL,Iceland,2022,12,28,186
IS,ISL,Iceland,2022,12,29,186
IS,ISL,Iceland,2022,12,30,186
IS,ISL,Iceland,2022,12,31,186
IS,ISL,Iceland,2023,1,1,186
IS,ISL,Iceland,2023,1,2,186
IS,ISL,Iceland,2023,1,3,186
IS,ISL,Iceland,2023,1,4,186
IS,ISL,Iceland,2023,1,5,186
IS,ISL,Iceland,2023,1,6,186
IS,ISL,Iceland,2023,1,7,186
IS,ISL,Iceland,2023,1,8,186
IS,ISL,Iceland,2023,1,9,186
IS,ISL,Iceland,2023,1,10,186
IS,ISL,Iceland,2023,1,11,186
IS,ISL,Iceland,2023,1,12,186
IS,ISL,Iceland,2023,1,13,186
IS,ISL,Iceland,2023,1,14,186
IS,ISL,Iceland,2023,1,15,186
IS,ISL,Iceland,2023,1,16,186
IS,ISL,Iceland,2023,1,17,186
IS,ISL,Iceland,2023,1,18,186
IS,ISL,Iceland,2023,1,19,186
IS,ISL,Iceland,2023,1,20,186
IS,ISL,Iceland,2023,1,21,186
IS,ISL,Iceland,2023,1,22,186
IS,ISL,Iceland,2023,1,23,186
IS,ISL,Iceland,2023,1,24,186
IS,ISL,Iceland,2023,1,25,186
IS,ISL,Iceland,2023,1,26,186
IS,ISL,Iceland,2023,1,27,186
IS,ISL,Iceland,2023,1,28,186
IS,ISL,Iceland,2023,1,29,186
IS,ISL,Iceland,2023,1,30,186
IS,ISL,Iceland,2023,1,31,186
IS,ISL,Iceland,2023,2,1,186
IS,ISL,Iceland,2023,2,2,186
IS,ISL,Iceland,2023,2,3,186
IS,ISL,Iceland,2023,2,4,186
IS,ISL,Iceland,2023,2,5,186
IS,ISL,Iceland,2023,2,6,186
IS,ISL,Iceland,2023,2,7,186
IS,ISL,Iceland,2023,2,8,186
IS,ISL,Iceland,2023,2,9,186
IS,ISL,Iceland,2023,2,10,186
IS,ISL,Iceland,2023,2,11,186
IS,ISL,Iceland,2023,2,12,186
IS,ISL,Iceland,2023,2,13,186
IS,ISL,Iceland,2023,2,14,186
IS,ISL,Iceland,2023,2,15,186
IS,ISL,Iceland,2023,2,16,186
IS,ISL,Iceland,2023,2,17,186
IS,ISL,Iceland,2023,2,18,186
IS,ISL,Iceland,2023,2,19,186
IS,ISL,Iceland,2023,2,20,186
IS,ISL,Iceland,2023,2,21,186
IS,ISL,Iceland,2023,2,22,186
IS,ISL,Iceland,2023,2,23,186
IS,ISL,Iceland,2023,2,24,186
IS,ISL,Iceland,2023,2,25,186
IS,ISL,Iceland,2023,2,26,186
IS,ISL,Iceland,2023,2,27,186
IS,ISL,Iceland,2023,2,28,186
IS,ISL,Iceland,2023,3,1,186
IS,ISL,Iceland,2023,3,2,186
IS,ISL,Iceland,2023,3,3,186
IS,ISL,Iceland,2023,3,4,186
IS,ISL,Iceland,2023,3,5,186
IS,ISL,Iceland,2023,3,6,186
IS,ISL,Iceland,2023,3,7,186
IS,ISL,Iceland,2023,3,8,186
IS,ISL,Iceland,2023,3,9,186
IS,ISL,Iceland,2023,3,10,186
IS,ISL,Iceland,2023,3,11,186
IS,ISL,Iceland,2023,3,12,186
IS,ISL,Iceland,2023,3,13,186
IS,ISL,Iceland,2023,3,14,186
IS,ISL,Iceland,2023,3,15,186
IS,ISL,Iceland,2023,3,16,186
IS,ISL,Iceland,2023,3,17,186
IS,ISL,Iceland,2023,3,18,186
IS,ISL,Iceland,2023,3,19,186
IS,ISL,Iceland,2023,3,20,186
IS,ISL,Iceland,2023,3,21,186
IS,ISL,Iceland,2023,3,22,186
IS,ISL,Iceland,2023,3,23,186
IS,ISL,Iceland,2023,3,24,186
IS,ISL,Iceland,2023,3,25,186
IS,ISL,Iceland,2023,3,26,186
IS,ISL,Iceland,2023,3,27,186
IS,ISL,Iceland,2023,3,28,186
IS,ISL,Iceland,2023,3,29,186
IS,ISL,Iceland,2023,3,30,186
IS,ISL,Iceland,2023,3,31,186
IS,ISL,Iceland,2023,4,1,186
IS,ISL,Iceland,2023,4,2,186
IS,ISL,Iceland,2023,4,3,186
IS,ISL,Iceland,2023,4,4,186
IS,ISL,Iceland,2023,4,5,186
IS,ISL,Iceland,2023,4,6,186
IS,ISL,Iceland,2023,4,7,186
IS,ISL,Iceland,2023,4,8,186
IS,ISL,Iceland,2023,4,9,186
IS,ISL,Iceland,2023,4,10,186
IS,ISL,Iceland,2023,4,11,186
IS,ISL,Iceland,2023,4,12,186
IS,ISL,Iceland,2023,4,13,186
IS,ISL,Iceland,2023,4,14,186
IS,ISL,Iceland,2023,4,15,186
IS,ISL,Iceland,2023,4,16,186
IS,ISL,Iceland,2023,4,17,186
IS,ISL,Iceland,2023,4,18,186
IS,ISL,Iceland,2023,4,19,186
IS,ISL,Iceland,2023,4,20,186
IS,ISL,Iceland,2023,4,21,186
IS,ISL,Iceland,2023,4,22,186
IS,ISL,Iceland,2023,4,23,186
IS,ISL,Iceland,2023,4,24,186
IS,ISL,Iceland,2023,4,25,186
IS,ISL,Iceland,2023,4,26,186
IS,ISL,Iceland,2023,4,27,186
IS,ISL,Iceland,2023,4,28,186
IS,ISL,Iceland,2023,4,29,186
IS,ISL,Iceland,2023,4,30,186
IS,ISL,Iceland,2023,5,1,186
IS,ISL,Iceland,2023,5,2,186
IS,ISL,Iceland,2023,5,3,186
IS,ISL,Iceland,2023,5,4,186
IS,ISL,Iceland,2023,5,5,186
IS,ISL,Iceland,2023,5,6,186
IS,ISL,Iceland,2023,5,7,186
IS,ISL,Iceland,2023,5,8,186
IS,ISL,Iceland,2023,5,9,186
IS,ISL,Iceland,2023,5,10,186
IS,ISL,Iceland,2023,5,11,186
IS,ISL,Iceland,2023,5,12,186
IS,ISL,Iceland,2023,5,13,186
IS,ISL,Iceland,2023,5,14,186
IS,ISL,Iceland,2023,5,15,186
IS,ISL,Iceland,2023,5,16,186
IS,ISL,Iceland,2023,5,17,186
IS,ISL,Iceland,2023,5,18,186
IS,ISL,Iceland,2023,5,19,186
IS,ISL,Iceland,2023,5,20,186
IS,ISL,Iceland,2023,5,21,186
IS,ISL,Iceland,2023,5,22,186
IS,ISL,Iceland,2023,5,23,186
IS,ISL,Iceland,2023,5,24,186
IS,ISL,Iceland,2023,5,25,186
IS,ISL,Iceland,2023,5,26,186
IS,ISL,Iceland,2023,5,27,186
IS,ISL,Iceland,2023,5,28,186
IS,ISL,Iceland,2023,5,29,186
IS,ISL,Iceland,2023,5,30,186
IS,ISL,Iceland,2023,5,31,186
IS,ISL,Iceland,2023,6,1,186
IS,ISL,Iceland,2023,6,2,186
IS,ISL,Iceland,2023,6,3,186
IS,ISL,Iceland,2023,6,4,186
IS,ISL,Iceland,2023,6,5,186
IS,ISL,Iceland,2023,6,6,186
IS,ISL,Iceland,2023,6,7,186
IS,ISL,Iceland,2023,6,8,186
IS,ISL,Iceland,2023,6,9,186
IS,ISL,Iceland,2023,6,10,186
IS,ISL,Iceland,2023,6,11,186
IS,ISL,Iceland,2023,6,12,186
IS,ISL,Iceland,2023,6,13,186
IS,ISL,Iceland,2023,6,14,186
IS,ISL,Iceland,2023,6,15,186
IS,ISL,Iceland,2023,6,16,186
IS,ISL,Iceland,2023,6,17,186
IS,ISL,Iceland,2023,6,18,186
IS,ISL,Iceland,2023,6,19,186
IS,ISL,Iceland,2023,6,20,186
IS,ISL,Iceland,2023,6,21,186
IS,ISL,Iceland,2023,6,22,186
IS,ISL,Iceland,2023,6,23,186
IS,ISL,Iceland,2023,6,24,186
IS,ISL,Iceland,2023,6,25,186
IS,ISL,Iceland,2023,6,26,186
IS,ISL,Iceland,2023,6,27,186
IS,ISL,Iceland,2023,6,28,186
IS,ISL,Iceland,2023,6,29,186
IS,ISL,Iceland,2023,6,30,186
IS,ISL,Iceland,2023,7,1,186
IS,ISL,Iceland,2023,7,2,186
IS,ISL,Iceland,2023,7,3,186
IS,ISL,Iceland,2023,7,4,186
IS,ISL,Iceland,2023,7,5,186
IS,ISL,Iceland,2023,7,6,186
IS,ISL,Iceland,2023,7,7,186
IS,ISL,Iceland,2023,7,8,186
IS,ISL,Iceland,2023,7,9,186
IS,ISL,Iceland,2023,7,10,186
IS,ISL,Iceland,2023,7,11,186
IS,ISL,Iceland,2023,7,12,186
IS,ISL,Iceland,2023,7,13,186
IS,ISL,Iceland,2023,7,14,186
IS,ISL,Iceland,2023,7,15,186
IS,ISL,Iceland,2023,7,16,186
IS,ISL,Iceland,2023,7,17,186
IS,ISL,Iceland,2023,7,18,186
IS,ISL,Iceland,2023,7,19,186
IS,ISL,Iceland,2023,7,20,186
IS,ISL,Iceland,2023,7,21,186
IS,ISL,Iceland,2023,7,22,186
IS,ISL,Iceland,2023,7,23,186
IS,ISL,Iceland,2023,7,24,186
IS,ISL,Iceland,2023,7,25,186
IS,ISL,Iceland,2023,7,26,186
IS,ISL,Iceland,2023,7,27,186
IS,ISL,Iceland,2023,7,28,186
IS,ISL,Iceland,2023,7,29,186
IS,ISL,Iceland,2023,7,30,186
IS,ISL,Iceland,2023,7,31,186
IS,ISL,Iceland,2023,8,1,186
IS,ISL,Iceland,2023,8,2,186
IS,ISL,Iceland,2023,8,3,186
IS,ISL,Iceland,2023,8,4,186
IS,ISL,Iceland,2023,8,5,186
IS,ISL,Iceland,2023,8,6,186
IS,ISL,Iceland,2023,8,7,186
IS,ISL,Iceland,2023,8,8,186
IS,ISL,Iceland,2023,8,9,186
IS,ISL,Iceland,2023,8,10,186
IS,ISL,Iceland,2023,8,11,186
IS,ISL,Iceland,2023,8,12,186
IS,ISL,Iceland,2023,8,13,186
IS,ISL,Iceland,2023,8,14,186
IS,ISL,Iceland,2023,8,15,186
IS,ISL,Iceland,2023,8,16,186
IS,ISL,Iceland,2023,8,17,186
IS,ISL,Iceland,2023,8,18,186
IS,ISL,Iceland,2023,8,19,186
IS,ISL,Iceland,2023,8,20,186
IS,ISL,Iceland,2023,8,21,186
IS,ISL,Iceland,2023,8,22,186
IS,ISL,Iceland,2023,8,23,186
IS,ISL,Iceland,2023,8,24,186
IS,ISL,Iceland,2023,8,25,186
IS,ISL,Iceland,2023,8,26,186
IS,ISL,Iceland,2023,8,27,186
IS,ISL,Iceland,2023,8,28,186
IS,ISL,Iceland,2023,8,29,186
IS,ISL,Iceland,2023,8,30,186
IS,ISL,Iceland,2023,8,31,186
IS,ISL,Iceland,2023,9,1,186
IS,ISL,Iceland,2023,9,2,186
IS,ISL,Iceland,2023,9,3,186
IS,ISL,Iceland,2023,9,4,186
IS,ISL,Iceland,2023,9,5,186
IS,ISL,Iceland,2023,9,6,186
IS,ISL,Iceland,2023,9,7,186
IS,ISL,Iceland,2023,9,8,186
IS,ISL,Iceland,2023,9,9,186
IS,ISL,Iceland,2023,9,10,186
IS,ISL,Iceland,2023,9,11,186
IS,ISL,Iceland,2023,9,12,186
IS,ISL,Iceland,2023,9,13,186
IS,ISL,Iceland,2023,9,14,186
IS,ISL,Iceland,2023,9,15,186
IS,ISL,Iceland,2023,9,16,186
IS,ISL,Iceland,2023,9,17,186
IS,ISL,Iceland,2023,9,18,186
IS,ISL,Iceland,2023,9,19,186
IS,ISL,Iceland,2023,9,20,186
IS,ISL,Iceland,2023,9,21,186
IS,ISL,Iceland,2023,9,22,186
IS,ISL,Iceland,2023,9,23,186
IS,ISL,Iceland,2023,9,24,186
IS,ISL,Iceland,2023,9,25,186
IS,ISL,Iceland,2023,9,26,186
IS,ISL,Iceland,2023,9,27,186
IS,ISL,Iceland,2023,9,28,186
IS,ISL,Iceland,2023,9,29,186
IS,ISL,Iceland,2023,9,30,186
IS,ISL,Iceland,2023,10,1,186
IS,ISL,Iceland,2023,10,2,186
IS,ISL,Iceland,2023,10,3,186
IS,ISL,Iceland,2023,10,4,186
IS,ISL,Iceland,2023,10,5,186
IS,ISL,Iceland,2023,10,6,186
IS,ISL,Iceland,2023,10,7,186
IS,ISL,Iceland,2023,10,8,186
IS,ISL,Iceland,2023,10,9,186
IS,ISL,Iceland,2023,10,10,186
IS,ISL,Iceland,2023,10,11,186
IS,ISL,Iceland,2023,10,12,186
IS,ISL,Iceland,2023,10,13,186
IS,ISL,Iceland,2023,10,14,186
IS,ISL,Iceland,2023,10,15,186
IS,ISL,Iceland,2023,10,16,186
IS,ISL,Iceland,2023,10,17,186
IS,ISL,Iceland,2023,10,18,186
IS,ISL,Iceland,2023,10,19,186
IS,ISL,Iceland,2023,10,20,186
IS,ISL,Iceland,2023,10,21,186
IS,ISL,Iceland,2023,10,22,186
IS,ISL,Iceland,2023,10,23,186
IS,ISL,Iceland,2023,10,24,186
IS,ISL,Iceland,2023,10,25,186
IS,ISL,Iceland,2023,10,26,186
IS,ISL,Iceland,2023,10,27,186
IS,ISL,Iceland,2023,10,28,186
IS,ISL,Iceland,2023,10,29,186
IS,ISL,Iceland,2023,10,30,186
IS,ISL,Iceland,2023,10,31,186
IS,ISL,Iceland,2023,11,1,186
IS,ISL,Iceland,2023,11,2,186
IS,ISL,Iceland,2023,11,3,186
IS,ISL,Iceland,2023,11,4,186
IS,ISL,Iceland,2023,11,5,186
IS,ISL,Iceland,2023,11,6,186
IS,ISL,Iceland,2023,11,7,186
IS,ISL,Iceland,2023,11,8,186
IS,ISL,Iceland,2023,11,9,186
IS,ISL,Iceland,2023,11,10,186
IS,ISL,Iceland,2023,11,11,186
IS,ISL,Iceland,2023,11,12,186
IS,ISL,Iceland,2023,11,13,186
IS,ISL,Iceland,2023,11,14,186
IS,ISL,Iceland,2023,11,15,186
IS,ISL,Iceland,2023,11,16,186
IS,ISL,Iceland,2023,11,17,186
IS,ISL,Iceland,2023,11,18,186
IS,ISL,Iceland,2023,11,19,186
IS,ISL,Iceland,2023,11,20,186
IS,ISL,Iceland,2023,11,21,186
IS,ISL,Iceland,2023,11,22,186
IS,ISL,Iceland,2023,11,23,186
IS,ISL,Iceland,2023,11,24,186
IS,ISL,Iceland,2023,11,25,186
IS,ISL,Iceland,2023,11,26,186
IS,ISL,Iceland,2023,11,27,186
IS,ISL,Iceland,2023,11,28,186
IS,ISL,Iceland,2023,11,29,186
IS,ISL,Iceland,2023,11,30,186
IS,ISL,Iceland,2023,12,1,186
IS,ISL,Iceland,2023,12,2,186
IS,ISL,Iceland,2023,12,3,186
IS,ISL,Iceland,2023,12,4,186
IS,ISL,Iceland,2023,12,5,186
IS,ISL,Iceland,2023,12,6,186
IS,ISL,Iceland,2023,12,7,186
IS,ISL,Iceland,2023,12,8,186
IS,ISL,Iceland,2023,12,9,186
IS,ISL,Iceland,2023,12,10,186
IS,ISL,Iceland,2023,12,11,186
IS,ISL,Iceland,2023,12,12,186
IS,ISL,Iceland,2023,12,13,186
IS,ISL,Iceland,2023,12,14,186
IS,ISL,Iceland,2023,12,15,186
IS,ISL,Iceland,2023,12,16,186
IS,ISL,Iceland,2023,12,17,186
IS,ISL,Iceland,2023,12,18,186
IS,ISL,Iceland,2023,12,19,186
IS,ISL,Iceland,2023,12,20,186
IS,ISL,Iceland,2023,12,21,186
IS,ISL,Iceland,2023,12,22,186
IS,ISL,Iceland,2023,12,23,186
IS,ISL,Iceland,2023,12,24,186
IS,ISL,Iceland,2023,12,25,186
IS,ISL,Iceland,2023,12,26,186
IS,ISL,Iceland,2023,12,27,186
IS,ISL,Iceland,2023,12,28,186
IS,ISL,Iceland,2023,12,29,186
IS,ISL,Iceland,2023,12,30,186
IS,ISL,Iceland,2023,12,31,186
IS,ISL,Iceland,2024,1,1,186
IS,ISL,Iceland,2024,1,2,186
IS,ISL,Iceland,2024,1,3,186
IS,ISL,Iceland,2024,1,4,186
IS,ISL,Iceland,2024,1,5,186
IS,ISL,Iceland,2024,1,6,186
IS,ISL,Iceland,2024,1,7,186
IS,ISL,Iceland,2024,1,8,186
IS,ISL,Iceland,2024,1,9,186
IS,ISL,Iceland,2024,1,10,186
IS,ISL,Iceland,2024,1,11,186
IS,ISL,Iceland,2024,1,12,186
IS,ISL,Iceland,2024,1,13,186
IS,ISL,Iceland,2024,1,14,186
IS,ISL,Iceland,2024,1,15,186
IS,ISL,Iceland,2024,1,16,186
IS,ISL,Iceland,2024,1,17,186
IS,ISL,Iceland,2024,1,18,186
IS,ISL,Iceland,2024,1,19,186
IS,ISL,Iceland,2024,1,20,186
IS,ISL,Iceland,2024,1,21,186
IS,ISL,Iceland,2024,1,22,186
IS,ISL,Iceland,2024,1,23,186
IS,ISL,Iceland,2024,1,24,186
IS,ISL,Iceland,2024,1,25,186
IS,ISL,Iceland,2024,1,26,186
IS,ISL,Iceland,2024,1,27,186
IS,ISL,Iceland,2024,1,28,186
IS,ISL,Iceland,2024,1,29,186
IS,ISL,Iceland,2024,1,30,186
IS,ISL,Iceland,2024,1,31,186
IS,ISL,Iceland,2024,2,1,186
IS,ISL,Iceland,2024,2,2,186
IS,ISL,Iceland,2024,2,3,186
IS,ISL,Iceland,2024,2,4,186
IS,ISL,Iceland,2024,2,5,186
IS,ISL,Iceland,2024,2,6,186
IS,ISL,Iceland,2024,2,7,186
IS,ISL,Iceland,2024,2,8,186
IS,ISL,Iceland,2024,2,9,186
IS,ISL,Iceland,2024,2,10,186
IS,ISL,Iceland,2024,2,11,186
IS,ISL,Iceland,2024,2,12,186
IS,ISL,Iceland,2024,2,13,186
IS,ISL,Iceland,2024,2,14,186
IS,ISL,Iceland,2024,2,15,186
IS,ISL,Iceland,2024,2,16,186
IS,ISL,Iceland,2024,2,17,186
IS,ISL,Iceland,2024,2,18,186
IS,ISL,Iceland,2024,2,19,186
IS,ISL,Iceland,2024,2,20,186
IS,ISL,Iceland,2024,2,21,186
IS,ISL,Iceland,2024,2,22,186
IS,ISL,Iceland,2024,2,23,186
IS,ISL,Iceland,2024,2,24,186
IS,ISL,Iceland,2024,2,25,186
IS,ISL,Iceland,2024,2,26,186
IS,ISL,Iceland,2024,2,27,186
IS,ISL,Iceland,2024,2,28,186
IS,ISL,Iceland,2024,2,29,186
IS,ISL,Iceland,2024,3,1,186
IS,ISL,Iceland,2024,3,2,186
IS,ISL,Iceland,2024,3,3,186
IS,ISL,Iceland,2024,3,4,186
IS,ISL,Iceland,2024,3,5,186
IS,ISL,Iceland,2024,3,6,186
IS,ISL,Iceland,2024,3,7,186
IS,ISL,Iceland,2024,3,8,186
