ISO2,ISO3,year,month,day,deaths,country
DE,DEU,2024,3,3,174979,Germany
DE,DEU,2024,3,4,174979,Germany
DE,DEU,2024,3,5,174979,Germany
DE,DEU,2024,3,6,174979,Germany
DE,DEU,2024,3,7,174979,Germany
DE,DEU,2024,3,8,174979,Germany
DE,DEU,2024,3,9,174979,Germany
DE,DEU,2024,3,10,174979,Germany
DE,DEU,2024,3,11,174979,Germany
DE,DEU,2024,3,12,174979,Germany
DE,DEU,2024,3,13,174979,Germany
DE,DEU,2024,3,14,174979,Germany
DE,DEU,2024,3,15,174979,Germany
DE,DEU,2024,3,16,174979,Germany
DE,DEU,2024,3,17,174979,Germany
DE,DEU,2024,3,18,174979,Germany
DE,DEU,2024,3,19,174979,Germany
DE,DEU,2024,3,20,174979,Germany
DE,DEU,2024,3,21,174979,Germany
DE,DEU,2024,3,22,174979,Germany
DE,DEU,2024,3,23,174979,Germany
DE,DEU,2024,3,24,174979,Germany
DE,DEU,2024,3,25,174979,Germany
DE,DEU,2024,3,26,174979,Germany
DE,DEU,2024,3,27,174979,Germany
DE,DEU,2024,3,28,174979,Germany
DE,DEU,2024,3,29,174979,Germany
DE,DEU,2024,3,30,174979,Germany
DE,DEU,2024,3,31,174979,Germany
DE,DEU,2024,4,1,174979,Germany
DE,DEU,2024,4,2,174979,Germany
DE,DEU,2024,4,3,174979,Germany
DE,DEU,2024,4,4,174979,Germany
DE,DEU,2024,4,5,174979,Germany
DE,DEU,2024,4,6,174979,Germany
DE,DEU,2024,4,7,174979,Germany
DE,DEU,2024,4,8,174979,Germany
DE,DEU,2024,4,9,174979,Germany
DE,DEU,2024,4,10,174979,Germany
DE,DEU,2024,4,11,174979,Germany
DE,DEU,2024,4,12,174979,Germany
DE,DEU,2024,4,13,174979,Germany
DE,DEU,2024,4,14,174979,Germany
DE,DEU,2024,4,15,174979,Germany
DE,DEU,2024,4,16,174979,Germany
DE,DEU,2024,4,17,174979,Germany
DE,DEU,2024,4,18,174979,Germany
DE,DEU,2024,4,19,174979,Germany
DE,DEU,2024,4,20,174979,Germany
DE,DEU,2024,4,21,174979,Germany
DE,DEU,2024,4,22,174979,Germany
DE,DEU,2024,4,23,174979,Germany
DE,DEU,2024,4,24,174979,Germany
DE,DEU,2024,4,25,174979,Germany
DE,DEU,2024,4,26,174979,Germany
DE,DEU,2024,4,27,174979,Germany
DE,DEU,2024,4,28,174979,Germany
DE,DEU,2024,4,29,174979,Germany
DE,DEU,2024,4,30,174979,Germany
DE,DEU,2024,5,1,174979,Germany
DE,DEU,2024,5,2,174979,Germany
DE,DEU,2024,5,3,174979,Germany
DE,DEU,2024,5,4,174979,Germany
DE,DEU,2024,5,5,174979,Germany
DE,DEU,2024,5,6,174979,Germany
DE,DEU,2024,5,7,174979,Germany
DE,DEU,2024,5,8,174979,Germany
DE,DEU,2024,5,9,174979,Germany
DE,DEU,2024,5,10,174979,Germany
DE,DEU,2024,5,11,174979,Germany
DE,DEU,2024,5,12,174979,Germany
DE,DEU,2024,5,13,174979,Germany
DE,DEU,2024,5,14,174979,Germany
DE,DEU,2024,5,15,174979,Germany
DE,DEU,2024,5,16,174979,Germany
DE,DEU,2024,5,17,174979,Germany
DE,DEU,2024,5,18,174979,Germany
DE,DEU,2024,5,19,174979,Germany
DE,DEU,2024,5,20,174979,Germany
DE,DEU,2024,5,21,174979,Germany
DE,DEU,2024,5,22,174979,Germany
DE,DEU,2024,5,23,174979,Germany
DE,DEU,2024,5,24,174979,Germany
DE,DEU,2024,5,25,174979,Germany
DE,DEU,2024,5,26,174979,Germany
DE,DEU,2024,5,27,174979,Germany
DE,DEU,2024,5,28,174979,Germany
DE,DEU,2024,5,29,174979,Germany
DE,DEU,2024,5,30,174979,Germany
DE,DEU,2024,5,31,174979,Germany
DE,DEU,2024,6,1,174979,Germany
DE,DEU,2024,6,2,174979,Germany
DE,DEU,2024,6,3,174979,Germany
DE,DEU,2024,6,4,174979,Germany
DE,DEU,2024,6,5,174979,Germany
DE,DEU,2024,6,6,174979,Germany
DE,DEU,2024,6,7,174979,Germany
DE,DEU,2024,6,8,174979,Germany
DE,DEU,2024,6,9,174979,Germany
DE,DEU,2024,6,10,174979,Germany
DE,DEU,2024,6,11,174979,Germany
DE,DEU,2024,6,12,174979,Germany
DE,DEU,2024,6,13,174979,Germany
DE,DEU,2024,6,14,174979,Germany
DE,DEU,2024,6,15,174979,Germany
DE,DEU,2024,6,16,174979,Germany
DE,DEU,2024,6,17,174979,Germany
DE,DEU,2024,6,18,174979,Germany
DE,DEU,2024,6,19,174979,Germany
DE,DEU,2024,6,20,174979,Germany
DE,DEU,2024,6,21,174979,Germany
DE,DEU,2024,6,22,174979,Germany
DE,DEU,2024,6,23,174979,Germany
DE,DEU,2024,6,24,174979,Germany
DE,DEU,2024,6,25,174979,Germany
DE,DEU,2024,6,26,174979,Germany
DE,DEU,2024,6,27,174979,Germany
DE,DEU,2024,6,28,174979,Germany
DE,DEU,2024,6,29,174979,Germany
DE,DEU,2024,6,30,174979,Germany
DE,DEU,2024,7,1,174979,Germany
DE,DEU,2024,7,2,174979,Germany
DE,DEU,2024,7,3,174979,Germany
DE,DEU,2024,7,4,174979,Germany
DE,DEU,2024,7,5,174979,Germany
DE,DEU,2024,7,6,174979,Germany
DE,DEU,2024,7,7,174979,Germany
DE,DEU,2024,7,8,174979,Germany
DE,DEU,2024,7,9,174979,Germany
DE,DEU,2024,7,10,174979,Germany
DE,DEU,2024,7,11,174979,Germany
DE,DEU,2024,7,12,174979,Germany
DE,DEU,2024,7,13,174979,Germany
DE,DEU,2024,7,14,174979,Germany
DE,DEU,2024,7,15,174979,Germany
DE,DEU,2024,7,16,174979,Germany
DE,DEU,2024,7,17,174979,Germany
DE,DEU,2024,7,18,174979,Germany
DE,DEU,2024,7,19,174979,Germany
DE,DEU,2024,7,20,174979,Germany
DE,DEU,2024,7,21,174979,Germany
DE,DEU,2024,7,22,174979,Germany
DE,DEU,2024,7,23,174979,Germany
DE,DEU,2024,7,24,174979,Germany
DE,DEU,2024,7,25,174979,Germany
DE,DEU,2024,7,26,174979,Germany
DE,DEU,2024,7,27,174979,Germany
DE,DEU,2024,7,28,174979,Germany
DE,DEU,2024,7,29,174979,Germany
DE,DEU,2024,7,30,174979,Germany
DE,DEU,2024,7,31,174979,Germany
DE,DEU,2024,8,1,174979,Germany
DE,DEU,2024,8,2,174979,Germany
DE,DEU,2024,8,3,174979,Germany
DE,DEU,2024,8,4,174979,Germany
DE,DEU,2024,8,5,174979,Germany
DE,DEU,2024,8,6,174979,Germany
DE,DEU,2024,8,7,174979,Germany
DE,DEU,2024,8,8,174979,Germany
DE,DEU,2024,8,9,174979,Germany
DE,DEU,2024,8,10,174979,Germany
DE,DEU,2024,8,11,174979,Germany
DE,DEU,2024,8,12,174979,Germany
DE,DEU,2024,8,13,174979,Germany
DE,DEU,2024,8,14,174979,Germany
DE,DEU,2024,8,15,174979,Germany
DE,DEU,2024,8,16,174979,Germany
DE,DEU,2024,8,17,174979,Germany
DE,DEU,2024,8,18,174979,Germany
DE,DEU,2024,8,19,174979,Germany
DE,DEU,2024,8,20,174979,Germany
DE,DEU,2024,8,21,174979,Germany
DE,DEU,2024,8,22,174979,Germany
DE,DEU,2024,8,23,174979,Germany
DE,DEU,2024,8,24,174979,Germany
DE,DEU,2024,8,25,174979,Germany
DE,DEU,2024,8,26,174979,Germany
DE,DEU,2024,8,27,174979,Germany
DE,DEU,2024,8,28,174979,Germany
DE,DEU,2024,8,29,174979,Germany
DE,DEU,2024,8,30,174979,Germany
DE,DEU,2024,8,31,174979,Germany
DE,DEU,2024,9,1,174979,Germany
DE,DEU,2024,9,2,174979,Germany
DE,DEU,2024,9,3,174979,Germany
DE,DEU,2024,9,4,174979,Germany
DE,DEU,2024,9,5,174979,Germany
DE,DEU,2024,9,6,174979,Germany
DE,DEU,2024,9,7,174979,Germany
DE,DEU,2024,9,8,174979,Germany
DE,DEU,2024,9,9,174979,Germany
DE,DEU,2024,9,10,174979,Germany
DE,DEU,2024,9,11,174979,Germany
DE,DEU,2024,9,12,174979,Germany
DE,DEU,2024,9,13,174979,Germany
DE,DEU,2024,9,14,174979,Germany
DE,DEU,2024,9,15,174979,Germany
DE,DEU,2024,9,16,174979,Germany
DE,DEU,2024,9,17,174979,Germany
DE,DEU,2024,9,18,174979,Germany
DE,DEU,2024,9,19,174979,Germany
DE,DEU,2024,9,20,174979,Germany
DE,DEU,2024,9,21,174979,Germany
DE,DEU,2024,9,22,174979,Germany
DE,DEU,2024,9,23,174979,Germany
DE,DEU,2024,9,24,174979,Germany
DE,DEU,2024,9,25,174979,Germany
DE,DEU,2024,9,26,174979,Germany
DE,DEU,2024,9,27,174979,Germany
DE,DEU,2024,9,28,174979,Germany
DE,DEU,2024,9,29,174979,Germany
DE,DEU,2024,9,30,174979,Germany
DE,DEU,2024,10,1,174979,Germany
DE,DEU,2024,10,2,174979,Germany
DE,DEU,2024,10,3,174979,Germany
DE,DEU,2024,10,4,174979,Germany
DE,DEU,2024,10,5,174979,Germany
DE,DEU,2024,10,6,174979,Germany
DE,DEU,2024,10,7,174979,Germany
DE,DEU,2024,10,8,174979,Germany
DE,DEU,2024,10,9,174979,Germany
DE,DEU,2024,10,10,174979,Germany
DE,DEU,2024,10,11,174979,Germany
DE,DEU,2024,10,12,174979,Germany
DE,DEU,2024,10,13,174979,Germany
DE,DEU,2024,10,14,174979,Germany
DE,DEU,2024,10,15,174979,Germany
DE,DEU,2024,10,16,174979,Germany
DE,DEU,2024,10,17,174979,Germany
DE,DEU,2024,10,18,174979,Germany
DE,DEU,2024,10,19,174979,Germany
DE,DEU,2024,10,20,174979,Germany
DE,DEU,2024,10,21,174979,Germany
DE,DEU,2024,10,22,174979,Germany
DE,DEU,2024,10,23,174979,Germany
DE,DEU,2024,10,24,174979,Germany
DE,DEU,2024,10,25,174979,Germany
DE,DEU,2024,10,26,174979,Germany
DE,DEU,2024,10,27,174979,Germany
DE,DEU,2024,10,28,174979,Germany
DE,DEU,2024,10,29,174979,Germany
DE,DEU,2024,10,30,174979,Germany
DE,DEU,2024,10,31,174979,Germany
DE,DEU,2024,11,1,174979,Germany
DE,DEU,2024,11,2,174979,Germany
DE,DEU,2024,11,3,174979,Germany
DE,DEU,2024,11,4,174979,Germany
DE,DEU,2024,11,5,174979,Germany
DE,DEU,2024,11,6,174979,Germany
DE,DEU,2024,11,7,174979,Germany
DE,DEU,2024,11,8,174979,Germany
DE,DEU,2024,11,9,174979,Germany
DE,DEU,2024,11,10,174979,Germany
DE,DEU,2024,11,11,174979,Germany
DE,DEU,2024,11,12,174979,Germany
DE,DEU,2024,11,13,174979,Germany
DE,DEU,2024,11,14,174979,Germany
DE,DEU,2024,11,15,174979,Germany
DE,DEU,2024,11,16,174979,Germany
DE,DEU,2024,11,17,174979,Germany
DE,DEU,2024,11,18,174979,Germany
DE,DEU,2024,11,19,174979,Germany
DE,DEU,2024,11,20,174979,Germany
DE,DEU,2024,11,21,174979,Germany
DE,DEU,2024,11,22,174979,Germany
DE,DEU,2024,11,23,174979,Germany
DE,DEU,2024,11,24,174979,Germany
DE,DEU,2024,11,25,174979,Germany
DE,DEU,2024,11,26,174979,Germany
DE,DEU,2024,11,27,174979,Germany
DE,DEU,2024,11,28,174979,Germany
DE,DEU,2024,11,29,174979,Germany
DE,DEU,2024,11,30,174979,Germany
DE,DEU,2024,12,1,174979,Germany
DE,DEU,2024,12,2,174979,Germany
DE,DEU,2024,12,3,174979,Germany
DE,DEU,2024,12,4,174979,Germany
DE,DEU,2024,12,5,174979,Germany
DE,DEU,2024,12,6,174979,Germany
DE,DEU,2024,12,7,174979,Germany
DE,DEU,2024,12,8,174979,Germany
DE,DEU,2024,12,9,174979,Germany
DE,DEU,2024,12,10,174979,Germany
DE,DEU,2024,12,11,174979,Germany
DE,DEU,2024,12,12,174979,Germany
DE,DEU,2024,12,13,174979,Germany
DE,DEU,2024,12,14,174979,Germany
DE,DEU,2024,12,15,174979,Germany
DE,DEU,2024,12,16,174979,Germany
DE,DEU,2024,12,17,174979,Germany
DE,DEU,2024,12,18,174979,Germany
DE,DEU,2024,12,19,174979,Germany
DE,DEU,2024,12,20,174979,Germany
DE,DEU,2024,12,21,174979,Germany
DE,DEU,2024,12,22,174979,Germany
DE,DEU,2024,12,23,174979,Germany
DE,DEU,2024,12,24,174979,Germany
DE,DEU,2024,12,25,174979,Germany
DE,DEU,2024,12,26,174979,Germany
DE,DEU,2024,12,27,174979,Germany
DE,DEU,2024,12,28,174979,Germany
DE,DEU,2024,12,29,174979,Germany
DE,DEU,2024,12,30,174979,Germany
DE,DEU,2024,12,31,174979,Germany
DE,DEU,2025,1,1,174979,Germany
DE,DEU,2025,1,2,174979,Germany
DE,DEU,2025,1,3,174979,Germany
DE,DEU,2025,1,4,174979,Germany
DE,DEU,2025,1,5,174979,Germany
GI,GIB,2020,1,4,0,Gibraltar
GI,GIB,2020,1,5,0,Gibraltar
GI,GIB,2020,1,6,0,Gibraltar
GI,GIB,2020,1,7,0,Gibraltar
GI,GIB,2020,1,8,0,Gibraltar
GI,GIB,2020,1,9,0,Gibraltar
GI,GIB,2020,1,10,0,Gibraltar
GI,GIB,2020,1,11,0,Gibraltar
GI,GIB,2020,1,12,0,Gibraltar
GI,GIB,2020,1,13,0,Gibraltar
GI,GIB,2020,1,14,0,Gibraltar
GI,GIB,2020,1,15,0,Gibraltar
GI,GIB,2020,1,16,0,Gibraltar
GI,GIB,2020,1,17,0,Gibraltar
GI,GIB,2020,1,18,0,Gibraltar
GI,GIB,2020,1,19,0,Gibraltar
GI,GIB,2020,1,20,0,Gibraltar
GI,GIB,2020,1,21,0,Gibraltar
GI,GIB,2020,1,22,0,Gibraltar
GI,GIB,2020,1,23,0,Gibraltar
GI,GIB,2020,1,24,0,Gibraltar
GI,GIB,2020,1,25,0,Gibraltar
GI,GIB,2020,1,26,0,Gibraltar
GI,GIB,2020,1,27,0,Gibraltar
GI,GIB,2020,1,28,0,Gibraltar
GI,GIB,2020,1,29,0,Gibraltar
GI,GIB,2020,1,30,0,Gibraltar
GI,GIB,2020,1,31,0,Gibraltar
GI,GIB,2020,2,1,0,Gibraltar
GI,GIB,2020,2,2,0,Gibraltar
GI,GIB,2020,2,3,0,Gibraltar
GI,GIB,2020,2,4,0,Gibraltar
GI,GIB,2020,2,5,0,Gibraltar
GI,GIB,2020,2,6,0,Gibraltar
GI,GIB,2020,2,7,0,Gibraltar
GI,GIB,2020,2,8,0,Gibraltar
GI,GIB,2020,2,9,0,Gibraltar
GI,GIB,2020,2,10,0,Gibraltar
GI,GIB,2020,2,11,0,Gibraltar
GI,GIB,2020,2,12,0,Gibraltar
GI,GIB,2020,2,13,0,Gibraltar
GI,GIB,2020,2,14,0,Gibraltar
GI,GIB,2020,2,15,0,Gibraltar
GI,GIB,2020,2,16,0,Gibraltar
GI,GIB,2020,2,17,0,Gibraltar
GI,GIB,2020,2,18,0,Gibraltar
GI,GIB,2020,2,19,0,Gibraltar
GI,GIB,2020,2,20,0,Gibraltar
GI,GIB,2020,2,21,0,Gibraltar
GI,GIB,2020,2,22,0,Gibraltar
GI,GIB,2020,2,23,0,Gibraltar
GI,GIB,2020,2,24,0,Gibraltar
GI,GIB,2020,2,25,0,Gibraltar
GI,GIB,2020,2,26,0,Gibraltar
GI,GIB,2020,2,27,0,Gibraltar
GI,GIB,2020,2,28,0,Gibraltar
GI,GIB,2020,2,29,0,Gibraltar
GI,GIB,2020,3,1,0,Gibraltar
GI,GIB,2020,3,2,0,Gibraltar
GI,GIB,2020,3,3,0,Gibraltar
GI,GIB,2020,3,4,0,Gibraltar
GI,GIB,2020,3,5,0,Gibraltar
GI,GIB,2020,3,6,0,Gibraltar
GI,GIB,2020,3,7,0,Gibraltar
GI,GIB,2020,3,8,0,Gibraltar
GI,GIB,2020,3,9,0,Gibraltar
GI,GIB,2020,3,10,0,Gibraltar
GI,GIB,2020,3,11,0,Gibraltar
GI,GIB,2020,3,12,0,Gibraltar
GI,GIB,2020,3,13,0,Gibraltar
GI,GIB,2020,3,14,0,Gibraltar
GI,GIB,2020,3,15,0,Gibraltar
GI,GIB,2020,3,16,0,Gibraltar
GI,GIB,2020,3,17,0,Gibraltar
GI,GIB,2020,3,18,0,Gibraltar
GI,GIB,2020,3,19,0,Gibraltar
GI,GIB,2020,3,20,0,Gibraltar
GI,GIB,2020,3,21,0,Gibraltar
GI,GIB,2020,3,22,0,Gibraltar
GI,GIB,2020,3,23,0,Gibraltar
GI,GIB,2020,3,24,0,Gibraltar
GI,GIB,2020,3,25,0,Gibraltar
GI,GIB,2020,3,26,0,Gibraltar
GI,GIB,2020,3,27,0,Gibraltar
GI,GIB,2020,3,28,0,Gibraltar
GI,GIB,2020,3,29,0,Gibraltar
GI,GIB,2020,3,30,0,Gibraltar
GI,GIB,2020,3,31,0,Gibraltar
GI,GIB,2020,4,1,0,Gibraltar
GI,GIB,2020,4,2,0,Gibraltar
GI,GIB,2020,4,3,0,Gibraltar
GI,GIB,2020,4,4,0,Gibraltar
GI,GIB,2020,4,5,0,Gibraltar
GI,GIB,2020,4,6,0,Gibraltar
GI,GIB,2020,4,7,0,Gibraltar
GI,GIB,2020,4,8,0,Gibraltar
GI,GIB,2020,4,9,0,Gibraltar
GI,GIB,2020,4,10,0,Gibraltar
GI,GIB,2020,4,11,0,Gibraltar
GI,GIB,2020,4,12,0,Gibraltar
GI,GIB,2020,4,13,0,Gibraltar
GI,GIB,2020,4,14,0,Gibraltar
GI,GIB,2020,4,15,0,Gibraltar
GI,GIB,2020,4,16,0,Gibraltar
GI,GIB,2020,4,17,0,Gibraltar
GI,GIB,2020,4,18,0,Gibraltar
GI,GIB,2020,4,19,0,Gibraltar
GI,GIB,2020,4,20,0,Gibraltar
GI,GIB,2020,4,21,0,Gibraltar
GI,GIB,2020,4,22,0,Gibraltar
GI,GIB,2020,4,23,0,Gibraltar
GI,GIB,2020,4,24,0,Gibraltar
GI,GIB,2020,4,25,0,Gibraltar
GI,GIB,2020,4,26,0,Gibraltar
GI,GIB,2020,4,27,0,Gibraltar
GI,GIB,2020,4,28,0,Gibraltar
GI,GIB,2020,4,29,0,Gibraltar
GI,GIB,2020,4,30,0,Gibraltar
GI,GIB,2020,5,1,0,Gibraltar
GI,GIB,2020,5,2,0,Gibraltar
GI,GIB,2020,5,3,0,Gibraltar
GI,GIB,2020,5,4,0,Gibraltar
GI,GIB,2020,5,5,0,Gibraltar
GI,GIB,2020,5,6,0,Gibraltar
GI,GIB,2020,5,7,0,Gibraltar
GI,GIB,2020,5,8,0,Gibraltar
GI,GIB,2020,5,9,0,Gibraltar
GI,GIB,2020,5,10,0,Gibraltar
GI,GIB,2020,5,11,0,Gibraltar
GI,GIB,2020,5,12,0,Gibraltar
GI,GIB,2020,5,13,0,Gibraltar
GI,GIB,2020,5,14,0,Gibraltar
GI,GIB,2020,5,15,0,Gibraltar
GI,GIB,2020,5,16,0,Gibraltar
GI,GIB,2020,5,17,0,Gibraltar
GI,GIB,2020,5,18,0,Gibraltar
GI,GIB,2020,5,19,0,Gibraltar
GI,GIB,2020,5,20,0,Gibraltar
GI,GIB,2020,5,21,0,Gibraltar
GI,GIB,2020,5,22,0,Gibraltar
GI,GIB,2020,5,23,0,Gibraltar
GI,GIB,2020,5,24,0,Gibraltar
GI,GIB,2020,5,25,0,Gibraltar
GI,GIB,2020,5,26,0,Gibraltar
GI,GIB,2020,5,27,0,Gibraltar
GI,GIB,2020,5,28,0,Gibraltar
GI,GIB,2020,5,29,0,Gibraltar
GI,GIB,2020,5,30,0,Gibraltar
GI,GIB,2020,5,31,0,Gibraltar
GI,GIB,2020,6,1,0,Gibraltar
GI,GIB,2020,6,2,0,Gibraltar
GI,GIB,2020,6,3,0,Gibraltar
GI,GIB,2020,6,4,0,Gibraltar
GI,GIB,2020,6,5,0,Gibraltar
GI,GIB,2020,6,6,0,Gibraltar
GI,GIB,2020,6,7,0,Gibraltar
GI,GIB,2020,6,8,0,Gibraltar
GI,GIB,2020,6,9,0,Gibraltar
GI,GIB,2020,6,10,0,Gibraltar
GI,GIB,2020,6,11,0,Gibraltar
GI,GIB,2020,6,12,0,Gibraltar
GI,GIB,2020,6,13,0,Gibraltar
GI,GIB,2020,6,14,0,Gibraltar
GI,GIB,2020,6,15,0,Gibraltar
GI,GIB,2020,6,16,0,Gibraltar
GI,GIB,2020,6,17,0,Gibraltar
GI,GIB,2020,6,18,0,Gibraltar
GI,GIB,2020,6,19,0,Gibraltar
GI,GIB,2020,6,20,0,Gibraltar
GI,GIB,2020,6,21,0,Gibraltar
GI,GIB,2020,6,22,0,Gibraltar
GI,GIB,2020,6,23,0,Gibraltar
GI,GIB,2020,6,24,0,Gibraltar
GI,GIB,2020,6,25,0,Gibraltar
GI,GIB,2020,6,26,0,Gibraltar
GI,GIB,2020,6,27,0,Gibraltar
GI,GIB,2020,6,28,0,Gibraltar
GI,GIB,2020,6,29,0,Gibraltar
GI,GIB,2020,6,30,0,Gibraltar
GI,GIB,2020,7,1,0,Gibraltar
GI,GIB,2020,7,2,0,Gibraltar
GI,GIB,2020,7,3,0,Gibraltar
GI,GIB,2020,7,4,0,Gibraltar
GI,GIB,2020,7,5,0,Gibraltar
GI,GIB,2020,7,6,0,Gibraltar
GI,GIB,2020,7,7,0,Gibraltar
GI,GIB,2020,7,8,0,Gibraltar
GI,GIB,2020,7,9,0,Gibraltar
GI,GIB,2020,7,10,0,Gibraltar
GI,GIB,2020,7,11,0,Gibraltar
GI,GIB,2020,7,12,0,Gibraltar
GI,GIB,2020,7,13,0,Gibraltar
GI,GIB,2020,7,14,0,Gibraltar
GI,GIB,2020,7,15,0,Gibraltar
GI,GIB,2020,7,16,0,Gibraltar
GI,GIB,2020,7,17,0,Gibraltar
GI,GIB,2020,7,18,0,Gibraltar
GI,GIB,2020,7,19,0,Gibraltar
GI,GIB,2020,7,20,0,Gibraltar
GI,GIB,2020,7,21,0,Gibraltar
GI,GIB,2020,7,22,0,Gibraltar
GI,GIB,2020,7,23,0,Gibraltar
GI,GIB,2020,7,24,0,Gibraltar
GI,GIB,2020,7,25,0,Gibraltar
GI,GIB,2020,7,26,0,Gibraltar
GI,GIB,2020,7,27,0,Gibraltar
GI,GIB,2020,7,28,0,Gibraltar
GI,GIB,2020,7,29,0,Gibraltar
GI,GIB,2020,7,30,0,Gibraltar
GI,GIB,2020,7,31,0,Gibraltar
GI,GIB,2020,8,1,0,Gibraltar
GI,GIB,2020,8,2,0,Gibraltar
GI,GIB,2020,8,3,0,Gibraltar
GI,GIB,2020,8,4,0,Gibraltar
GI,GIB,2020,8,5,0,Gibraltar
GI,GIB,2020,8,6,0,Gibraltar
GI,GIB,2020,8,7,0,Gibraltar
GI,GIB,2020,8,8,0,Gibraltar
GI,GIB,2020,8,9,0,Gibraltar
GI,GIB,2020,8,10,0,Gibraltar
GI,GIB,2020,8,11,0,Gibraltar
GI,GIB,2020,8,12,0,Gibraltar
GI,GIB,2020,8,13,0,Gibraltar
GI,GIB,2020,8,14,0,Gibraltar
GI,GIB,2020,8,15,0,Gibraltar
GI,GIB,2020,8,16,0,Gibraltar
GI,GIB,2020,8,17,0,Gibraltar
GI,GIB,2020,8,18,0,Gibraltar
GI,GIB,2020,8,19,0,Gibraltar
GI,GIB,2020,8,20,0,Gibraltar
GI,GIB,2020,8,21,0,Gibraltar
GI,GIB,2020,8,22,0,Gibraltar
GI,GIB,2020,8,23,0,Gibraltar
GI,GIB,2020,8,24,0,Gibraltar
GI,GIB,2020,8,25,0,Gibraltar
GI,GIB,2020,8,26,0,Gibraltar
GI,GIB,2020,8,27,0,Gibraltar
GI,GIB,2020,8,28,0,Gibraltar
GI,GIB,2020,8,29,0,Gibraltar
GI,GIB,2020,8,30,0,Gibraltar
GI,GIB,2020,8,31,0,Gibraltar
GI,GIB,2020,9,1,0,Gibraltar
GI,GIB,2020,9,2,0,Gibraltar
GI,GIB,2020,9,3,0,Gibraltar
GI,GIB,2020,9,4,0,Gibraltar
GI,GIB,2020,9,5,0,Gibraltar
GI,GIB,2020,9,6,0,Gibraltar
GI,GIB,2020,9,7,0,Gibraltar
GI,GIB,2020,9,8,0,Gibraltar
GI,GIB,2020,9,9,0,Gibraltar
GI,GIB,2020,9,10,0,Gibraltar
GI,GIB,2020,9,11,0,Gibraltar
GI,GIB,2020,9,12,0,Gibraltar
GI,GIB,2020,9,13,0,Gibraltar
GI,GIB,2020,9,14,0,Gibraltar
GI,GIB,2020,9,15,0,Gibraltar
GI,GIB,2020,9,16,0,Gibraltar
GI,GIB,2020,9,17,0,Gibraltar
GI,GIB,2020,9,18,0,Gibraltar
GI,GIB,2020,9,19,0,Gibraltar
GI,GIB,2020,9,20,0,Gibraltar
GI,GIB,2020,9,21,0,Gibraltar
GI,GIB,2020,9,22,0,Gibraltar
GI,GIB,2020,9,23,0,Gibraltar
GI,GIB,2020,9,24,0,Gibraltar
GI,GIB,2020,9,25,0,Gibraltar
GI,GIB,2020,9,26,0,Gibraltar
GI,GIB,2020,9,27,0,Gibraltar
GI,GIB,2020,9,28,0,Gibraltar
GI,GIB,2020,9,29,0,Gibraltar
GI,GIB,2020,9,30,0,Gibraltar
GI,GIB,2020,10,1,0,Gibraltar
GI,GIB,2020,10,2,0,Gibraltar
GI,GIB,2020,10,3,0,Gibraltar
GI,GIB,2020,10,4,0,Gibraltar
GI,GIB,2020,10,5,0,Gibraltar
GI,GIB,2020,10,6,0,Gibraltar
GI,GIB,2020,10,7,0,Gibraltar
GI,GIB,2020,10,8,0,Gibraltar
GI,GIB,2020,10,9,0,Gibraltar
GI,GIB,2020,10,10,0,Gibraltar
GI,GIB,2020,10,11,0,Gibraltar
GI,GIB,2020,10,12,0,Gibraltar
GI,GIB,2020,10,13,0,Gibraltar
GI,GIB,2020,10,14,0,Gibraltar
GI,GIB,2020,10,15,0,Gibraltar
GI,GIB,2020,10,16,0,Gibraltar
GI,GIB,2020,10,17,0,Gibraltar
GI,GIB,2020,10,18,0,Gibraltar
GI,GIB,2020,10,19,0,Gibraltar
GI,GIB,2020,10,20,0,Gibraltar
GI,GIB,2020,10,21,0,Gibraltar
GI,GIB,2020,10,22,0,Gibraltar
GI,GIB,2020,10,23,0,Gibraltar
GI,GIB,2020,10,24,0,Gibraltar
GI,GIB,2020,10,25,0,Gibraltar
GI,GIB,2020,10,26,0,Gibraltar
GI,GIB,2020,10,27,0,Gibraltar
GI,GIB,2020,10,28,0,Gibraltar
GI,GIB,2020,10,29,0,Gibraltar
GI,GIB,2020,10,30,0,Gibraltar
GI,GIB,2020,10,31,0,Gibraltar
GI,GIB,2020,11,1,0,Gibraltar
GI,GIB,2020,11,2,0,Gibraltar
GI,GIB,2020,11,3,0,Gibraltar
GI,GIB,2020,11,4,0,Gibraltar
GI,GIB,2020,11,5,0,Gibraltar
GI,GIB,2020,11,6,0,Gibraltar
GI,GIB,2020,11,7,0,Gibraltar
GI,GIB,2020,11,8,0,Gibraltar
GI,GIB,2020,11,9,0,Gibraltar
GI,GIB,2020,11,10,0,Gibraltar
GI,GIB,2020,11,11,0,Gibraltar
GI,GIB,2020,11,12,0,Gibraltar
GI,GIB,2020,11,13,1,Gibraltar
GI,GIB,2020,11,14,1,Gibraltar
GI,GIB,2020,11,15,1,Gibraltar
GI,GIB,2020,11,16,1,Gibraltar
GI,GIB,2020,11,17,1,Gibraltar
GI,GIB,2020,11,18,1,Gibraltar
GI,GIB,2020,11,19,2,Gibraltar
GI,GIB,2020,11,20,2,Gibraltar
GI,GIB,2020,11,21,3,Gibraltar
GI,GIB,2020,11,22,3,Gibraltar
GI,GIB,2020,11,23,3,Gibraltar
