ISO2,ISO3,year,month,day,cases,country
IE,IRL,2020,12,6,74569,Ireland
IE,IRL,2020,12,7,75026,Ireland
IE,IRL,2020,12,8,75324,Ireland
IE,IRL,2020,12,9,75546,Ireland
IE,IRL,2020,12,10,75760,Ireland
IE,IRL,2020,12,11,75978,Ireland
IE,IRL,2020,12,12,76281,Ireland
IE,IRL,2020,12,13,76585,Ireland
IE,IRL,2020,12,14,76834,Ireland
IE,IRL,2020,12,15,77263,Ireland
IE,IRL,2020,12,16,77527,Ireland
IE,IRL,2020,12,17,77854,Ireland
IE,IRL,2020,12,18,78275,Ireland
IE,IRL,2020,12,19,78756,Ireland
IE,IRL,2020,12,20,79332,Ireland
IE,IRL,2020,12,21,79854,Ireland
IE,IRL,2020,12,22,80620,Ireland
IE,IRL,2020,12,23,81345,Ireland
IE,IRL,2020,12,24,82306,Ireland
IE,IRL,2020,12,25,83233,Ireland
IE,IRL,2020,12,26,84151,Ireland
IE,IRL,2020,12,27,85176,Ireland
IE,IRL,2020,12,28,86472,Ireland
IE,IRL,2020,12,29,87207,Ireland
IE,IRL,2020,12,30,87972,Ireland
IE,IRL,2020,12,31,89517,Ireland
IE,IRL,2021,1,1,91237,Ireland
IE,IRL,2021,1,2,92857,Ireland
IE,IRL,2021,1,3,94610,Ireland
IE,IRL,2021,1,4,98004,Ireland
IE,IRL,2021,1,5,102965,Ireland
IE,IRL,2021,1,6,109075,Ireland
IE,IRL,2021,1,7,114400,Ireland
IE,IRL,2021,1,8,122232,Ireland
IE,IRL,2021,1,9,128735,Ireland
IE,IRL,2021,1,10,136962,Ireland
IE,IRL,2021,1,11,141805,Ireland
IE,IRL,2021,1,12,148691,Ireland
IE,IRL,2021,1,13,153617,Ireland
IE,IRL,2021,1,14,156669,Ireland
IE,IRL,2021,1,15,160222,Ireland
IE,IRL,2021,1,16,164135,Ireland
IE,IRL,2021,1,17,167626,Ireland
IE,IRL,2021,1,18,170858,Ireland
IE,IRL,2021,1,19,173804,Ireland
IE,IRL,2021,1,20,175921,Ireland
IE,IRL,2021,1,21,177917,Ireland
IE,IRL,2021,1,22,180402,Ireland
IE,IRL,2021,1,23,183000,Ireland
IE,IRL,2021,1,24,185357,Ireland
IE,IRL,2021,1,25,187262,Ireland
IE,IRL,2021,1,26,188632,Ireland
IE,IRL,2021,1,27,190001,Ireland
IE,IRL,2021,1,28,190929,Ireland
IE,IRL,2021,1,29,192260,Ireland
IE,IRL,2021,1,30,193723,Ireland
IE,IRL,2021,1,31,194970,Ireland
IE,IRL,2021,2,1,196381,Ireland
IE,IRL,2021,2,2,197625,Ireland
IE,IRL,2021,2,3,198631,Ireland
IE,IRL,2021,2,4,199502,Ireland
IE,IRL,2021,2,5,200508,Ireland
IE,IRL,2021,2,6,201822,Ireland
IE,IRL,2021,2,7,202841,Ireland
IE,IRL,2021,2,8,203626,Ireland
IE,IRL,2021,2,9,204646,Ireland
IE,IRL,2021,2,10,205475,Ireland
IE,IRL,2021,2,11,206018,Ireland
IE,IRL,2021,2,12,207017,Ireland
IE,IRL,2021,2,13,207879,Ireland
IE,IRL,2021,2,14,208798,Ireland
IE,IRL,2021,2,15,209874,Ireland
IE,IRL,2021,2,16,210660,Ireland
IE,IRL,2021,2,17,211480,Ireland
IE,IRL,2021,2,18,212191,Ireland
IE,IRL,2021,2,19,212829,Ireland
IE,IRL,2021,2,20,213725,Ireland
IE,IRL,2021,2,21,214478,Ireland
IE,IRL,2021,2,22,215456,Ireland
IE,IRL,2021,2,23,216135,Ireland
IE,IRL,2021,2,24,216821,Ireland
IE,IRL,2021,2,25,217378,Ireland
IE,IRL,2021,2,26,217948,Ireland
IE,IRL,2021,2,27,218556,Ireland
IE,IRL,2021,2,28,219329,Ireland
IE,IRL,2021,3,1,220058,Ireland
IE,IRL,2021,3,2,221030,Ireland
IE,IRL,2021,3,3,221351,Ireland
IE,IRL,2021,3,4,221708,Ireland
IE,IRL,2021,3,5,222267,Ireland
IE,IRL,2021,3,6,222727,Ireland
IE,IRL,2021,3,7,223247,Ireland
IE,IRL,2021,3,8,223777,Ireland
IE,IRL,2021,3,9,224297,Ireland
IE,IRL,2021,3,10,224729,Ireland
IE,IRL,2021,3,11,225035,Ireland
IE,IRL,2021,3,12,225666,Ireland
IE,IRL,2021,3,13,226257,Ireland
IE,IRL,2021,3,14,226898,Ireland
IE,IRL,2021,3,15,227436,Ireland
IE,IRL,2021,3,16,227819,Ireland
IE,IRL,2021,3,17,228394,Ireland
IE,IRL,2021,3,18,228741,Ireland
IE,IRL,2021,3,19,229293,Ireland
IE,IRL,2021,3,20,229874,Ireland
IE,IRL,2021,3,21,230384,Ireland
IE,IRL,2021,3,22,230909,Ireland
IE,IRL,2021,3,23,231677,Ireland
IE,IRL,2021,3,24,232197,Ireland
IE,IRL,2021,3,25,232562,Ireland
IE,IRL,2021,3,26,233242,Ireland
IE,IRL,2021,3,27,233836,Ireland
IE,IRL,2021,3,28,234405,Ireland
IE,IRL,2021,3,29,235015,Ireland
IE,IRL,2021,3,30,235619,Ireland
IE,IRL,2021,3,31,236156,Ireland
IE,IRL,2021,4,1,236522,Ireland
IE,IRL,2021,4,2,236932,Ireland
IE,IRL,2021,4,3,237678,Ireland
IE,IRL,2021,4,4,238265,Ireland
IE,IRL,2021,4,5,238773,Ireland
IE,IRL,2021,4,6,239226,Ireland
IE,IRL,2021,4,7,239544,Ireland
IE,IRL,2021,4,8,239985,Ireland
IE,IRL,2021,4,9,240403,Ireland
IE,IRL,2021,4,10,240801,Ireland
IE,IRL,2021,4,11,241270,Ireland
IE,IRL,2021,4,12,241721,Ireland
IE,IRL,2021,4,13,242023,Ireland
IE,IRL,2021,4,14,242408,Ireland
IE,IRL,2021,4,15,242762,Ireland
IE,IRL,2021,4,16,243183,Ireland
IE,IRL,2021,4,17,243480,Ireland
IE,IRL,2021,4,18,243897,Ireland
IE,IRL,2021,4,19,244316,Ireland
IE,IRL,2021,4,20,244586,Ireland
IE,IRL,2021,4,21,244989,Ireland
IE,IRL,2021,4,22,245375,Ireland
IE,IRL,2021,4,23,245773,Ireland
IE,IRL,2021,4,24,246388,Ireland
IE,IRL,2021,4,25,246821,Ireland
IE,IRL,2021,4,26,247282,Ireland
IE,IRL,2021,4,27,247711,Ireland
IE,IRL,2021,4,28,248147,Ireland
IE,IRL,2021,4,29,248567,Ireland
IE,IRL,2021,4,30,248935,Ireland
IE,IRL,2021,5,1,249404,Ireland
IE,IRL,2021,5,2,249948,Ireland
IE,IRL,2021,5,3,250515,Ireland
IE,IRL,2021,5,4,250916,Ireland
IE,IRL,2021,5,5,251368,Ireland
IE,IRL,2021,5,6,251750,Ireland
IE,IRL,2021,5,7,252165,Ireland
IE,IRL,2021,5,8,252552,Ireland
IE,IRL,2021,5,9,252982,Ireland
IE,IRL,2021,5,10,253381,Ireland
IE,IRL,2021,5,11,253887,Ireland
IE,IRL,2021,5,12,254267,Ireland
IE,IRL,2021,5,13,254645,Ireland
IE,IRL,2021,5,14,255091,Ireland
IE,IRL,2021,5,15,255528,Ireland
IE,IRL,2021,5,16,255948,Ireland
IE,IRL,2021,5,17,256409,Ireland
IE,IRL,2021,5,18,256784,Ireland
IE,IRL,2021,5,19,257163,Ireland
IE,IRL,2021,5,20,257528,Ireland
IE,IRL,2021,5,21,258054,Ireland
IE,IRL,2021,5,22,258524,Ireland
IE,IRL,2021,5,23,259057,Ireland
IE,IRL,2021,5,24,259441,Ireland
IE,IRL,2021,5,25,259888,Ireland
IE,IRL,2021,5,26,260237,Ireland
IE,IRL,2021,5,27,260590,Ireland
IE,IRL,2021,5,28,261035,Ireland
IE,IRL,2021,5,29,261467,Ireland
IE,IRL,2021,5,30,261928,Ireland
IE,IRL,2021,5,31,262384,Ireland
IE,IRL,2021,6,1,262751,Ireland
IE,IRL,2021,6,2,263121,Ireland
IE,IRL,2021,6,3,263458,Ireland
IE,IRL,2021,6,4,263865,Ireland
IE,IRL,2021,6,5,264330,Ireland
IE,IRL,2021,6,6,264847,Ireland
IE,IRL,2021,6,7,265231,Ireland
IE,IRL,2021,6,8,265544,Ireland
IE,IRL,2021,6,9,265921,Ireland
IE,IRL,2021,6,10,266192,Ireland
IE,IRL,2021,6,11,266419,Ireland
IE,IRL,2021,6,12,266817,Ireland
IE,IRL,2021,6,13,267136,Ireland
IE,IRL,2021,6,14,267567,Ireland
IE,IRL,2021,6,15,267882,Ireland
IE,IRL,2021,6,16,268084,Ireland
IE,IRL,2021,6,17,268367,Ireland
IE,IRL,2021,6,18,268654,Ireland
IE,IRL,2021,6,19,269027,Ireland
IE,IRL,2021,6,20,269329,Ireland
IE,IRL,2021,6,21,269722,Ireland
IE,IRL,2021,6,22,270115,Ireland
IE,IRL,2021,6,23,270399,Ireland
IE,IRL,2021,6,24,270573,Ireland
IE,IRL,2021,6,25,270871,Ireland
IE,IRL,2021,6,26,271175,Ireland
IE,IRL,2021,6,27,271555,Ireland
IE,IRL,2021,6,28,271998,Ireland
IE,IRL,2021,6,29,272338,Ireland
IE,IRL,2021,6,30,272667,Ireland
IE,IRL,2021,7,1,273009,Ireland
IE,IRL,2021,7,2,273414,Ireland
IE,IRL,2021,7,3,273862,Ireland
IE,IRL,2021,7,4,274374,Ireland
IE,IRL,2021,7,5,274822,Ireland
IE,IRL,2021,7,6,275384,Ireland
IE,IRL,2021,7,7,275719,Ireland
IE,IRL,2021,7,8,276116,Ireland
IE,IRL,2021,7,9,276649,Ireland
IE,IRL,2021,7,10,277182,Ireland
IE,IRL,2021,7,11,277813,Ireland
IE,IRL,2021,7,12,278394,Ireland
IE,IRL,2021,7,13,278970,Ireland
IE,IRL,2021,7,14,279542,Ireland
IE,IRL,2021,7,15,280131,Ireland
IE,IRL,2021,7,16,280868,Ireland
IE,IRL,2021,7,17,281862,Ireland
IE,IRL,2021,7,18,283032,Ireland
IE,IRL,2021,7,19,284409,Ireland
IE,IRL,2021,7,20,285588,Ireland
IE,IRL,2021,7,21,286659,Ireland
IE,IRL,2021,7,22,287769,Ireland
IE,IRL,2021,7,23,289029,Ireland
IE,IRL,2021,7,24,290217,Ireland
IE,IRL,2021,7,25,291603,Ireland
IE,IRL,2021,7,26,292948,Ireland
IE,IRL,2021,7,27,294074,Ireland
IE,IRL,2021,7,28,295350,Ireland
IE,IRL,2021,7,29,296464,Ireland
IE,IRL,2021,7,30,297765,Ireland
IE,IRL,2021,7,31,299126,Ireland
IE,IRL,2021,8,1,300627,Ireland
IE,IRL,2021,8,2,302054,Ireland
IE,IRL,2021,8,3,303152,Ireland
IE,IRL,2021,8,4,304504,Ireland
IE,IRL,2021,8,5,305388,Ireland
IE,IRL,2021,8,6,306605,Ireland
IE,IRL,2021,8,7,308097,Ireland
IE,IRL,2021,8,8,309878,Ireland
IE,IRL,2021,8,9,311706,Ireland
IE,IRL,2021,8,10,313543,Ireland
IE,IRL,2021,8,11,314954,Ireland
IE,IRL,2021,8,12,316463,Ireland
IE,IRL,2021,8,13,318282,Ireland
IE,IRL,2021,8,14,320015,Ireland
IE,IRL,2021,8,15,321993,Ireland
IE,IRL,2021,8,16,324067,Ireland
IE,IRL,2021,8,17,325825,Ireland
IE,IRL,2021,8,18,327266,Ireland
IE,IRL,2021,8,19,328762,Ireland
IE,IRL,2021,8,20,330466,Ireland
IE,IRL,2021,8,21,332284,Ireland
IE,IRL,2021,8,22,334382,Ireland
IE,IRL,2021,8,23,336507,Ireland
IE,IRL,2021,8,24,338195,Ireland
IE,IRL,2021,8,25,339785,Ireland
IE,IRL,2021,8,26,341356,Ireland
IE,IRL,2021,8,27,343407,Ireland
IE,IRL,2021,8,28,345273,Ireland
IE,IRL,2021,8,29,347148,Ireland
IE,IRL,2021,8,30,349145,Ireland
IE,IRL,2021,8,31,350851,Ireland
IE,IRL,2021,9,1,352143,Ireland
IE,IRL,2021,9,2,353525,Ireland
IE,IRL,2021,9,3,355314,Ireland
IE,IRL,2021,9,4,357065,Ireland
IE,IRL,2021,9,5,358472,Ireland
IE,IRL,2021,9,6,360175,Ireland
IE,IRL,2021,9,7,361355,Ireland
IE,IRL,2021,9,8,362491,Ireland
IE,IRL,2021,9,9,363956,Ireland
IE,IRL,2021,9,10,365493,Ireland
IE,IRL,2021,9,11,366764,Ireland
IE,IRL,2021,9,12,368383,Ireland
IE,IRL,2021,9,13,369849,Ireland
IE,IRL,2021,9,14,371195,Ireland
IE,IRL,2021,9,15,372072,Ireland
IE,IRL,2021,9,16,373248,Ireland
IE,IRL,2021,9,17,374429,Ireland
IE,IRL,2021,9,18,375837,Ireland
IE,IRL,2021,9,19,377223,Ireland
IE,IRL,2021,9,20,378679,Ireland
IE,IRL,2021,9,21,379903,Ireland
IE,IRL,2021,9,22,381053,Ireland
IE,IRL,2021,9,23,382473,Ireland
IE,IRL,2021,9,24,383902,Ireland
IE,IRL,2021,9,25,385256,Ireland
IE,IRL,2021,9,26,386419,Ireland
IE,IRL,2021,9,27,387754,Ireland
IE,IRL,2021,9,28,389213,Ireland
IE,IRL,2021,9,29,390257,Ireland
IE,IRL,2021,9,30,391754,Ireland
IE,IRL,2021,10,1,393201,Ireland
IE,IRL,2021,10,2,394468,Ireland
IE,IRL,2021,10,3,395525,Ireland
IE,IRL,2021,10,4,397111,Ireland
IE,IRL,2021,10,5,398162,Ireland
IE,IRL,2021,10,6,399055,Ireland
IE,IRL,2021,10,7,400179,Ireland
IE,IRL,2021,10,8,401161,Ireland
IE,IRL,2021,10,9,402367,Ireland
IE,IRL,2021,10,10,404369,Ireland
IE,IRL,2021,10,11,406309,Ireland
IE,IRL,2021,10,12,407693,Ireland
IE,IRL,2021,10,13,409050,Ireland
IE,IRL,2021,10,14,410506,Ireland
IE,IRL,2021,10,15,412557,Ireland
IE,IRL,2021,10,16,414183,Ireland
IE,IRL,2021,10,17,416090,Ireland
IE,IRL,2021,10,18,418270,Ireland
IE,IRL,2021,10,19,419650,Ireland
IE,IRL,2021,10,20,421226,Ireland
IE,IRL,2021,10,21,423623,Ireland
IE,IRL,2021,10,22,425770,Ireland
IE,IRL,2021,10,23,427796,Ireland
IE,IRL,2021,10,24,430261,Ireland
IE,IRL,2021,10,25,432688,Ireland
IE,IRL,2021,10,26,434413,Ireland
IE,IRL,2021,10,27,436258,Ireland
IE,IRL,2021,10,28,438438,Ireland
IE,IRL,2021,10,29,440062,Ireland
IE,IRL,2021,10,30,442660,Ireland
IE,IRL,2021,10,31,445201,Ireland
IE,IRL,2021,11,1,448167,Ireland
IE,IRL,2021,11,2,450130,Ireland
IE,IRL,2021,11,3,452985,Ireland
IE,IRL,2021,11,4,456708,Ireland
IE,IRL,2021,11,5,459882,Ireland
IE,IRL,2021,11,6,462906,Ireland
IE,IRL,2021,11,7,466809,Ireland
IE,IRL,2021,11,8,470494,Ireland
IE,IRL,2021,11,9,473922,Ireland
IE,IRL,2021,11,10,477083,Ireland
IE,IRL,2021,11,11,482414,Ireland
IE,IRL,2021,11,12,485382,Ireland
IE,IRL,2021,11,13,489059,Ireland
IE,IRL,2021,11,14,494537,Ireland
IE,IRL,2021,11,15,499179,Ireland
IE,IRL,2021,11,16,502984,Ireland
IE,IRL,2021,11,17,507549,Ireland
IE,IRL,2021,11,18,511949,Ireland
IE,IRL,2021,11,19,515581,Ireland
IE,IRL,2021,11,20,520227,Ireland
IE,IRL,2021,11,21,523360,Ireland
IE,IRL,2021,11,22,529319,Ireland
IE,IRL,2021,11,23,533496,Ireland
IE,IRL,2021,11,24,539130,Ireland
IE,IRL,2021,11,25,542791,Ireland
IE,IRL,2021,11,26,546682,Ireland
IE,IRL,2021,11,27,551445,Ireland
IE,IRL,2021,11,28,556064,Ireland
IE,IRL,2021,11,29,560855,Ireland
IE,IRL,2021,11,30,564590,Ireland
IE,IRL,2021,12,1,569193,Ireland
IE,IRL,2021,12,2,574651,Ireland
IE,IRL,2021,12,3,578441,Ireland
IE,IRL,2021,12,4,582600,Ireland
IE,IRL,2021,12,5,588008,Ireland
IE,IRL,2021,12,6,593630,Ireland
IE,IRL,2021,12,7,598786,Ireland
IE,IRL,2021,12,8,601697,Ireland
IE,IRL,2021,12,9,607262,Ireland
IE,IRL,2021,12,10,611388,Ireland
IE,IRL,2021,12,11,615391,Ireland
IE,IRL,2021,12,12,619488,Ireland
IE,IRL,2021,12,13,623492,Ireland
IE,IRL,2021,12,14,628154,Ireland
IE,IRL,2021,12,15,632842,Ireland
IE,IRL,2021,12,16,636713,Ireland
IE,IRL,2021,12,17,640943,Ireland
IE,IRL,2021,12,18,645084,Ireland
IE,IRL,2021,12,19,648679,Ireland
IE,IRL,2021,12,20,656012,Ireland
IE,IRL,2021,12,21,661136,Ireland
IE,IRL,2021,12,22,665924,Ireland
IE,IRL,2021,12,23,671193,Ireland
IE,IRL,2021,12,24,677500,Ireland
IE,IRL,2021,12,25,684911,Ireland
IE,IRL,2021,12,26,696093,Ireland
IE,IRL,2021,12,27,709858,Ireland
IE,IRL,2021,12,28,720262,Ireland
IE,IRL,2021,12,29,726997,Ireland
IE,IRL,2021,12,30,736003,Ireland
IE,IRL,2021,12,31,752431,Ireland
IE,IRL,2022,1,1,772985,Ireland
IE,IRL,2022,1,2,793095,Ireland
IE,IRL,2022,1,3,816160,Ireland
IE,IRL,2022,1,4,833231,Ireland
IE,IRL,2022,1,5,850217,Ireland
IE,IRL,2022,1,6,871519,Ireland
IE,IRL,2022,1,7,889175,Ireland
IE,IRL,2022,1,8,912992,Ireland
IE,IRL,2022,1,9,934918,Ireland
IE,IRL,2022,1,10,961040,Ireland
IE,IRL,2022,1,11,982424,Ireland
IE,IRL,2022,1,12,1006333,Ireland
IE,IRL,2022,1,13,1025623,Ireland
IE,IRL,2022,1,14,1046532,Ireland
IE,IRL,2022,1,15,1065436,Ireland
IE,IRL,2022,1,16,1082501,Ireland
IE,IRL,2022,1,17,1097056,Ireland
IE,IRL,2022,1,18,1107809,Ireland
IE,IRL,2022,1,19,1114138,Ireland
IE,IRL,2022,1,20,1119905,Ireland
IE,IRL,2022,1,21,1126748,Ireland
IE,IRL,2022,1,22,1132271,Ireland
IE,IRL,2022,1,23,1138868,Ireland
IE,IRL,2022,1,24,1145557,Ireland
IE,IRL,2022,1,25,1150288,Ireland
IE,IRL,2022,1,26,1153980,Ireland
IE,IRL,2022,1,27,1157986,Ireland
IE,IRL,2022,1,28,1163591,Ireland
IE,IRL,2022,1,29,1168856,Ireland
IE,IRL,2022,1,30,1173965,Ireland
IE,IRL,2022,1,31,1179056,Ireland
IE,IRL,2022,2,1,1183456,Ireland
IE,IRL,2022,2,2,1187328,Ireland
IE,IRL,2022,2,3,1191536,Ireland
IE,IRL,2022,2,4,1197476,Ireland
IE,IRL,2022,2,5,1203537,Ireland
IE,IRL,2022,2,6,1210234,Ireland
IE,IRL,2022,2,7,1216494,Ireland
IE,IRL,2022,2,8,1221427,Ireland
IE,IRL,2022,2,9,1225402,Ireland
IE,IRL,2022,2,10,1229182,Ireland
IE,IRL,2022,2,11,1234859,Ireland
IE,IRL,2022,2,12,1240508,Ireland
IE,IRL,2022,2,13,1247126,Ireland
IE,IRL,2022,2,14,1252066,Ireland
IE,IRL,2022,2,15,1256397,Ireland
IE,IRL,2022,2,16,1259891,Ireland
IE,IRL,2022,2,17,1264051,Ireland
IE,IRL,2022,2,18,1269315,Ireland
IE,IRL,2022,2,19,1274341,Ireland
IE,IRL,2022,2,20,1279136,Ireland
IE,IRL,2022,2,21,1283966,Ireland
IE,IRL,2022,2,22,1287317,Ireland
IE,IRL,2022,2,23,1290790,Ireland
IE,IRL,2022,2,24,1294070,Ireland
IE,IRL,2022,2,25,1298191,Ireland
IE,IRL,2022,2,26,1301920,Ireland
IE,IRL,2022,2,27,1306224,Ireland
IE,IRL,2022,2,28,1309819,Ireland
IE,IRL,2022,3,1,1312157,Ireland
IE,IRL,2022,3,2,1314434,Ireland
IE,IRL,2022,3,3,1317732,Ireland
IE,IRL,2022,3,4,1321074,Ireland
IE,IRL,2022,3,5,1325117,Ireland
IE,IRL,2022,3,6,1329112,Ireland
IE,IRL,2022,3,7,1332966,Ireland
IE,IRL,2022,3,8,1334220,Ireland
IE,IRL,2022,3,9,1336603,Ireland
IE,IRL,2022,3,10,1340958,Ireland
IE,IRL,2022,3,11,1342656,Ireland
IE,IRL,2022,3,12,1346713,Ireland
IE,IRL,2022,3,13,1355838,Ireland
IE,IRL,2022,3,14,1360170,Ireland
IE,IRL,2022,3,15,1365645,Ireland
IE,IRL,2022,3,16,1367745,Ireland
IE,IRL,2022,3,17,1374027,Ireland
IE,IRL,2022,3,18,1379479,Ireland
IE,IRL,2022,3,19,1384683,Ireland
IE,IRL,2022,3,20,1390311,Ireland
IE,IRL,2022,3,21,1395098,Ireland
IE,IRL,2022,3,22,1400165,Ireland
IE,IRL,2022,3,23,1404189,Ireland
IE,IRL,2022,3,24,1411897,Ireland
IE,IRL,2022,3,25,1418941,Ireland
IE,IRL,2022,3,26,1427810,Ireland
IE,IRL,2022,3,27,1436957,Ireland
IE,IRL,2022,3,28,1444686,Ireland
IE,IRL,2022,3,29,1451626,Ireland
IE,IRL,2022,3,30,1456889,Ireland
IE,IRL,2022,3,31,1462824,Ireland
IE,IRL,2022,4,1,1468194,Ireland
IE,IRL,2022,4,2,1473437,Ireland
IE,IRL,2022,4,3,1479162,Ireland
IE,IRL,2022,4,4,1482909,Ireland
IE,IRL,2022,4,5,1485222,Ireland
IE,IRL,2022,4,6,1488386,Ireland
IE,IRL,2022,4,7,1491124,Ireland
IE,IRL,2022,4,8,1495183,Ireland
IE,IRL,2022,4,9,1498333,Ireland
IE,IRL,2022,4,10,1501176,Ireland
IE,IRL,2022,4,11,1503921,Ireland
IE,IRL,2022,4,12,1505363,Ireland
IE,IRL,2022,4,13,1507078,Ireland
IE,IRL,2022,4,14,1508826,Ireland
IE,IRL,2022,4,15,1510922,Ireland
IE,IRL,2022,4,16,1512846,Ireland
IE,IRL,2022,4,17,1514616,Ireland
IE,IRL,2022,4,18,1516282,Ireland
IE,IRL,2022,4,19,1517134,Ireland
IE,IRL,2022,4,20,1518802,Ireland
IE,IRL,2022,4,21,1519580,Ireland
IE,IRL,2022,4,22,1520975,Ireland
IE,IRL,2022,4,23,1522385,Ireland
IE,IRL,2022,4,24,1523548,Ireland
IE,IRL,2022,4,25,1525061,Ireland
IE,IRL,2022,4,26,1525766,Ireland
IE,IRL,2022,4,27,1526824,Ireland
IE,IRL,2022,4,28,1528047,Ireland
IE,IRL,2022,4,29,1529017,Ireland
IE,IRL,2022,4,30,1530165,Ireland
IE,IRL,2022,5,1,1531124,Ireland
IE,IRL,2022,5,2,1531845,Ireland
IE,IRL,2022,5,3,1532033,Ireland
IE,IRL,2022,5,4,1532817,Ireland
IE,IRL,2022,5,5,1533308,Ireland
IE,IRL,2022,5,6,1534339,Ireland
IE,IRL,2022,5,7,1535486,Ireland
IE,IRL,2022,5,8,1536375,Ireland
IE,IRL,2022,5,9,1537580,Ireland
IE,IRL,2022,5,10,1538104,Ireland
IE,IRL,2022,5,11,1538567,Ireland
IE,IRL,2022,5,12,1541340,Ireland
IE,IRL,2022,5,13,1543639,Ireland
IE,IRL,2022,5,14,1546783,Ireland
IE,IRL,2022,5,15,1549463,Ireland
IE,IRL,2022,5,16,1550355,Ireland
IE,IRL,2022,5,17,1550543,Ireland
IE,IRL,2022,5,18,1551206,Ireland
IE,IRL,2022,5,19,1551610,Ireland
IE,IRL,2022,5,20,1552402,Ireland
IE,IRL,2022,5,21,1557238,Ireland
IE,IRL,2022,5,22,1557501,Ireland
IE,IRL,2022,5,23,1558145,Ireland
IE,IRL,2022,5,24,1558611,Ireland
IE,IRL,2022,5,25,1559233,Ireland
IE,IRL,2022,5,26,1559688,Ireland
IE,IRL,2022,5,27,1560408,Ireland
IE,IRL,2022,5,28,1561135,Ireland
IE,IRL,2022,5,29,1561639,Ireland
IE,IRL,2022,5,30,1562541,Ireland
IE,IRL,2022,5,31,1562890,Ireland
IE,IRL,2022,6,1,1563278,Ireland
IE,IRL,2022,6,2,1564131,Ireland
IE,IRL,2022,6,3,1564746,Ireland
IE,IRL,2022,6,4,1565052,Ireland
IE,IRL,2022,6,5,1566106,Ireland
IE,IRL,2022,6,6,1566896,Ireland
IE,IRL,2022,6,7,1567031,Ireland
IE,IRL,2022,6,8,1567915,Ireland
IE,IRL,2022,6,9,1568390,Ireland
IE,IRL,2022,6,10,1569295,Ireland
IE,IRL,2022,6,11,1570053,Ireland
IE,IRL,2022,6,12,1572159,Ireland
IE,IRL,2022,6,13,1573656,Ireland
IE,IRL,2022,6,14,1573870,Ireland
IE,IRL,2022,6,15,1574758,Ireland
IE,IRL,2022,6,16,1575304,Ireland
IE,IRL,2022,6,17,1578046,Ireland
IE,IRL,2022,6,18,1579325,Ireland
IE,IRL,2022,6,19,1580379,Ireland
IE,IRL,2022,6,20,1581850,Ireland
IE,IRL,2022,6,21,1583397,Ireland
IE,IRL,2022,6,22,1584379,Ireland
IE,IRL,2022,6,23,1585924,Ireland
IE,IRL,2022,6,24,1587147,Ireland
IE,IRL,2022,6,25,1589454,Ireland
IE,IRL,2022,6,26,1591987,Ireland
IE,IRL,2022,6,27,1593662,Ireland
IE,IRL,2022,6,28,1595492,Ireland
IE,IRL,2022,6,29,1596802,Ireland
IE,IRL,2022,6,30,1598381,Ireland
IE,IRL,2022,7,1,1600376,Ireland
IE,IRL,2022,7,2,1602601,Ireland
IE,IRL,2022,7,3,1604839,Ireland
IE,IRL,2022,7,4,1606813,Ireland
IE,IRL,2022,7,5,1607928,Ireland
IE,IRL,2022,7,6,1610843,Ireland
IE,IRL,2022,7,7,1612598,Ireland
IE,IRL,2022,7,8,1614393,Ireland
IE,IRL,2022,7,9,1617146,Ireland
IE,IRL,2022,7,10,1618929,Ireland
IE,IRL,2022,7,11,1622757,Ireland
IE,IRL,2022,7,12,1624649,Ireland
IE,IRL,2022,7,13,1624963,Ireland
IE,IRL,2022,7,14,1627300,Ireland
IE,IRL,2022,7,15,1628507,Ireland
IE,IRL,2022,7,16,1631357,Ireland
IE,IRL,2022,7,17,1633220,Ireland
IE,IRL,2022,7,18,1635260,Ireland
IE,IRL,2022,7,19,1636258,Ireland
IE,IRL,2022,7,20,1636830,Ireland
IE,IRL,2022,7,21,1637941,Ireland
IE,IRL,2022,7,22,1639221,Ireland
IE,IRL,2022,7,23,1640116,Ireland
IE,IRL,2022,7,24,1641052,Ireland
IE,IRL,2022,7,25,1642003,Ireland
IE,IRL,2022,7,26,1642295,Ireland
IE,IRL,2022,7,27,1642429,Ireland
IE,IRL,2022,7,28,1643405,Ireland
IE,IRL,2022,7,29,1643928,Ireland
IE,IRL,2022,7,30,1644991,Ireland
IE,IRL,2022,7,31,1645593,Ireland
IE,IRL,2022,8,1,1646149,Ireland
IE,IRL,2022,8,2,1646253,Ireland
IE,IRL,2022,8,3,1646677,Ireland
IE,IRL,2022,8,4,1646882,Ireland
IE,IRL,2022,8,5,1647389,Ireland
IE,IRL,2022,8,6,1647974,Ireland
IE,IRL,2022,8,7,1648547,Ireland
IE,IRL,2022,8,8,1649009,Ireland
IE,IRL,2022,8,9,1649279,Ireland
IE,IRL,2022,8,10,1649534,Ireland
IE,IRL,2022,8,11,1650038,Ireland
IE,IRL,2022,8,12,1650575,Ireland
IE,IRL,2022,8,13,1651383,Ireland
IE,IRL,2022,8,14,1651740,Ireland
IE,IRL,2022,8,15,1651997,Ireland
IE,IRL,2022,8,16,1652264,Ireland
IE,IRL,2022,8,17,1652438,Ireland
IE,IRL,2022,8,18,1652972,Ireland
IE,IRL,2022,8,19,1653360,Ireland
IE,IRL,2022,8,20,1653582,Ireland
IE,IRL,2022,8,21,1654003,Ireland
IE,IRL,2022,8,22,1654240,Ireland
